,begin,end,link,counts
0,0.0,900.0,10_16,84.0
1,0.0,900.0,10_4,129.0
2,0.0,900.0,10_9,64.0
3,0.0,900.0,12_13,178.0
4,0.0,900.0,13_12,72.0
5,0.0,900.0,13_14,69.0
6,0.0,900.0,13_19,60.0
7,0.0,900.0,13_7,94.0
8,0.0,900.0,14_13,38.0
9,0.0,900.0,14_15,43.0
10,0.0,900.0,14_20,152.0
11,0.0,900.0,14_8,46.0
12,0.0,900.0,15_14,11.0
13,0.0,900.0,15_16,40.0
14,0.0,900.0,15_21,41.0
15,0.0,900.0,15_9,66.0
16,0.0,900.0,16_10,75.0
17,0.0,900.0,16_15,129.0
18,0.0,900.0,16_17,102.0
19,0.0,900.0,16_22,106.0
20,0.0,900.0,17_16,185.0
21,0.0,900.0,18_19,141.0
22,0.0,900.0,19_13,30.0
23,0.0,900.0,19_18,116.0
24,0.0,900.0,19_20,124.0
25,0.0,900.0,19_25,104.0
26,0.0,900.0,1_7,209.0
27,0.0,900.0,20_14,168.0
28,0.0,900.0,20_19,64.0
29,0.0,900.0,20_21,22.0
30,0.0,900.0,20_26,77.0
31,0.0,900.0,21_15,67.0
32,0.0,900.0,21_20,17.0
33,0.0,900.0,21_22,62.0
34,0.0,900.0,21_27,93.0
35,0.0,900.0,22_16,161.0
36,0.0,900.0,22_21,89.0
37,0.0,900.0,22_23,110.0
38,0.0,900.0,22_28,38.0
39,0.0,900.0,23_22,227.0
40,0.0,900.0,25_19,141.0
41,0.0,900.0,25_26,106.0
42,0.0,900.0,25_31,98.0
43,0.0,900.0,26_20,90.0
44,0.0,900.0,26_25,65.0
45,0.0,900.0,26_27,117.0
46,0.0,900.0,26_32,116.0
47,0.0,900.0,27_21,134.0
48,0.0,900.0,27_26,79.0
49,0.0,900.0,27_28,66.0
50,0.0,900.0,27_33,100.0
51,0.0,900.0,28_22,43.0
52,0.0,900.0,28_27,80.0
53,0.0,900.0,28_34,104.0
54,0.0,900.0,2_8,153.0
55,0.0,900.0,31_25,205.0
56,0.0,900.0,32_26,172.0
57,0.0,900.0,33_27,155.0
58,0.0,900.0,34_28,133.0
59,0.0,900.0,3_9,198.0
60,0.0,900.0,4_10,107.0
61,0.0,900.0,7_1,66.0
62,0.0,900.0,7_13,101.0
63,0.0,900.0,7_8,120.0
64,0.0,900.0,8_14,116.0
65,0.0,900.0,8_2,103.0
66,0.0,900.0,8_7,73.0
67,0.0,900.0,8_9,184.0
68,0.0,900.0,9_10,107.0
69,0.0,900.0,9_15,83.0
70,0.0,900.0,9_3,91.0
71,0.0,900.0,9_8,181.0
72,900.0,1800.0,10_16,117.0
73,900.0,1800.0,10_4,174.0
74,900.0,1800.0,10_9,88.0
75,900.0,1800.0,12_13,205.0
76,900.0,1800.0,13_12,161.0
77,900.0,1800.0,13_14,54.0
78,900.0,1800.0,13_19,63.0
79,900.0,1800.0,13_7,128.0
80,900.0,1800.0,14_13,54.0
81,900.0,1800.0,14_15,64.0
82,900.0,1800.0,14_20,157.0
83,900.0,1800.0,14_8,134.0
84,900.0,1800.0,15_14,17.0
85,900.0,1800.0,15_16,46.0
86,900.0,1800.0,15_21,62.0
87,900.0,1800.0,15_9,28.0
88,900.0,1800.0,16_10,104.0
89,900.0,1800.0,16_15,123.0
90,900.0,1800.0,16_17,122.0
91,900.0,1800.0,16_22,162.0
92,900.0,1800.0,17_16,175.0
93,900.0,1800.0,18_19,193.0
94,900.0,1800.0,19_13,72.0
95,900.0,1800.0,19_18,144.0
96,900.0,1800.0,19_20,139.0
97,900.0,1800.0,19_25,141.0
98,900.0,1800.0,1_7,143.0
99,900.0,1800.0,20_14,222.0
100,900.0,1800.0,20_19,89.0
101,900.0,1800.0,20_21,19.0
102,900.0,1800.0,20_26,92.0
103,900.0,1800.0,21_15,53.0
104,900.0,1800.0,21_20,18.0
105,900.0,1800.0,21_22,105.0
106,900.0,1800.0,21_27,139.0
107,900.0,1800.0,22_16,145.0
