,begin,end,link,counts
0,0.0,900.0,10_16,94.0
1,0.0,900.0,10_4,98.0
2,0.0,900.0,10_9,123.0
3,0.0,900.0,12_13,161.0
4,0.0,900.0,13_12,79.0
5,0.0,900.0,13_14,41.0
6,0.0,900.0,13_19,59.0
7,0.0,900.0,13_7,65.0
8,0.0,900.0,14_13,25.0
9,0.0,900.0,14_15,37.0
10,0.0,900.0,14_20,136.0
11,0.0,900.0,14_8,11.0
12,0.0,900.0,15_14,12.0
13,0.0,900.0,15_16,51.0
14,0.0,900.0,15_21,51.0
15,0.0,900.0,15_9,38.0
16,0.0,900.0,16_10,79.0
17,0.0,900.0,16_15,50.0
18,0.0,900.0,16_17,113.0
19,0.0,900.0,16_22,130.0
20,0.0,900.0,17_16,155.0
21,0.0,900.0,18_19,178.0
22,0.0,900.0,19_13,28.0
23,0.0,900.0,19_18,98.0
24,0.0,900.0,19_20,138.0
25,0.0,900.0,19_25,122.0
26,0.0,900.0,1_7,162.0
27,0.0,900.0,20_14,177.0
28,0.0,900.0,20_19,65.0
29,0.0,900.0,20_21,15.0
30,0.0,900.0,20_26,50.0
31,0.0,900.0,21_15,65.0
32,0.0,900.0,21_20,2.0
33,0.0,900.0,21_22,71.0
34,0.0,900.0,21_27,109.0
35,0.0,900.0,22_16,109.0
36,0.0,900.0,22_21,84.0
37,0.0,900.0,22_23,110.0
38,0.0,900.0,22_28,57.0
39,0.0,900.0,23_22,150.0
40,0.0,900.0,25_19,123.0
41,0.0,900.0,25_26,97.0
42,0.0,900.0,25_31,103.0
43,0.0,900.0,26_20,71.0
44,0.0,900.0,26_25,80.0
45,0.0,900.0,26_27,111.0
46,0.0,900.0,26_32,105.0
47,0.0,900.0,27_21,145.0
48,0.0,900.0,27_26,96.0
49,0.0,900.0,27_28,84.0
50,0.0,900.0,27_33,137.0
51,0.0,900.0,28_22,39.0
52,0.0,900.0,28_27,101.0
53,0.0,900.0,28_34,139.0
54,0.0,900.0,2_8,159.0
55,0.0,900.0,31_25,151.0
56,0.0,900.0,32_26,182.0
57,0.0,900.0,33_27,182.0
58,0.0,900.0,34_28,155.0
59,0.0,900.0,3_9,236.0
60,0.0,900.0,4_10,170.0
61,0.0,900.0,7_1,81.0
62,0.0,900.0,7_13,87.0
63,0.0,900.0,7_8,96.0
64,0.0,900.0,8_14,126.0
65,0.0,900.0,8_2,92.0
66,0.0,900.0,8_7,78.0
67,0.0,900.0,8_9,157.0
68,0.0,900.0,9_10,89.0
69,0.0,900.0,9_15,121.0
70,0.0,900.0,9_3,71.0
71,0.0,900.0,9_8,227.0
72,900.0,1800.0,10_16,92.0
73,900.0,1800.0,10_4,94.0
74,900.0,1800.0,10_9,81.0
75,900.0,1800.0,12_13,179.0
76,900.0,1800.0,13_12,83.0
77,900.0,1800.0,13_14,66.0
78,900.0,1800.0,13_19,48.0
79,900.0,1800.0,13_7,114.0
80,900.0,1800.0,14_13,34.0
81,900.0,1800.0,14_15,59.0
