,begin,end,link,counts
0,0.0,900.0,10_16,97.0
1,0.0,900.0,10_4,85.0
2,0.0,900.0,10_9,94.0
3,0.0,900.0,12_13,182.0
4,0.0,900.0,13_12,129.0
5,0.0,900.0,13_14,57.0
6,0.0,900.0,13_19,73.0
7,0.0,900.0,13_7,73.0
8,0.0,900.0,14_13,27.0
9,0.0,900.0,14_15,51.0
10,0.0,900.0,14_20,148.0
11,0.0,900.0,14_8,58.0
12,0.0,900.0,15_14,16.0
13,0.0,900.0,15_16,47.0
14,0.0,900.0,15_21,70.0
15,0.0,900.0,15_9,28.0
16,0.0,900.0,16_10,74.0
17,0.0,900.0,16_15,87.0
18,0.0,900.0,16_17,96.0
19,0.0,900.0,16_22,122.0
20,0.0,900.0,17_16,155.0
21,0.0,900.0,18_19,111.0
22,0.0,900.0,19_13,48.0
23,0.0,900.0,19_18,127.0
24,0.0,900.0,19_20,97.0
25,0.0,900.0,19_25,103.0
26,0.0,900.0,1_7,207.0
27,0.0,900.0,20_14,166.0
28,0.0,900.0,20_19,72.0
29,0.0,900.0,20_21,2.0
30,0.0,900.0,20_26,52.0
31,0.0,900.0,21_15,42.0
32,0.0,900.0,21_20,10.0
33,0.0,900.0,21_22,37.0
34,0.0,900.0,21_27,99.0
35,0.0,900.0,22_16,114.0
36,0.0,900.0,22_21,86.0
37,0.0,900.0,22_23,107.0
38,0.0,900.0,22_28,51.0
39,0.0,900.0,23_22,173.0
40,0.0,900.0,25_19,154.0
41,0.0,900.0,25_26,94.0
42,0.0,900.0,25_31,106.0
43,0.0,900.0,26_20,89.0
44,0.0,900.0,26_25,90.0
45,0.0,900.0,26_27,106.0
46,0.0,900.0,26_32,94.0
47,0.0,900.0,27_21,89.0
48,0.0,900.0,27_26,115.0
49,0.0,900.0,27_28,49.0
50,0.0,900.0,27_33,113.0
51,0.0,900.0,28_22,50.0
52,0.0,900.0,28_27,78.0
53,0.0,900.0,28_34,98.0
54,0.0,900.0,2_8,177.0
55,0.0,900.0,31_25,188.0
56,0.0,900.0,32_26,159.0
57,0.0,900.0,33_27,127.0
58,0.0,900.0,34_28,144.0
59,0.0,900.0,3_9,144.0
60,0.0,900.0,4_10,178.0
61,0.0,900.0,7_1,65.0
62,0.0,900.0,7_13,112.0
63,0.0,900.0,7_8,89.0
64,0.0,900.0,8_14,118.0
65,0.0,900.0,8_2,55.0
66,0.0,900.0,8_7,71.0
67,0.0,900.0,8_9,205.0
68,0.0,900.0,9_10,60.0
69,0.0,900.0,9_15,130.0
70,0.0,900.0,9_3,75.0
71,0.0,900.0,9_8,145.0
72,900.0,1800.0,10_16,102.0
73,900.0,1800.0,10_4,106.0
74,900.0,1800.0,10_9,158.0
75,900.0,1800.0,12_13,180.0
76,900.0,1800.0,13_12,131.0
77,900.0,1800.0,13_14,54.0
78,900.0,1800.0,13_19,78.0
79,900.0,1800.0,13_7,117.0
80,900.0,1800.0,14_13,48.0
81,900.0,1800.0,14_15,62.0
82,900.0,1800.0,14_20,187.0
83,900.0,1800.0,14_8,7.0
84,900.0,1800.0,15_14,11.0
85,900.0,1800.0,15_16,57.0
86,900.0,1800.0,15_21,106.0
87,900.0,1800.0,15_9,59.0
88,900.0,1800.0,16_10,75.0
89,900.0,1800.0,16_15,110.0
90,900.0,1800.0,16_17,147.0
91,900.0,1800.0,16_22,116.0
92,900.0,1800.0,17_16,154.0
93,900.0,1800.0,18_19,148.0
94,900.0,1800.0,19_13,60.0
95,900.0,1800.0,19_18,143.0
96,900.0,1800.0,19_20,145.0
97,900.0,1800.0,19_25,123.0
98,900.0,1800.0,1_7,193.0
99,900.0,1800.0,20_14,217.0
100,900.0,1800.0,20_19,109.0
101,900.0,1800.0,20_21,17.0
102,900.0,1800.0,20_26,78.0
103,900.0,1800.0,21_15,47.0
104,900.0,1800.0,21_20,11.0
105,900.0,1800.0,21_22,87.0
106,900.0,1800.0,21_27,198.0
107,900.0,1800.0,22_16,168.0
108,900.0,1800.0,22_21,94.0
109,900.0,1800.0,22_23,119.0
110,900.0,1800.0,22_28,40.0
111,900.0,1800.0,23_22,189.0
112,900.0,1800.0,25_19,145.0
113,900.0,1800.0,25_26,99.0
114,900.0,1800.0,25_31,153.0
115,900.0,1800.0,26_20,100.0
116,900.0,1800.0,26_25,75.0
117,900.0,1800.0,26_27,114.0
118,900.0,1800.0,26_32,135.0
119,900.0,1800.0,27_21,120.0
120,900.0,1800.0,27_26,128.0
121,900.0,1800.0,27_28,101.0
122,900.0,1800.0,27_33,175.0
123,900.0,1800.0,28_22,53.0
124,900.0,1800.0,28_27,35.0
125,900.0,1800.0,28_34,140.0
126,900.0,1800.0,2_8,149.0
127,900.0,1800.0,31_25,192.0
128,900.0,1800.0,32_26,141.0
129,900.0,1800.0,33_27,176.0
130,900.0,1800.0,34_28,189.0
131,900.0,1800.0,3_9,155.0
132,900.0,1800.0,4_10,168.0
133,900.0,1800.0,7_1,83.0
134,900.0,1800.0,7_13,117.0
135,900.0,1800.0,7_8,118.0
136,900.0,1800.0,8_14,148.0
137,900.0,1800.0,8_2,76.0
138,900.0,1800.0,8_7,75.0
139,900.0,1800.0,8_9,180.0
140,900.0,1800.0,9_10,112.0
141,900.0,1800.0,9_15,158.0
142,900.0,1800.0,9_3,85.0
143,900.0,1800.0,9_8,228.0
144,1800.0,2700.0,10_16,53.0
145,1800.0,2700.0,10_4,172.0
146,1800.0,2700.0,10_9,42.0
147,1800.0,2700.0,12_13,201.0
148,1800.0,2700.0,13_12,98.0
149,1800.0,2700.0,13_14,112.0
150,1800.0,2700.0,13_19,53.0
151,1800.0,2700.0,13_7,62.0
152,1800.0,2700.0,14_13,44.0
153,1800.0,2700.0,14_15,71.0
154,1800.0,2700.0,14_20,156.0
155,1800.0,2700.0,14_8,198.0
156,1800.0,2700.0,15_14,31.0
157,1800.0,2700.0,15_16,87.0
158,1800.0,2700.0,15_21,54.0
159,1800.0,2700.0,15_9,21.0
160,1800.0,2700.0,16_10,100.0
161,1800.0,2700.0,16_15,186.0
162,1800.0,2700.0,16_17,134.0
163,1800.0,2700.0,16_22,105.0
164,1800.0,2700.0,17_16,182.0
165,1800.0,2700.0,18_19,131.0
166,1800.0,2700.0,19_13,48.0
167,1800.0,2700.0,19_18,126.0
168,1800.0,2700.0,19_20,157.0
169,1800.0,2700.0,19_25,129.0
170,1800.0,2700.0,1_7,95.0
171,1800.0,2700.0,20_14,225.0
172,1800.0,2700.0,20_19,99.0
173,1800.0,2700.0,20_21,25.0
174,1800.0,2700.0,20_26,94.0
175,1800.0,2700.0,21_15,25.0
176,1800.0,2700.0,21_20,11.0
177,1800.0,2700.0,21_22,96.0
178,1800.0,2700.0,21_27,160.0
179,1800.0,2700.0,22_16,175.0
