,begin,end,link,counts
0,0.0,900.0,10_16,66.0
1,0.0,900.0,10_4,97.0
2,0.0,900.0,10_9,104.0
3,0.0,900.0,12_13,103.0
4,0.0,900.0,13_12,89.0
5,0.0,900.0,13_14,34.0
6,0.0,900.0,13_19,37.0
7,0.0,900.0,13_7,90.0
8,0.0,900.0,14_13,34.0
9,0.0,900.0,14_15,42.0
10,0.0,900.0,14_20,132.0
11,0.0,900.0,14_8,16.0
12,0.0,900.0,15_14,18.0
13,0.0,900.0,15_16,64.0
14,0.0,900.0,15_21,43.0
15,0.0,900.0,15_9,15.0
16,0.0,900.0,16_10,68.0
17,0.0,900.0,16_15,95.0
18,0.0,900.0,16_17,111.0
19,0.0,900.0,16_22,98.0
20,0.0,900.0,17_16,162.0
21,0.0,900.0,18_19,187.0
22,0.0,900.0,19_13,63.0
23,0.0,900.0,19_18,126.0
24,0.0,900.0,19_20,126.0
25,0.0,900.0,19_25,86.0
26,0.0,900.0,1_7,159.0
27,0.0,900.0,20_14,169.0
28,0.0,900.0,20_19,78.0
29,0.0,900.0,20_21,12.0
30,0.0,900.0,20_26,47.0
31,0.0,900.0,21_15,52.0
32,0.0,900.0,21_20,7.0
33,0.0,900.0,21_22,49.0
34,0.0,900.0,21_27,102.0
35,0.0,900.0,22_16,110.0
36,0.0,900.0,22_21,85.0
37,0.0,900.0,22_23,93.0
38,0.0,900.0,22_28,33.0
39,0.0,900.0,23_22,173.0
40,0.0,900.0,25_19,138.0
41,0.0,900.0,25_26,100.0
42,0.0,900.0,25_31,95.0
43,0.0,900.0,26_20,74.0
44,0.0,900.0,26_25,75.0
45,0.0,900.0,26_27,106.0
46,0.0,900.0,26_32,95.0
47,0.0,900.0,27_21,105.0
48,0.0,900.0,27_26,90.0
49,0.0,900.0,27_28,70.0
50,0.0,900.0,27_33,110.0
51,0.0,900.0,28_22,25.0
52,0.0,900.0,28_27,109.0
53,0.0,900.0,28_34,102.0
54,0.0,900.0,2_8,192.0
55,0.0,900.0,31_25,199.0
56,0.0,900.0,32_26,146.0
