,begin,end,link,counts
0,0.0,900.0,10_16,66.0
1,0.0,900.0,10_4,104.0
2,0.0,900.0,10_9,103.0
3,0.0,900.0,12_13,201.0
4,0.0,900.0,13_12,103.0
5,0.0,900.0,13_14,59.0
6,0.0,900.0,13_19,36.0
7,0.0,900.0,13_7,121.0
8,0.0,900.0,14_13,36.0
9,0.0,900.0,14_15,51.0
10,0.0,900.0,14_20,161.0
11,0.0,900.0,14_8,15.0
12,0.0,900.0,15_14,8.0
13,0.0,900.0,15_16,57.0
14,0.0,900.0,15_21,50.0
15,0.0,900.0,15_9,29.0
16,0.0,900.0,16_10,85.0
17,0.0,900.0,16_15,84.0
18,0.0,900.0,16_17,100.0
19,0.0,900.0,16_22,92.0
20,0.0,900.0,17_16,168.0
21,0.0,900.0,18_19,184.0
22,0.0,900.0,19_13,59.0
23,0.0,900.0,19_18,93.0
24,0.0,900.0,19_20,104.0
25,0.0,900.0,19_25,110.0
26,0.0,900.0,1_7,124.0
27,0.0,900.0,20_14,174.0
28,0.0,900.0,20_19,68.0
29,0.0,900.0,20_21,13.0
30,0.0,900.0,20_26,80.0
31,0.0,900.0,21_15,40.0
32,0.0,900.0,21_20,13.0
33,0.0,900.0,21_22,77.0
34,0.0,900.0,21_27,83.0
35,0.0,900.0,22_16,96.0
36,0.0,900.0,22_21,92.0
37,0.0,900.0,22_23,92.0
38,0.0,900.0,22_28,35.0
39,0.0,900.0,23_22,132.0
40,0.0,900.0,25_19,118.0
41,0.0,900.0,25_26,122.0
42,0.0,900.0,25_31,96.0
43,0.0,900.0,26_20,100.0
44,0.0,900.0,26_25,70.0
45,0.0,900.0,26_27,122.0
46,0.0,900.0,26_32,102.0
47,0.0,900.0,27_21,119.0
48,0.0,900.0,27_26,91.0
49,0.0,900.0,27_28,58.0
50,0.0,900.0,27_33,109.0
51,0.0,900.0,28_22,39.0
52,0.0,900.0,28_27,80.0
53,0.0,900.0,28_34,93.0
54,0.0,900.0,2_8,153.0
55,0.0,900.0,31_25,186.0
56,0.0,900.0,32_26,155.0
57,0.0,900.0,33_27,131.0
58,0.0,900.0,34_28,164.0
59,0.0,900.0,3_9,164.0
60,0.0,900.0,4_10,143.0
61,0.0,900.0,7_1,115.0
62,0.0,900.0,7_13,77.0
63,0.0,900.0,7_8,105.0
64,0.0,900.0,8_14,124.0
65,0.0,900.0,8_2,72.0
66,0.0,900.0,8_7,87.0
67,0.0,900.0,8_9,160.0
68,0.0,900.0,9_10,73.0
69,0.0,900.0,9_15,82.0
70,0.0,900.0,9_3,69.0
71,0.0,900.0,9_8,202.0
72,900.0,1800.0,10_16,93.0
73,900.0,1800.0,10_4,120.0
74,900.0,1800.0,10_9,91.0
75,900.0,1800.0,12_13,194.0
76,900.0,1800.0,13_12,117.0
77,900.0,1800.0,13_14,94.0
78,900.0,1800.0,13_19,56.0
79,900.0,1800.0,13_7,98.0
80,900.0,1800.0,14_13,49.0
81,900.0,1800.0,14_15,58.0
82,900.0,1800.0,14_20,195.0
83,900.0,1800.0,14_8,129.0
84,900.0,1800.0,15_14,10.0
85,900.0,1800.0,15_16,73.0
86,900.0,1800.0,15_21,71.0
87,900.0,1800.0,15_9,28.0
88,900.0,1800.0,16_10,60.0
89,900.0,1800.0,16_15,100.0
90,900.0,1800.0,16_17,132.0
91,900.0,1800.0,16_22,125.0
92,900.0,1800.0,17_16,145.0
93,900.0,1800.0,18_19,173.0
94,900.0,1800.0,19_13,65.0
95,900.0,1800.0,19_18,110.0
96,900.0,1800.0,19_20,145.0
97,900.0,1800.0,19_25,133.0
98,900.0,1800.0,1_7,154.0
99,900.0,1800.0,20_14,234.0
100,900.0,1800.0,20_19,79.0
101,900.0,1800.0,20_21,8.0
102,900.0,1800.0,20_26,122.0
103,900.0,1800.0,21_15,67.0
104,900.0,1800.0,21_20,8.0
