,begin,end,link,counts
0,0.0,900.0,10_16,70.0
1,0.0,900.0,10_4,92.0
2,0.0,900.0,10_9,99.0
3,0.0,900.0,12_13,172.0
4,0.0,900.0,13_12,98.0
5,0.0,900.0,13_14,42.0
6,0.0,900.0,13_19,61.0
7,0.0,900.0,13_7,119.0
8,0.0,900.0,14_13,33.0
9,0.0,900.0,14_15,53.0
10,0.0,900.0,14_20,101.0
11,0.0,900.0,14_8,35.0
12,0.0,900.0,15_14,9.0
13,0.0,900.0,15_16,71.0
14,0.0,900.0,15_21,75.0
15,0.0,900.0,15_9,40.0
16,0.0,900.0,16_10,70.0
17,0.0,900.0,16_15,83.0
18,0.0,900.0,16_17,80.0
19,0.0,900.0,16_22,118.0
20,0.0,900.0,17_16,206.0
21,0.0,900.0,18_19,158.0
22,0.0,900.0,19_13,54.0
23,0.0,900.0,19_18,115.0
24,0.0,900.0,19_20,113.0
25,0.0,900.0,19_25,85.0
26,0.0,900.0,1_7,117.0
27,0.0,900.0,20_14,191.0
28,0.0,900.0,20_19,58.0
29,0.0,900.0,20_21,3.0
30,0.0,900.0,20_26,32.0
31,0.0,900.0,21_15,73.0
32,0.0,900.0,21_20,2.0
33,0.0,900.0,21_22,48.0
34,0.0,900.0,21_27,135.0
35,0.0,900.0,22_16,97.0
36,0.0,900.0,22_21,82.0
37,0.0,900.0,22_23,103.0
38,0.0,900.0,22_28,42.0
39,0.0,900.0,23_22,142.0
40,0.0,900.0,25_19,123.0
41,0.0,900.0,25_26,49.0
42,0.0,900.0,25_31,99.0
43,0.0,900.0,26_20,97.0
44,0.0,900.0,26_25,80.0
45,0.0,900.0,26_27,55.0
46,0.0,900.0,26_32,80.0
47,0.0,900.0,27_21,135.0
48,0.0,900.0,27_26,119.0
49,0.0,900.0,27_28,51.0
50,0.0,900.0,27_33,99.0
51,0.0,900.0,28_22,41.0
52,0.0,900.0,28_27,80.0
53,0.0,900.0,28_34,92.0
54,0.0,900.0,2_8,210.0
55,0.0,900.0,31_25,127.0
56,0.0,900.0,32_26,207.0
57,0.0,900.0,33_27,169.0
58,0.0,900.0,34_28,179.0
59,0.0,900.0,3_9,158.0
60,0.0,900.0,4_10,157.0
61,0.0,900.0,7_1,102.0
62,0.0,900.0,7_13,104.0
63,0.0,900.0,7_8,81.0
64,0.0,900.0,8_14,82.0
65,0.0,900.0,8_2,68.0
