,begin,end,link,counts
0,0.0,900.0,10_16,96.0
1,0.0,900.0,10_4,103.0
2,0.0,900.0,10_9,98.0
3,0.0,900.0,12_13,163.0
4,0.0,900.0,13_12,90.0
5,0.0,900.0,13_14,59.0
6,0.0,900.0,13_19,30.0
7,0.0,900.0,13_7,106.0
8,0.0,900.0,14_13,41.0
9,0.0,900.0,14_15,45.0
10,0.0,900.0,14_20,139.0
11,0.0,900.0,14_8,41.0
12,0.0,900.0,15_14,39.0
13,0.0,900.0,15_16,43.0
14,0.0,900.0,15_21,80.0
15,0.0,900.0,15_9,67.0
16,0.0,900.0,16_10,59.0
17,0.0,900.0,16_15,103.0
18,0.0,900.0,16_17,100.0
19,0.0,900.0,16_22,110.0
20,0.0,900.0,17_16,152.0
21,0.0,900.0,18_19,112.0
22,0.0,900.0,19_13,29.0
23,0.0,900.0,19_18,87.0
24,0.0,900.0,19_20,109.0
25,0.0,900.0,19_25,85.0
26,0.0,900.0,1_7,197.0
27,0.0,900.0,20_14,166.0
28,0.0,900.0,20_19,57.0
29,0.0,900.0,20_21,5.0
30,0.0,900.0,20_26,66.0
31,0.0,900.0,21_15,37.0
32,0.0,900.0,21_20,7.0
33,0.0,900.0,21_22,38.0
34,0.0,900.0,21_27,99.0
35,0.0,900.0,22_16,113.0
36,0.0,900.0,22_21,66.0
37,0.0,900.0,22_23,87.0
38,0.0,900.0,22_28,39.0
39,0.0,900.0,23_22,146.0
40,0.0,900.0,25_19,140.0
41,0.0,900.0,25_26,98.0
42,0.0,900.0,25_31,79.0
43,0.0,900.0,26_20,78.0
44,0.0,900.0,26_25,77.0
45,0.0,900.0,26_27,108.0
46,0.0,900.0,26_32,104.0
47,0.0,900.0,27_21,79.0
48,0.0,900.0,27_26,74.0
49,0.0,900.0,27_28,86.0
50,0.0,900.0,27_33,117.0
51,0.0,900.0,28_22,34.0
52,0.0,900.0,28_27,65.0
53,0.0,900.0,28_34,125.0
54,0.0,900.0,2_8,128.0
55,0.0,900.0,31_25,177.0
56,0.0,900.0,32_26,185.0
57,0.0,900.0,33_27,107.0
58,0.0,900.0,34_28,156.0
59,0.0,900.0,3_9,197.0
60,0.0,900.0,4_10,154.0
61,0.0,900.0,7_1,111.0
62,0.0,900.0,7_13,75.0
63,0.0,900.0,7_8,96.0
64,0.0,900.0,8_14,85.0
65,0.0,900.0,8_2,58.0
66,0.0,900.0,8_7,105.0
67,0.0,900.0,8_9,184.0
68,0.0,900.0,9_10,105.0
69,0.0,900.0,9_15,114.0
70,0.0,900.0,9_3,86.0
71,0.0,900.0,9_8,189.0
72,900.0,1800.0,10_16,104.0
73,900.0,1800.0,10_4,152.0
74,900.0,1800.0,10_9,54.0
75,900.0,1800.0,12_13,169.0
76,900.0,1800.0,13_12,121.0
77,900.0,1800.0,13_14,91.0
78,900.0,1800.0,13_19,45.0
79,900.0,1800.0,13_7,74.0
80,900.0,1800.0,14_13,67.0
81,900.0,1800.0,14_15,75.0
82,900.0,1800.0,14_20,164.0
83,900.0,1800.0,14_8,105.0
84,900.0,1800.0,15_14,42.0
85,900.0,1800.0,15_16,60.0
86,900.0,1800.0,15_21,88.0
87,900.0,1800.0,15_9,13.0
88,900.0,1800.0,16_10,80.0
89,900.0,1800.0,16_15,98.0
90,900.0,1800.0,16_17,127.0
91,900.0,1800.0,16_22,128.0
