,begin,end,link,counts
0,0.0,900.0,10_16,92.0
1,0.0,900.0,10_4,95.0
2,0.0,900.0,10_9,111.0
3,0.0,900.0,12_13,209.0
4,0.0,900.0,13_12,80.0
5,0.0,900.0,13_14,52.0
6,0.0,900.0,13_19,67.0
7,0.0,900.0,13_7,71.0
8,0.0,900.0,14_13,32.0
9,0.0,900.0,14_15,42.0
10,0.0,900.0,14_20,153.0
11,0.0,900.0,14_8,37.0
12,0.0,900.0,15_14,20.0
13,0.0,900.0,15_16,35.0
14,0.0,900.0,15_21,85.0
15,0.0,900.0,15_9,37.0
16,0.0,900.0,16_10,94.0
17,0.0,900.0,16_15,83.0
18,0.0,900.0,16_17,106.0
19,0.0,900.0,16_22,93.0
20,0.0,900.0,17_16,149.0
21,0.0,900.0,18_19,141.0
22,0.0,900.0,19_13,33.0
23,0.0,900.0,19_18,96.0
24,0.0,900.0,19_20,131.0
25,0.0,900.0,19_25,91.0
26,0.0,900.0,1_7,188.0
27,0.0,900.0,20_14,158.0
28,0.0,900.0,20_19,65.0
29,0.0,900.0,20_21,13.0
30,0.0,900.0,20_26,53.0
31,0.0,900.0,21_15,72.0
32,0.0,900.0,21_20,5.0
33,0.0,900.0,21_22,54.0
34,0.0,900.0,21_27,120.0
35,0.0,900.0,22_16,166.0
36,0.0,900.0,22_21,78.0
37,0.0,900.0,22_23,84.0
38,0.0,900.0,22_28,26.0
39,0.0,900.0,23_22,225.0
40,0.0,900.0,25_19,116.0
41,0.0,900.0,25_26,49.0
42,0.0,900.0,25_31,116.0
43,0.0,900.0,26_20,72.0
44,0.0,900.0,26_25,85.0
45,0.0,900.0,26_27,97.0
46,0.0,900.0,26_32,57.0
47,0.0,900.0,27_21,133.0
48,0.0,900.0,27_26,110.0
49,0.0,900.0,27_28,59.0
50,0.0,900.0,27_33,123.0
51,0.0,900.0,28_22,40.0
52,0.0,900.0,28_27,99.0
53,0.0,900.0,28_34,84.0
54,0.0,900.0,2_8,189.0
55,0.0,900.0,31_25,123.0
56,0.0,900.0,32_26,178.0
57,0.0,900.0,33_27,150.0
58,0.0,900.0,34_28,182.0
59,0.0,900.0,3_9,137.0
60,0.0,900.0,4_10,171.0
61,0.0,900.0,7_1,61.0
62,0.0,900.0,7_13,87.0
63,0.0,900.0,7_8,77.0
64,0.0,900.0,8_14,130.0
65,0.0,900.0,8_2,37.0
66,0.0,900.0,8_7,48.0
67,0.0,900.0,8_9,201.0
68,0.0,900.0,9_10,57.0
69,0.0,900.0,9_15,136.0
70,0.0,900.0,9_3,90.0
71,0.0,900.0,9_8,156.0
72,900.0,1800.0,10_16,75.0
73,900.0,1800.0,10_4,119.0
74,900.0,1800.0,10_9,12.0
75,900.0,1800.0,12_13,216.0
76,900.0,1800.0,13_12,114.0
77,900.0,1800.0,13_14,65.0
78,900.0,1800.0,13_19,51.0
79,900.0,1800.0,13_7,110.0
80,900.0,1800.0,14_13,56.0
81,900.0,1800.0,14_15,89.0
82,900.0,1800.0,14_20,149.0
83,900.0,1800.0,14_8,95.0
84,900.0,1800.0,15_14,21.0
85,900.0,1800.0,15_16,78.0
86,900.0,1800.0,15_21,70.0
87,900.0,1800.0,15_9,4.0
88,900.0,1800.0,16_10,84.0
89,900.0,1800.0,16_15,192.0
90,900.0,1800.0,16_17,136.0
91,900.0,1800.0,16_22,123.0
92,900.0,1800.0,17_16,175.0
93,900.0,1800.0,18_19,169.0
94,900.0,1800.0,19_13,46.0
95,900.0,1800.0,19_18,135.0
96,900.0,1800.0,19_20,124.0
97,900.0,1800.0,19_25,171.0
98,900.0,1800.0,1_7,151.0
99,900.0,1800.0,20_14,254.0
100,900.0,1800.0,20_19,118.0
101,900.0,1800.0,20_21,7.0
102,900.0,1800.0,20_26,69.0
103,900.0,1800.0,21_15,27.0
104,900.0,1800.0,21_20,9.0
105,900.0,1800.0,21_22,87.0
106,900.0,1800.0,21_27,156.0
107,900.0,1800.0,22_16,161.0
108,900.0,1800.0,22_21,99.0
109,900.0,1800.0,22_23,114.0
110,900.0,1800.0,22_28,47.0
111,900.0,1800.0,23_22,157.0
112,900.0,1800.0,25_19,136.0
113,900.0,1800.0,25_26,104.0
114,900.0,1800.0,25_31,171.0
115,900.0,1800.0,26_20,125.0
116,900.0,1800.0,26_25,103.0
117,900.0,1800.0,26_27,132.0
118,900.0,1800.0,26_32,101.0
119,900.0,1800.0,27_21,157.0
120,900.0,1800.0,27_26,131.0
121,900.0,1800.0,27_28,89.0
122,900.0,1800.0,27_33,155.0
123,900.0,1800.0,28_22,27.0
124,900.0,1800.0,28_27,99.0
125,900.0,1800.0,28_34,135.0
126,900.0,1800.0,2_8,187.0
127,900.0,1800.0,31_25,146.0
128,900.0,1800.0,32_26,124.0
129,900.0,1800.0,33_27,147.0
130,900.0,1800.0,34_28,117.0
131,900.0,1800.0,3_9,45.0
132,900.0,1800.0,4_10,185.0
133,900.0,1800.0,7_1,84.0
134,900.0,1800.0,7_13,73.0
135,900.0,1800.0,7_8,94.0
136,900.0,1800.0,8_14,90.0
137,900.0,1800.0,8_2,25.0
138,900.0,1800.0,8_7,43.0
139,900.0,1800.0,8_9,265.0
140,900.0,1800.0,9_10,72.0
141,900.0,1800.0,9_15,102.0
142,900.0,1800.0,9_3,111.0
143,900.0,1800.0,9_8,35.0
144,1800.0,2700.0,10_16,62.0
145,1800.0,2700.0,10_4,92.0
146,1800.0,2700.0,10_9,80.0
