,begin,end,link,counts
0,0.0,900.0,10_16,80.0
1,0.0,900.0,10_4,102.0
2,0.0,900.0,10_9,94.0
3,0.0,900.0,12_13,193.0
4,0.0,900.0,13_12,101.0
5,0.0,900.0,13_14,39.0
6,0.0,900.0,13_19,60.0
7,0.0,900.0,13_7,98.0
8,0.0,900.0,14_13,48.0
9,0.0,900.0,14_15,52.0
10,0.0,900.0,14_20,141.0
11,0.0,900.0,14_8,9.0
12,0.0,900.0,15_14,8.0
13,0.0,900.0,15_16,50.0
14,0.0,900.0,15_21,71.0
15,0.0,900.0,15_9,9.0
16,0.0,900.0,16_10,83.0
17,0.0,900.0,16_15,82.0
18,0.0,900.0,16_17,99.0
19,0.0,900.0,16_22,77.0
20,0.0,900.0,17_16,125.0
21,0.0,900.0,18_19,113.0
22,0.0,900.0,19_13,40.0
23,0.0,900.0,19_18,106.0
24,0.0,900.0,19_20,89.0
25,0.0,900.0,19_25,103.0
26,0.0,900.0,1_7,185.0
27,0.0,900.0,20_14,182.0
28,0.0,900.0,20_19,75.0
29,0.0,900.0,20_21,7.0
30,0.0,900.0,20_26,55.0
31,0.0,900.0,21_15,73.0
32,0.0,900.0,21_20,7.0
33,0.0,900.0,21_22,85.0
34,0.0,900.0,21_27,102.0
35,0.0,900.0,22_16,116.0
36,0.0,900.0,22_21,58.0
37,0.0,900.0,22_23,104.0
38,0.0,900.0,22_28,25.0
39,0.0,900.0,23_22,138.0
40,0.0,900.0,25_19,121.0
41,0.0,900.0,25_26,59.0
42,0.0,900.0,25_31,116.0
43,0.0,900.0,26_20,130.0
44,0.0,900.0,26_25,66.0
45,0.0,900.0,26_27,87.0
46,0.0,900.0,26_32,81.0
47,0.0,900.0,27_21,175.0
48,0.0,900.0,27_26,107.0
49,0.0,900.0,27_28,54.0
50,0.0,900.0,27_33,108.0
51,0.0,900.0,28_22,23.0
52,0.0,900.0,28_27,125.0
53,0.0,900.0,28_34,76.0
54,0.0,900.0,2_8,164.0
55,0.0,900.0,31_25,148.0
56,0.0,900.0,32_26,186.0
57,0.0,900.0,33_27,178.0
58,0.0,900.0,34_28,162.0
59,0.0,900.0,3_9,211.0
60,0.0,900.0,4_10,194.0
61,0.0,900.0,7_1,91.0
62,0.0,900.0,7_13,109.0
63,0.0,900.0,7_8,102.0
64,0.0,900.0,8_14,129.0
65,0.0,900.0,8_2,58.0
66,0.0,900.0,8_7,68.0
67,0.0,900.0,8_9,166.0
