,begin,end,link,counts
0,0.0,900.0,10_16,91.0
1,0.0,900.0,10_4,104.0
2,0.0,900.0,10_9,135.0
3,0.0,900.0,12_13,231.0
4,0.0,900.0,13_12,97.0
5,0.0,900.0,13_14,58.0
6,0.0,900.0,13_19,46.0
7,0.0,900.0,13_7,112.0
8,0.0,900.0,14_13,22.0
9,0.0,900.0,14_15,44.0
10,0.0,900.0,14_20,158.0
11,0.0,900.0,14_8,63.0
12,0.0,900.0,15_14,2.0
13,0.0,900.0,15_16,56.0
14,0.0,900.0,15_21,25.0
15,0.0,900.0,15_9,43.0
16,0.0,900.0,16_10,90.0
17,0.0,900.0,16_15,117.0
18,0.0,900.0,16_17,90.0
19,0.0,900.0,16_22,109.0
20,0.0,900.0,17_16,167.0
21,0.0,900.0,18_19,119.0
22,0.0,900.0,19_13,35.0
23,0.0,900.0,19_18,114.0
24,0.0,900.0,19_20,120.0
25,0.0,900.0,19_25,88.0
26,0.0,900.0,1_7,145.0
27,0.0,900.0,20_14,151.0
28,0.0,900.0,20_19,95.0
29,0.0,900.0,20_21,7.0
30,0.0,900.0,20_26,49.0
31,0.0,900.0,21_15,60.0
32,0.0,900.0,21_20,13.0
33,0.0,900.0,21_22,58.0
34,0.0,900.0,21_27,70.0
35,0.0,900.0,22_16,143.0
36,0.0,900.0,22_21,71.0
37,0.0,900.0,22_23,108.0
38,0.0,900.0,22_28,55.0
39,0.0,900.0,23_22,192.0
40,0.0,900.0,25_19,128.0
41,0.0,900.0,25_26,94.0
42,0.0,900.0,25_31,82.0
43,0.0,900.0,26_20,57.0
44,0.0,900.0,26_25,50.0
45,0.0,900.0,26_27,123.0
46,0.0,900.0,26_32,75.0
47,0.0,900.0,27_21,134.0
48,0.0,900.0,27_26,73.0
49,0.0,900.0,27_28,58.0
50,0.0,900.0,27_33,76.0
51,0.0,900.0,28_22,54.0
52,0.0,900.0,28_27,68.0
53,0.0,900.0,28_34,111.0
54,0.0,900.0,2_8,171.0
55,0.0,900.0,31_25,191.0
56,0.0,900.0,32_26,122.0
57,0.0,900.0,33_27,115.0
58,0.0,900.0,34_28,134.0
59,0.0,900.0,3_9,147.0
60,0.0,900.0,4_10,179.0
61,0.0,900.0,7_1,90.0
62,0.0,900.0,7_13,99.0
63,0.0,900.0,7_8,89.0
64,0.0,900.0,8_14,139.0
65,0.0,900.0,8_2,86.0
66,0.0,900.0,8_7,97.0
67,0.0,900.0,8_9,162.0
68,0.0,900.0,9_10,91.0
69,0.0,900.0,9_15,70.0
70,0.0,900.0,9_3,77.0
71,0.0,900.0,9_8,188.0
72,900.0,1800.0,10_16,78.0
73,900.0,1800.0,10_4,118.0
74,900.0,1800.0,10_9,101.0
75,900.0,1800.0,12_13,147.0
76,900.0,1800.0,13_12,149.0
77,900.0,1800.0,13_14,68.0
78,900.0,1800.0,13_19,68.0
79,900.0,1800.0,13_7,112.0
80,900.0,1800.0,14_13,63.0
81,900.0,1800.0,14_15,35.0
82,900.0,1800.0,14_20,194.0
83,900.0,1800.0,14_8,33.0
84,900.0,1800.0,15_14,5.0
85,900.0,1800.0,15_16,74.0
86,900.0,1800.0,15_21,93.0
