,begin,end,link,counts
0,0.0,900.0,10_16,103.0
1,0.0,900.0,10_4,111.0
2,0.0,900.0,10_9,102.0
3,0.0,900.0,12_13,203.0
4,0.0,900.0,13_12,96.0
5,0.0,900.0,13_14,76.0
6,0.0,900.0,13_19,64.0
7,0.0,900.0,13_7,114.0
8,0.0,900.0,14_13,41.0
9,0.0,900.0,14_15,33.0
10,0.0,900.0,14_20,133.0
11,0.0,900.0,14_8,39.0
12,0.0,900.0,15_14,10.0
13,0.0,900.0,15_16,59.0
14,0.0,900.0,15_21,53.0
15,0.0,900.0,15_9,35.0
16,0.0,900.0,16_10,89.0
17,0.0,900.0,16_15,114.0
18,0.0,900.0,16_17,106.0
19,0.0,900.0,16_22,100.0
20,0.0,900.0,17_16,159.0
21,0.0,900.0,18_19,137.0
22,0.0,900.0,19_13,59.0
23,0.0,900.0,19_18,123.0
24,0.0,900.0,19_20,102.0
25,0.0,900.0,19_25,91.0
26,0.0,900.0,1_7,172.0
27,0.0,900.0,20_14,156.0
28,0.0,900.0,20_19,70.0
29,0.0,900.0,20_21,15.0
30,0.0,900.0,20_26,62.0
31,0.0,900.0,21_15,55.0
32,0.0,900.0,21_20,22.0
33,0.0,900.0,21_22,76.0
34,0.0,900.0,21_27,83.0
35,0.0,900.0,22_16,155.0
36,0.0,900.0,22_21,65.0
37,0.0,900.0,22_23,120.0
38,0.0,900.0,22_28,33.0
39,0.0,900.0,23_22,189.0
40,0.0,900.0,25_19,139.0
41,0.0,900.0,25_26,85.0
42,0.0,900.0,25_31,89.0
43,0.0,900.0,26_20,89.0
44,0.0,900.0,26_25,52.0
45,0.0,900.0,26_27,115.0
46,0.0,900.0,26_32,87.0
47,0.0,900.0,27_21,137.0
48,0.0,900.0,27_26,106.0
49,0.0,900.0,27_28,52.0
50,0.0,900.0,27_33,122.0
51,0.0,900.0,28_22,38.0
52,0.0,900.0,28_27,96.0
53,0.0,900.0,28_34,83.0
54,0.0,900.0,2_8,129.0
55,0.0,900.0,31_25,196.0
56,0.0,900.0,32_26,126.0
57,0.0,900.0,33_27,187.0
58,0.0,900.0,34_28,161.0
