,begin,end,link,counts
0,0.0,900.0,10_16,81.0
1,0.0,900.0,10_4,95.0
2,0.0,900.0,10_9,59.0
3,0.0,900.0,12_13,167.0
4,0.0,900.0,13_12,110.0
5,0.0,900.0,13_14,67.0
6,0.0,900.0,13_19,48.0
7,0.0,900.0,13_7,85.0
8,0.0,900.0,14_13,40.0
9,0.0,900.0,14_15,69.0
10,0.0,900.0,14_20,128.0
11,0.0,900.0,14_8,64.0
12,0.0,900.0,15_14,29.0
13,0.0,900.0,15_16,41.0
14,0.0,900.0,15_21,43.0
15,0.0,900.0,15_9,63.0
16,0.0,900.0,16_10,80.0
17,0.0,900.0,16_15,91.0
18,0.0,900.0,16_17,99.0
19,0.0,900.0,16_22,82.0
20,0.0,900.0,17_16,170.0
21,0.0,900.0,18_19,121.0
22,0.0,900.0,19_13,51.0
23,0.0,900.0,19_18,96.0
24,0.0,900.0,19_20,118.0
25,0.0,900.0,19_25,77.0
26,0.0,900.0,1_7,169.0
27,0.0,900.0,20_14,178.0
28,0.0,900.0,20_19,51.0
29,0.0,900.0,20_21,8.0
30,0.0,900.0,20_26,71.0
31,0.0,900.0,21_15,65.0
32,0.0,900.0,21_20,12.0
33,0.0,900.0,21_22,81.0
34,0.0,900.0,21_27,92.0
35,0.0,900.0,22_16,135.0
36,0.0,900.0,22_21,97.0
37,0.0,900.0,22_23,93.0
38,0.0,900.0,22_28,25.0
39,0.0,900.0,23_22,196.0
40,0.0,900.0,25_19,148.0
41,0.0,900.0,25_26,96.0
42,0.0,900.0,25_31,74.0
43,0.0,900.0,26_20,86.0
44,0.0,900.0,26_25,46.0
45,0.0,900.0,26_27,135.0
46,0.0,900.0,26_32,94.0
47,0.0,900.0,27_21,162.0
48,0.0,900.0,27_26,80.0
49,0.0,900.0,27_28,100.0
50,0.0,900.0,27_33,92.0
51,0.0,900.0,28_22,23.0
52,0.0,900.0,28_27,86.0
53,0.0,900.0,28_34,123.0
54,0.0,900.0,2_8,157.0
