,begin,end,link,counts
0,0.0,900.0,10_16,58.0
1,0.0,900.0,10_4,94.0
2,0.0,900.0,10_9,93.0
3,0.0,900.0,12_13,171.0
4,0.0,900.0,13_12,108.0
5,0.0,900.0,13_14,46.0
6,0.0,900.0,13_19,36.0
7,0.0,900.0,13_7,109.0
8,0.0,900.0,14_13,31.0
9,0.0,900.0,14_15,58.0
10,0.0,900.0,14_20,133.0
11,0.0,900.0,14_8,44.0
12,0.0,900.0,15_14,7.0
13,0.0,900.0,15_16,72.0
14,0.0,900.0,15_21,51.0
15,0.0,900.0,15_9,41.0
16,0.0,900.0,16_10,69.0
17,0.0,900.0,16_15,92.0
18,0.0,900.0,16_17,91.0
19,0.0,900.0,16_22,92.0
20,0.0,900.0,17_16,162.0
21,0.0,900.0,18_19,184.0
22,0.0,900.0,19_13,83.0
23,0.0,900.0,19_18,72.0
24,0.0,900.0,19_20,143.0
25,0.0,900.0,19_25,98.0
26,0.0,900.0,1_7,155.0
27,0.0,900.0,20_14,168.0
28,0.0,900.0,20_19,83.0
29,0.0,900.0,20_21,20.0
30,0.0,900.0,20_26,42.0
31,0.0,900.0,21_15,82.0
32,0.0,900.0,21_20,15.0
33,0.0,900.0,21_22,56.0
34,0.0,900.0,21_27,105.0
35,0.0,900.0,22_16,103.0
36,0.0,900.0,22_21,97.0
37,0.0,900.0,22_23,97.0
38,0.0,900.0,22_28,19.0
39,0.0,900.0,23_22,158.0
40,0.0,900.0,25_19,140.0
41,0.0,900.0,25_26,82.0
42,0.0,900.0,25_31,117.0
43,0.0,900.0,26_20,64.0
44,0.0,900.0,26_25,79.0
45,0.0,900.0,26_27,106.0
46,0.0,900.0,26_32,81.0
47,0.0,900.0,27_21,139.0
48,0.0,900.0,27_26,117.0
49,0.0,900.0,27_28,60.0
50,0.0,900.0,27_33,111.0
51,0.0,900.0,28_22,33.0
52,0.0,900.0,28_27,132.0
53,0.0,900.0,28_34,78.0
54,0.0,900.0,2_8,180.0
55,0.0,900.0,31_25,189.0
56,0.0,900.0,32_26,159.0
57,0.0,900.0,33_27,129.0
58,0.0,900.0,34_28,193.0
59,0.0,900.0,3_9,122.0
60,0.0,900.0,4_10,150.0
61,0.0,900.0,7_1,113.0
62,0.0,900.0,7_13,79.0
63,0.0,900.0,7_8,117.0
64,0.0,900.0,8_14,106.0
65,0.0,900.0,8_2,68.0
66,0.0,900.0,8_7,105.0
67,0.0,900.0,8_9,191.0
68,0.0,900.0,9_10,55.0
69,0.0,900.0,9_15,107.0
70,0.0,900.0,9_3,73.0
71,0.0,900.0,9_8,162.0
72,900.0,1800.0,10_16,82.0
73,900.0,1800.0,10_4,147.0
74,900.0,1800.0,10_9,125.0
75,900.0,1800.0,12_13,158.0
76,900.0,1800.0,13_12,144.0
77,900.0,1800.0,13_14,56.0
78,900.0,1800.0,13_19,41.0
79,900.0,1800.0,13_7,108.0
80,900.0,1800.0,14_13,66.0
81,900.0,1800.0,14_15,61.0
82,900.0,1800.0,14_20,172.0
83,900.0,1800.0,14_8,36.0
84,900.0,1800.0,15_14,11.0
85,900.0,1800.0,15_16,70.0
86,900.0,1800.0,15_21,86.0
87,900.0,1800.0,15_9,30.0
88,900.0,1800.0,16_10,93.0
89,900.0,1800.0,16_15,210.0
90,900.0,1800.0,16_17,109.0
91,900.0,1800.0,16_22,131.0
92,900.0,1800.0,17_16,202.0
93,900.0,1800.0,18_19,137.0
94,900.0,1800.0,19_13,57.0
95,900.0,1800.0,19_18,115.0
96,900.0,1800.0,19_20,127.0
97,900.0,1800.0,19_25,118.0
98,900.0,1800.0,1_7,196.0
99,900.0,1800.0,20_14,225.0
100,900.0,1800.0,20_19,109.0
101,900.0,1800.0,20_21,26.0
102,900.0,1800.0,20_26,73.0
103,900.0,1800.0,21_15,57.0
104,900.0,1800.0,21_20,14.0
105,900.0,1800.0,21_22,110.0
106,900.0,1800.0,21_27,146.0
107,900.0,1800.0,22_16,163.0
108,900.0,1800.0,22_21,72.0
109,900.0,1800.0,22_23,137.0
110,900.0,1800.0,22_28,26.0
111,900.0,1800.0,23_22,137.0
112,900.0,1800.0,25_19,112.0
113,900.0,1800.0,25_26,78.0
114,900.0,1800.0,25_31,172.0
115,900.0,1800.0,26_20,125.0
116,900.0,1800.0,26_25,104.0
117,900.0,1800.0,26_27,95.0
118,900.0,1800.0,26_32,107.0
119,900.0,1800.0,27_21,186.0
120,900.0,1800.0,27_26,131.0
121,900.0,1800.0,27_28,71.0
122,900.0,1800.0,27_33,157.0
123,900.0,1800.0,28_22,42.0
124,900.0,1800.0,28_27,104.0
125,900.0,1800.0,28_34,97.0
126,900.0,1800.0,2_8,153.0
127,900.0,1800.0,31_25,129.0
128,900.0,1800.0,32_26,108.0
129,900.0,1800.0,33_27,201.0
130,900.0,1800.0,34_28,182.0
131,900.0,1800.0,3_9,220.0
132,900.0,1800.0,4_10,194.0
133,900.0,1800.0,7_1,125.0
134,900.0,1800.0,7_13,91.0
135,900.0,1800.0,7_8,75.0
136,900.0,1800.0,8_14,136.0
137,900.0,1800.0,8_2,71.0
138,900.0,1800.0,8_7,119.0
139,900.0,1800.0,8_9,190.0
140,900.0,1800.0,9_10,99.0
141,900.0,1800.0,9_15,156.0
142,900.0,1800.0,9_3,68.0
143,900.0,1800.0,9_8,232.0
144,1800.0,2700.0,10_16,69.0
145,1800.0,2700.0,10_4,123.0
146,1800.0,2700.0,10_9,54.0
147,1800.0,2700.0,12_13,182.0
148,1800.0,2700.0,13_12,124.0
149,1800.0,2700.0,13_14,64.0
150,1800.0,2700.0,13_19,75.0
151,1800.0,2700.0,13_7,38.0
152,1800.0,2700.0,14_13,56.0
153,1800.0,2700.0,14_15,49.0
154,1800.0,2700.0,14_20,148.0
155,1800.0,2700.0,14_8,109.0
156,1800.0,2700.0,15_14,13.0
157,1800.0,2700.0,15_16,165.0
158,1800.0,2700.0,15_21,70.0
159,1800.0,2700.0,15_9,18.0
160,1800.0,2700.0,16_10,15.0
161,1800.0,2700.0,16_17,111.0
162,1800.0,2700.0,16_22,132.0
163,1800.0,2700.0,17_16,64.0
164,1800.0,2700.0,18_19,170.0
165,1800.0,2700.0,19_13,61.0
166,1800.0,2700.0,19_18,163.0
167,1800.0,2700.0,19_20,132.0
168,1800.0,2700.0,19_25,101.0
169,1800.0,2700.0,1_7,175.0
170,1800.0,2700.0,20_14,209.0
171,1800.0,2700.0,20_19,83.0
172,1800.0,2700.0,20_21,23.0
173,1800.0,2700.0,20_26,75.0
174,1800.0,2700.0,21_15,18.0
175,1800.0,2700.0,21_20,23.0
176,1800.0,2700.0,21_22,110.0
177,1800.0,2700.0,21_27,160.0
178,1800.0,2700.0,22_16,164.0
179,1800.0,2700.0,22_21,100.0
180,1800.0,2700.0,22_23,146.0
181,1800.0,2700.0,22_28,34.0
182,1800.0,2700.0,23_22,212.0
183,1800.0,2700.0,25_19,134.0
184,1800.0,2700.0,25_26,93.0
185,1800.0,2700.0,25_31,134.0
186,1800.0,2700.0,26_20,99.0
187,1800.0,2700.0,26_25,103.0
188,1800.0,2700.0,26_27,96.0
189,1800.0,2700.0,26_32,144.0
190,1800.0,2700.0,27_21,190.0
191,1800.0,2700.0,27_26,129.0
192,1800.0,2700.0,27_28,98.0
193,1800.0,2700.0,27_33,133.0
194,1800.0,2700.0,28_22,25.0
195,1800.0,2700.0,28_27,83.0
196,1800.0,2700.0,28_34,132.0
197,1800.0,2700.0,2_8,126.0
198,1800.0,2700.0,31_25,165.0
199,1800.0,2700.0,32_26,149.0
200,1800.0,2700.0,33_27,225.0
201,1800.0,2700.0,34_28,102.0
202,1800.0,2700.0,3_9,119.0
203,1800.0,2700.0,4_10,141.0
204,1800.0,2700.0,7_1,46.0
205,1800.0,2700.0,7_13,96.0
206,1800.0,2700.0,7_8,149.0
207,1800.0,2700.0,8_14,111.0
208,1800.0,2700.0,8_2,87.0
209,1800.0,2700.0,8_7,49.0
210,1800.0,2700.0,8_9,265.0
211,1800.0,2700.0,9_10,122.0
212,1800.0,2700.0,9_15,110.0
213,1800.0,2700.0,9_3,82.0
214,1800.0,2700.0,9_8,141.0
215,2700.0,3600.0,10_16,79.0
216,2700.0,3600.0,10_4,105.0
217,2700.0,3600.0,10_9,59.0
218,2700.0,3600.0,12_13,233.0
219,2700.0,3600.0,13_12,119.0
220,2700.0,3600.0,13_14,63.0
221,2700.0,3600.0,13_19,49.0
