,begin,end,link,counts
0,0.0,900.0,10_16,66.0
1,0.0,900.0,10_4,79.0
2,0.0,900.0,10_9,67.0
3,0.0,900.0,12_13,134.0
4,0.0,900.0,13_12,85.0
5,0.0,900.0,13_14,49.0
6,0.0,900.0,13_19,25.0
7,0.0,900.0,13_7,95.0
8,0.0,900.0,14_13,39.0
9,0.0,900.0,14_15,40.0
10,0.0,900.0,14_20,152.0
11,0.0,900.0,14_8,13.0
12,0.0,900.0,15_14,18.0
13,0.0,900.0,15_16,95.0
14,0.0,900.0,15_21,54.0
15,0.0,900.0,15_9,21.0
16,0.0,900.0,16_10,57.0
17,0.0,900.0,16_15,106.0
18,0.0,900.0,16_17,120.0
19,0.0,900.0,16_22,110.0
20,0.0,900.0,17_16,197.0
21,0.0,900.0,18_19,159.0
22,0.0,900.0,19_13,35.0
23,0.0,900.0,19_18,103.0
24,0.0,900.0,19_20,104.0
25,0.0,900.0,19_25,104.0
26,0.0,900.0,1_7,148.0
27,0.0,900.0,20_14,183.0
28,0.0,900.0,20_19,71.0
29,0.0,900.0,20_21,10.0
30,0.0,900.0,20_26,65.0
31,0.0,900.0,21_15,55.0
32,0.0,900.0,21_20,10.0
33,0.0,900.0,21_22,65.0
34,0.0,900.0,21_27,88.0
35,0.0,900.0,22_16,90.0
36,0.0,900.0,22_21,75.0
37,0.0,900.0,22_23,109.0
38,0.0,900.0,22_28,24.0
39,0.0,900.0,23_22,115.0
40,0.0,900.0,25_19,121.0
41,0.0,900.0,25_26,101.0
42,0.0,900.0,25_31,82.0
43,0.0,900.0,26_20,108.0
44,0.0,900.0,26_25,65.0
45,0.0,900.0,26_27,127.0
46,0.0,900.0,26_32,85.0
47,0.0,900.0,27_21,125.0
48,0.0,900.0,27_26,99.0
49,0.0,900.0,27_28,63.0
50,0.0,900.0,27_33,129.0
51,0.0,900.0,28_22,30.0
52,0.0,900.0,28_27,77.0
53,0.0,900.0,28_34,87.0
54,0.0,900.0,2_8,218.0
55,0.0,900.0,31_25,160.0
56,0.0,900.0,32_26,165.0
57,0.0,900.0,33_27,152.0
58,0.0,900.0,34_28,152.0
59,0.0,900.0,3_9,164.0
60,0.0,900.0,4_10,182.0
61,0.0,900.0,7_1,73.0
62,0.0,900.0,7_13,71.0
63,0.0,900.0,7_8,82.0
64,0.0,900.0,8_14,124.0
65,0.0,900.0,8_2,47.0
66,0.0,900.0,8_7,67.0
67,0.0,900.0,8_9,198.0
68,0.0,900.0,9_10,53.0
69,0.0,900.0,9_15,137.0
70,0.0,900.0,9_3,47.0
71,0.0,900.0,9_8,166.0
72,900.0,1800.0,10_16,74.0
73,900.0,1800.0,10_4,143.0
74,900.0,1800.0,10_9,49.0
75,900.0,1800.0,12_13,134.0
76,900.0,1800.0,13_12,105.0
77,900.0,1800.0,13_14,63.0
78,900.0,1800.0,13_19,22.0
79,900.0,1800.0,13_7,105.0
80,900.0,1800.0,14_13,54.0
81,900.0,1800.0,14_15,78.0
82,900.0,1800.0,14_20,176.0
83,900.0,1800.0,14_8,101.0
84,900.0,1800.0,15_14,22.0
85,900.0,1800.0,15_16,91.0
86,900.0,1800.0,15_21,87.0
87,900.0,1800.0,15_9,13.0
88,900.0,1800.0,16_10,80.0
89,900.0,1800.0,16_15,180.0
90,900.0,1800.0,16_17,131.0
91,900.0,1800.0,16_22,146.0
92,900.0,1800.0,17_16,189.0
93,900.0,1800.0,18_19,126.0
94,900.0,1800.0,19_13,59.0
95,900.0,1800.0,19_18,134.0
96,900.0,1800.0,19_20,89.0
97,900.0,1800.0,19_25,98.0
98,900.0,1800.0,1_7,162.0
99,900.0,1800.0,20_14,190.0
100,900.0,1800.0,20_19,117.0
101,900.0,1800.0,20_21,5.0
102,900.0,1800.0,20_26,82.0
103,900.0,1800.0,21_15,48.0
104,900.0,1800.0,21_20,23.0
105,900.0,1800.0,21_22,91.0
106,900.0,1800.0,21_27,164.0
107,900.0,1800.0,22_16,165.0
108,900.0,1800.0,22_21,115.0
109,900.0,1800.0,22_23,148.0
110,900.0,1800.0,22_28,43.0
111,900.0,1800.0,23_22,201.0
112,900.0,1800.0,25_19,114.0
113,900.0,1800.0,25_26,113.0
114,900.0,1800.0,25_31,107.0
115,900.0,1800.0,26_20,99.0
116,900.0,1800.0,26_25,75.0
117,900.0,1800.0,26_27,155.0
118,900.0,1800.0,26_32,127.0
119,900.0,1800.0,27_21,168.0
120,900.0,1800.0,27_26,108.0
121,900.0,1800.0,27_28,112.0
122,900.0,1800.0,27_33,164.0
123,900.0,1800.0,28_22,53.0
124,900.0,1800.0,28_27,55.0
125,900.0,1800.0,28_34,153.0
126,900.0,1800.0,2_8,177.0
127,900.0,1800.0,31_25,158.0
128,900.0,1800.0,32_26,147.0
129,900.0,1800.0,33_27,189.0
130,900.0,1800.0,34_28,197.0
131,900.0,1800.0,3_9,118.0
132,900.0,1800.0,4_10,163.0
133,900.0,1800.0,7_1,69.0
134,900.0,1800.0,7_13,57.0
135,900.0,1800.0,7_8,75.0
136,900.0,1800.0,8_14,126.0
137,900.0,1800.0,8_2,65.0
138,900.0,1800.0,8_7,41.0
139,900.0,1800.0,8_9,249.0
140,900.0,1800.0,9_10,94.0
141,900.0,1800.0,9_15,139.0
142,900.0,1800.0,9_3,78.0
143,900.0,1800.0,9_8,105.0
144,1800.0,2700.0,10_16,54.0
145,1800.0,2700.0,10_4,143.0
146,1800.0,2700.0,10_9,44.0
147,1800.0,2700.0,12_13,138.0
148,1800.0,2700.0,13_12,95.0
149,1800.0,2700.0,13_14,80.0
150,1800.0,2700.0,13_19,40.0
151,1800.0,2700.0,13_7,100.0
152,1800.0,2700.0,14_13,46.0
153,1800.0,2700.0,14_15,41.0
154,1800.0,2700.0,14_20,128.0
155,1800.0,2700.0,14_8,68.0
156,1800.0,2700.0,15_14,18.0
157,1800.0,2700.0,15_16,143.0
158,1800.0,2700.0,15_21,84.0
159,1800.0,2700.0,15_9,17.0
160,1800.0,2700.0,16_10,63.0
161,1800.0,2700.0,16_15,91.0
162,1800.0,2700.0,16_17,131.0
163,1800.0,2700.0,16_22,95.0
164,1800.0,2700.0,17_16,133.0
165,1800.0,2700.0,18_19,190.0
166,1800.0,2700.0,19_13,57.0
167,1800.0,2700.0,19_18,104.0
168,1800.0,2700.0,19_20,166.0
169,1800.0,2700.0,19_25,100.0
170,1800.0,2700.0,1_7,162.0
171,1800.0,2700.0,20_14,211.0
172,1800.0,2700.0,20_19,76.0
173,1800.0,2700.0,20_21,19.0
174,1800.0,2700.0,20_26,75.0
175,1800.0,2700.0,21_15,16.0
176,1800.0,2700.0,21_20,16.0
177,1800.0,2700.0,21_22,107.0
178,1800.0,2700.0,21_27,173.0
179,1800.0,2700.0,22_16,156.0
180,1800.0,2700.0,22_21,89.0
181,1800.0,2700.0,22_23,145.0
182,1800.0,2700.0,22_28,41.0
183,1800.0,2700.0,23_22,180.0
184,1800.0,2700.0,25_19,129.0
185,1800.0,2700.0,25_26,84.0
186,1800.0,2700.0,25_31,101.0
187,1800.0,2700.0,26_20,74.0
188,1800.0,2700.0,26_25,67.0
189,1800.0,2700.0,26_27,114.0
190,1800.0,2700.0,26_32,154.0
191,1800.0,2700.0,27_21,176.0
192,1800.0,2700.0,27_26,121.0
193,1800.0,2700.0,27_28,103.0
194,1800.0,2700.0,27_33,142.0
195,1800.0,2700.0,28_22,28.0
196,1800.0,2700.0,28_27,84.0
197,1800.0,2700.0,28_34,144.0
198,1800.0,2700.0,2_8,159.0
199,1800.0,2700.0,31_25,145.0
200,1800.0,2700.0,32_26,201.0
201,1800.0,2700.0,33_27,212.0
202,1800.0,2700.0,34_28,85.0
203,1800.0,2700.0,3_9,71.0
204,1800.0,2700.0,4_10,124.0
205,1800.0,2700.0,7_1,96.0
206,1800.0,2700.0,7_13,64.0
207,1800.0,2700.0,7_8,192.0
208,1800.0,2700.0,8_14,81.0
209,1800.0,2700.0,8_2,78.0
210,1800.0,2700.0,8_7,40.0
211,1800.0,2700.0,8_9,321.0
212,1800.0,2700.0,9_10,97.0
213,1800.0,2700.0,9_15,129.0
214,1800.0,2700.0,9_3,111.0
215,1800.0,2700.0,9_8,110.0
216,2700.0,3600.0,10_16,45.0
217,2700.0,3600.0,10_4,68.0
218,2700.0,3600.0,10_9,59.0
219,2700.0,3600.0,12_13,147.0
220,2700.0,3600.0,13_12,121.0
221,2700.0,3600.0,13_14,87.0
222,2700.0,3600.0,13_19,42.0
223,2700.0,3600.0,13_7,58.0
224,2700.0,3600.0,14_13,46.0
225,2700.0,3600.0,14_15,109.0
226,2700.0,3600.0,14_20,168.0
227,2700.0,3600.0,14_8,125.0
228,2700.0,3600.0,15_14,24.0
