,begin,end,link,counts
0,0.0,900.0,10_16,52.0
1,0.0,900.0,10_4,119.0
2,0.0,900.0,10_9,81.0
3,0.0,900.0,12_13,213.0
4,0.0,900.0,13_12,84.0
5,0.0,900.0,13_14,75.0
6,0.0,900.0,13_19,57.0
7,0.0,900.0,13_7,115.0
8,0.0,900.0,14_13,34.0
9,0.0,900.0,14_15,56.0
10,0.0,900.0,14_20,161.0
11,0.0,900.0,14_8,48.0
12,0.0,900.0,15_14,10.0
13,0.0,900.0,15_16,62.0
14,0.0,900.0,15_21,58.0
15,0.0,900.0,15_9,43.0
16,0.0,900.0,16_10,79.0
17,0.0,900.0,16_15,125.0
18,0.0,900.0,16_17,80.0
19,0.0,900.0,16_22,111.0
20,0.0,900.0,17_16,169.0
21,0.0,900.0,18_19,155.0
22,0.0,900.0,19_13,42.0
23,0.0,900.0,19_18,102.0
24,0.0,900.0,19_20,103.0
25,0.0,900.0,19_25,113.0
26,0.0,900.0,1_7,132.0
27,0.0,900.0,20_14,192.0
28,0.0,900.0,20_19,77.0
29,0.0,900.0,20_21,3.0
30,0.0,900.0,20_26,71.0
31,0.0,900.0,21_15,37.0
32,0.0,900.0,21_20,14.0
33,0.0,900.0,21_22,42.0
34,0.0,900.0,21_27,109.0
35,0.0,900.0,22_16,153.0
36,0.0,900.0,22_21,95.0
37,0.0,900.0,22_23,108.0
38,0.0,900.0,22_28,37.0
39,0.0,900.0,23_22,221.0
40,0.0,900.0,25_19,105.0
41,0.0,900.0,25_26,68.0
42,0.0,900.0,25_31,127.0
43,0.0,900.0,26_20,109.0
44,0.0,900.0,26_25,82.0
45,0.0,900.0,26_27,78.0
46,0.0,900.0,26_32,91.0
47,0.0,900.0,27_21,88.0
48,0.0,900.0,27_26,84.0
49,0.0,900.0,27_28,70.0
50,0.0,900.0,27_33,120.0
51,0.0,900.0,28_22,53.0
52,0.0,900.0,28_27,108.0
53,0.0,900.0,28_34,108.0
54,0.0,900.0,2_8,180.0
55,0.0,900.0,31_25,124.0
56,0.0,900.0,32_26,176.0
57,0.0,900.0,33_27,143.0
58,0.0,900.0,34_28,177.0
59,0.0,900.0,3_9,137.0
60,0.0,900.0,4_10,140.0
61,0.0,900.0,7_1,88.0
62,0.0,900.0,7_13,87.0
63,0.0,900.0,7_8,97.0
64,0.0,900.0,8_14,111.0
65,0.0,900.0,8_2,54.0
66,0.0,900.0,8_7,85.0
67,0.0,900.0,8_9,204.0
68,0.0,900.0,9_10,62.0
69,0.0,900.0,9_15,129.0
70,0.0,900.0,9_3,63.0
71,0.0,900.0,9_8,163.0
72,900.0,1800.0,10_16,101.0
73,900.0,1800.0,10_4,117.0
74,900.0,1800.0,10_9,91.0
75,900.0,1800.0,12_13,158.0
76,900.0,1800.0,13_12,100.0
77,900.0,1800.0,13_14,104.0
78,900.0,1800.0,13_19,76.0
79,900.0,1800.0,13_7,121.0
80,900.0,1800.0,14_13,47.0
81,900.0,1800.0,14_15,64.0
82,900.0,1800.0,14_20,186.0
83,900.0,1800.0,14_8,118.0
84,900.0,1800.0,15_14,19.0
85,900.0,1800.0,15_16,69.0
86,900.0,1800.0,15_21,87.0
87,900.0,1800.0,15_9,38.0
88,900.0,1800.0,16_10,66.0
89,900.0,1800.0,16_15,112.0
90,900.0,1800.0,16_17,122.0
91,900.0,1800.0,16_22,172.0
92,900.0,1800.0,17_16,159.0
93,900.0,1800.0,18_19,185.0
94,900.0,1800.0,19_13,64.0
95,900.0,1800.0,19_18,138.0
96,900.0,1800.0,19_20,128.0
97,900.0,1800.0,19_25,148.0
98,900.0,1800.0,1_7,214.0
99,900.0,1800.0,20_14,215.0
100,900.0,1800.0,20_19,109.0
101,900.0,1800.0,20_21,15.0
102,900.0,1800.0,20_26,94.0
103,900.0,1800.0,21_15,38.0
104,900.0,1800.0,21_20,25.0
105,900.0,1800.0,21_22,82.0
106,900.0,1800.0,21_27,111.0
107,900.0,1800.0,22_16,147.0
108,900.0,1800.0,22_21,79.0
109,900.0,1800.0,22_23,150.0
110,900.0,1800.0,22_28,56.0
111,900.0,1800.0,23_22,155.0
112,900.0,1800.0,25_19,110.0
113,900.0,1800.0,25_26,129.0
114,900.0,1800.0,25_31,155.0
115,900.0,1800.0,26_20,105.0
116,900.0,1800.0,26_25,91.0
117,900.0,1800.0,26_27,154.0
118,900.0,1800.0,26_32,142.0
119,900.0,1800.0,27_21,107.0
120,900.0,1800.0,27_26,102.0
121,900.0,1800.0,27_28,114.0
122,900.0,1800.0,27_33,152.0
123,900.0,1800.0,28_22,17.0
124,900.0,1800.0,28_27,55.0
