,begin,end,link,counts
0,0.0,900.0,10_16,96.0
1,0.0,900.0,10_4,103.0
2,0.0,900.0,10_9,103.0
3,0.0,900.0,12_13,205.0
4,0.0,900.0,13_12,91.0
5,0.0,900.0,13_14,41.0
6,0.0,900.0,13_19,56.0
7,0.0,900.0,13_7,117.0
8,0.0,900.0,14_13,45.0
9,0.0,900.0,14_15,41.0
10,0.0,900.0,14_20,146.0
11,0.0,900.0,14_8,63.0
12,0.0,900.0,15_14,8.0
13,0.0,900.0,15_16,34.0
14,0.0,900.0,15_21,48.0
15,0.0,900.0,15_9,22.0
16,0.0,900.0,16_10,82.0
17,0.0,900.0,16_15,122.0
18,0.0,900.0,16_17,69.0
19,0.0,900.0,16_22,124.0
20,0.0,900.0,17_16,173.0
21,0.0,900.0,18_19,124.0
22,0.0,900.0,19_13,49.0
23,0.0,900.0,19_18,104.0
24,0.0,900.0,19_20,120.0
25,0.0,900.0,19_25,65.0
26,0.0,900.0,1_7,111.0
27,0.0,900.0,20_14,179.0
28,0.0,900.0,20_19,73.0
29,0.0,900.0,20_21,4.0
30,0.0,900.0,20_26,52.0
31,0.0,900.0,21_15,72.0
32,0.0,900.0,21_20,9.0
33,0.0,900.0,21_22,72.0
34,0.0,900.0,21_27,90.0
35,0.0,900.0,22_16,140.0
36,0.0,900.0,22_21,62.0
37,0.0,900.0,22_23,123.0
38,0.0,900.0,22_28,48.0
39,0.0,900.0,23_22,162.0
40,0.0,900.0,25_19,116.0
41,0.0,900.0,25_26,93.0
42,0.0,900.0,25_31,93.0
43,0.0,900.0,26_20,101.0
44,0.0,900.0,26_25,68.0
45,0.0,900.0,26_27,92.0
46,0.0,900.0,26_32,93.0
47,0.0,900.0,27_21,161.0
48,0.0,900.0,27_26,96.0
49,0.0,900.0,27_28,60.0
50,0.0,900.0,27_33,103.0
51,0.0,900.0,28_22,50.0
52,0.0,900.0,28_27,102.0
53,0.0,900.0,28_34,107.0
54,0.0,900.0,2_8,152.0
55,0.0,900.0,31_25,192.0
56,0.0,900.0,32_26,154.0
57,0.0,900.0,33_27,183.0
58,0.0,900.0,34_28,169.0
59,0.0,900.0,3_9,137.0
60,0.0,900.0,4_10,231.0
61,0.0,900.0,7_1,81.0
62,0.0,900.0,7_13,76.0
63,0.0,900.0,7_8,77.0
64,0.0,900.0,8_14,126.0
65,0.0,900.0,8_2,69.0
66,0.0,900.0,8_7,74.0
67,0.0,900.0,8_9,172.0
68,0.0,900.0,9_10,70.0
69,0.0,900.0,9_15,85.0
70,0.0,900.0,9_3,50.0
71,0.0,900.0,9_8,165.0
72,900.0,1800.0,10_16,78.0
73,900.0,1800.0,10_4,164.0
74,900.0,1800.0,10_9,102.0
75,900.0,1800.0,12_13,144.0
76,900.0,1800.0,13_12,157.0
77,900.0,1800.0,13_14,53.0
78,900.0,1800.0,13_19,49.0
79,900.0,1800.0,13_7,114.0
80,900.0,1800.0,14_13,70.0
81,900.0,1800.0,14_15,58.0
82,900.0,1800.0,14_20,161.0
83,900.0,1800.0,14_8,116.0
84,900.0,1800.0,15_14,17.0
85,900.0,1800.0,15_16,57.0
86,900.0,1800.0,15_21,46.0
87,900.0,1800.0,15_9,23.0
88,900.0,1800.0,16_10,110.0
89,900.0,1800.0,16_15,167.0
90,900.0,1800.0,16_17,119.0
91,900.0,1800.0,16_22,106.0
