,value,from,to,begin,end,slice
0,14.039022672540437,taz_0,taz_1,0.0,900.0,0
1,2.807804534508087,taz_0,taz_2,0.0,900.0,0
2,25.270240810572783,taz_0,taz_3,0.0,900.0,0
3,8.423413603524262,taz_0,taz_4,0.0,900.0,0
4,4.679674224180145,taz_0,taz_5,0.0,900.0,0
5,25.270240810572783,taz_0,taz_6,0.0,900.0,0
6,27.142110500244844,taz_0,taz_7,0.0,900.0,0
7,6.551543913852203,taz_0,taz_8,0.0,900.0,0
8,17.782762051884554,taz_0,taz_9,0.0,900.0,0
9,15.910892362212493,taz_0,taz_10,0.0,900.0,0
10,29.0139801899169,taz_0,taz_11,0.0,900.0,0
11,0.9359348448360291,taz_1,taz_0,0.0,900.0,0
12,23.398371120900727,taz_1,taz_2,0.0,900.0,0
13,0.9359348448360291,taz_1,taz_3,0.0,900.0,0
14,6.551543913852203,taz_1,taz_4,0.0,900.0,0
15,27.142110500244844,taz_1,taz_5,0.0,900.0,0
16,19.65463174155661,taz_1,taz_6,0.0,900.0,0
17,14.039022672540437,taz_1,taz_7,0.0,900.0,0
18,4.679674224180145,taz_1,taz_8,0.0,900.0,0
19,4.679674224180145,taz_1,taz_9,0.0,900.0,0
20,17.782762051884554,taz_1,taz_10,0.0,900.0,0
21,23.398371120900727,taz_1,taz_11,0.0,900.0,0
22,29.0139801899169,taz_2,taz_0,0.0,900.0,0
23,14.039022672540437,taz_2,taz_1,0.0,900.0,0
24,12.167152982868378,taz_2,taz_3,0.0,900.0,0
25,23.398371120900727,taz_2,taz_4,0.0,900.0,0
26,8.423413603524262,taz_2,taz_5,0.0,900.0,0
27,14.039022672540437,taz_2,taz_6,0.0,900.0,0
28,2.807804534508087,taz_2,taz_7,0.0,900.0,0
29,14.039022672540437,taz_2,taz_8,0.0,900.0,0
30,0.9359348448360291,taz_2,taz_9,0.0,900.0,0
31,14.039022672540437,taz_2,taz_10,0.0,900.0,0
32,29.0139801899169,taz_2,taz_11,0.0,900.0,0
33,0.9359348448360291,taz_3,taz_0,0.0,900.0,0
34,25.270240810572783,taz_3,taz_1,0.0,900.0,0
35,10.29528329319632,taz_3,taz_2,0.0,900.0,0
36,27.142110500244844,taz_3,taz_4,0.0,900.0,0
