,begin,end,link,counts
0,0.0,900.0,10_16,81.0
1,0.0,900.0,10_4,83.0
2,0.0,900.0,10_9,118.0
3,0.0,900.0,12_13,188.0
4,0.0,900.0,13_12,121.0
5,0.0,900.0,13_14,56.0
6,0.0,900.0,13_19,70.0
7,0.0,900.0,13_7,121.0
8,0.0,900.0,14_13,50.0
9,0.0,900.0,14_15,25.0
10,0.0,900.0,14_20,149.0
11,0.0,900.0,14_8,20.0
12,0.0,900.0,15_14,17.0
13,0.0,900.0,15_16,51.0
14,0.0,900.0,15_21,73.0
15,0.0,900.0,15_9,55.0
16,0.0,900.0,16_10,76.0
17,0.0,900.0,16_15,129.0
18,0.0,900.0,16_17,95.0
19,0.0,900.0,16_22,98.0
20,0.0,900.0,17_16,178.0
21,0.0,900.0,18_19,164.0
22,0.0,900.0,19_13,46.0
23,0.0,900.0,19_18,107.0
24,0.0,900.0,19_20,92.0
25,0.0,900.0,19_25,116.0
26,0.0,900.0,1_7,220.0
27,0.0,900.0,20_14,169.0
28,0.0,900.0,20_19,65.0
29,0.0,900.0,20_21,12.0
30,0.0,900.0,20_26,63.0
31,0.0,900.0,21_15,59.0
32,0.0,900.0,21_20,3.0
33,0.0,900.0,21_22,66.0
34,0.0,900.0,21_27,96.0
35,0.0,900.0,22_16,125.0
36,0.0,900.0,22_21,44.0
37,0.0,900.0,22_23,98.0
38,0.0,900.0,22_28,35.0
39,0.0,900.0,23_22,130.0
40,0.0,900.0,25_19,96.0
41,0.0,900.0,25_26,74.0
42,0.0,900.0,25_31,110.0
43,0.0,900.0,26_20,106.0
44,0.0,900.0,26_25,72.0
45,0.0,900.0,26_27,89.0
46,0.0,900.0,26_32,104.0
47,0.0,900.0,27_21,135.0
48,0.0,900.0,27_26,106.0
49,0.0,900.0,27_28,99.0
50,0.0,900.0,27_33,103.0
51,0.0,900.0,28_22,31.0
52,0.0,900.0,28_27,107.0
53,0.0,900.0,28_34,130.0
54,0.0,900.0,2_8,137.0
55,0.0,900.0,31_25,110.0
