,begin,end,link,counts
0,0.0,900.0,10_16,107.0
1,0.0,900.0,10_4,88.0
2,0.0,900.0,10_9,135.0
3,0.0,900.0,12_13,156.0
4,0.0,900.0,13_12,97.0
5,0.0,900.0,13_14,77.0
6,0.0,900.0,13_19,54.0
7,0.0,900.0,13_7,83.0
8,0.0,900.0,14_13,41.0
9,0.0,900.0,14_15,42.0
10,0.0,900.0,14_20,111.0
11,0.0,900.0,14_8,26.0
12,0.0,900.0,15_14,23.0
13,0.0,900.0,15_16,42.0
14,0.0,900.0,15_21,49.0
15,0.0,900.0,15_9,34.0
16,0.0,900.0,16_10,78.0
17,0.0,900.0,16_15,119.0
18,0.0,900.0,16_17,108.0
19,0.0,900.0,16_22,121.0
20,0.0,900.0,17_16,199.0
21,0.0,900.0,18_19,180.0
22,0.0,900.0,19_13,45.0
23,0.0,900.0,19_18,107.0
24,0.0,900.0,19_20,121.0
25,0.0,900.0,19_25,110.0
26,0.0,900.0,1_7,164.0
27,0.0,900.0,20_14,166.0
28,0.0,900.0,20_19,49.0
29,0.0,900.0,20_21,8.0
30,0.0,900.0,20_26,65.0
31,0.0,900.0,21_15,67.0
32,0.0,900.0,21_20,14.0
33,0.0,900.0,21_22,59.0
34,0.0,900.0,21_27,87.0
35,0.0,900.0,22_16,124.0
36,0.0,900.0,22_21,73.0
37,0.0,900.0,22_23,87.0
38,0.0,900.0,22_28,41.0
39,0.0,900.0,23_22,127.0
40,0.0,900.0,25_19,135.0
41,0.0,900.0,25_26,102.0
42,0.0,900.0,25_31,90.0
43,0.0,900.0,26_20,68.0
44,0.0,900.0,26_25,74.0
45,0.0,900.0,26_27,94.0
46,0.0,900.0,26_32,120.0
47,0.0,900.0,27_21,140.0
48,0.0,900.0,27_26,69.0
49,0.0,900.0,27_28,45.0
50,0.0,900.0,27_33,124.0
51,0.0,900.0,28_22,47.0
52,0.0,900.0,28_27,81.0
53,0.0,900.0,28_34,86.0
54,0.0,900.0,2_8,133.0
55,0.0,900.0,31_25,173.0
56,0.0,900.0,32_26,158.0
57,0.0,900.0,33_27,174.0
58,0.0,900.0,34_28,142.0
59,0.0,900.0,3_9,140.0
60,0.0,900.0,4_10,225.0
61,0.0,900.0,7_1,101.0
62,0.0,900.0,7_13,92.0
63,0.0,900.0,7_8,122.0
64,0.0,900.0,8_14,65.0
65,0.0,900.0,8_2,86.0
66,0.0,900.0,8_7,102.0
67,0.0,900.0,8_9,191.0
68,0.0,900.0,9_10,78.0
69,0.0,900.0,9_15,101.0
70,0.0,900.0,9_3,83.0
71,0.0,900.0,9_8,190.0
72,900.0,1800.0,10_16,119.0
73,900.0,1800.0,10_4,111.0
74,900.0,1800.0,10_9,152.0
75,900.0,1800.0,12_13,104.0
76,900.0,1800.0,13_12,124.0
77,900.0,1800.0,13_14,37.0
78,900.0,1800.0,13_19,52.0
79,900.0,1800.0,13_7,53.0
80,900.0,1800.0,14_13,54.0
81,900.0,1800.0,14_15,44.0
82,900.0,1800.0,14_20,177.0
83,900.0,1800.0,14_8,48.0
84,900.0,1800.0,15_14,27.0
85,900.0,1800.0,15_16,51.0
86,900.0,1800.0,15_21,75.0
87,900.0,1800.0,15_9,22.0
88,900.0,1800.0,16_10,98.0
89,900.0,1800.0,16_15,94.0
90,900.0,1800.0,16_17,133.0
91,900.0,1800.0,16_22,152.0
92,900.0,1800.0,17_16,123.0
93,900.0,1800.0,18_19,165.0
94,900.0,1800.0,19_13,57.0
95,900.0,1800.0,19_18,118.0
96,900.0,1800.0,19_20,152.0
97,900.0,1800.0,19_25,126.0
98,900.0,1800.0,1_7,130.0
99,900.0,1800.0,20_14,228.0
100,900.0,1800.0,20_19,95.0
101,900.0,1800.0,20_21,22.0
102,900.0,1800.0,20_26,93.0
103,900.0,1800.0,21_15,39.0
104,900.0,1800.0,21_20,18.0
105,900.0,1800.0,21_22,99.0
106,900.0,1800.0,21_27,133.0
107,900.0,1800.0,22_16,169.0
108,900.0,1800.0,22_21,73.0
109,900.0,1800.0,22_23,153.0
110,900.0,1800.0,22_28,27.0
111,900.0,1800.0,23_22,133.0
112,900.0,1800.0,25_19,146.0
113,900.0,1800.0,25_26,100.0
114,900.0,1800.0,25_31,125.0
115,900.0,1800.0,26_20,105.0
116,900.0,1800.0,26_25,63.0
117,900.0,1800.0,26_27,134.0
118,900.0,1800.0,26_32,157.0
119,900.0,1800.0,27_21,201.0
120,900.0,1800.0,27_26,126.0
121,900.0,1800.0,27_28,84.0
122,900.0,1800.0,27_33,165.0
123,900.0,1800.0,28_22,33.0
124,900.0,1800.0,28_27,137.0
125,900.0,1800.0,28_34,111.0
126,900.0,1800.0,2_8,175.0
127,900.0,1800.0,31_25,180.0
128,900.0,1800.0,32_26,147.0
129,900.0,1800.0,33_27,186.0
130,900.0,1800.0,34_28,197.0
131,900.0,1800.0,3_9,143.0
132,900.0,1800.0,4_10,223.0
133,900.0,1800.0,7_1,98.0
134,900.0,1800.0,7_13,68.0
135,900.0,1800.0,7_8,87.0
136,900.0,1800.0,8_14,146.0
137,900.0,1800.0,8_2,90.0
138,900.0,1800.0,8_7,101.0
139,900.0,1800.0,8_9,187.0
140,900.0,1800.0,9_10,84.0
141,900.0,1800.0,9_15,142.0
142,900.0,1800.0,9_3,58.0
143,900.0,1800.0,9_8,216.0
144,1800.0,2700.0,10_16,85.0
145,1800.0,2700.0,10_4,123.0
146,1800.0,2700.0,10_9,35.0
147,1800.0,2700.0,12_13,224.0
148,1800.0,2700.0,13_12,147.0
149,1800.0,2700.0,13_14,113.0
150,1800.0,2700.0,13_19,59.0
151,1800.0,2700.0,13_7,89.0
152,1800.0,2700.0,14_13,71.0
