,begin,end,link,counts
0,0.0,900.0,10_16,82.0
1,0.0,900.0,10_4,86.0
2,0.0,900.0,10_9,113.0
3,0.0,900.0,12_13,177.0
4,0.0,900.0,13_12,111.0
5,0.0,900.0,13_14,71.0
6,0.0,900.0,13_19,60.0
7,0.0,900.0,13_7,75.0
8,0.0,900.0,14_13,44.0
9,0.0,900.0,14_15,39.0
10,0.0,900.0,14_20,163.0
11,0.0,900.0,14_8,8.0
12,0.0,900.0,15_14,14.0
13,0.0,900.0,15_16,46.0
14,0.0,900.0,15_21,62.0
15,0.0,900.0,15_9,34.0
16,0.0,900.0,16_10,74.0
17,0.0,900.0,16_15,94.0
18,0.0,900.0,16_17,91.0
19,0.0,900.0,16_22,97.0
20,0.0,900.0,17_16,164.0
21,0.0,900.0,18_19,110.0
22,0.0,900.0,19_13,23.0
23,0.0,900.0,19_18,90.0
24,0.0,900.0,19_20,98.0
25,0.0,900.0,19_25,98.0
26,0.0,900.0,1_7,175.0
27,0.0,900.0,20_14,173.0
28,0.0,900.0,20_19,67.0
29,0.0,900.0,20_21,4.0
30,0.0,900.0,20_26,77.0
31,0.0,900.0,21_15,55.0
32,0.0,900.0,21_20,7.0
33,0.0,900.0,21_22,43.0
34,0.0,900.0,21_27,122.0
35,0.0,900.0,22_16,120.0
36,0.0,900.0,22_21,99.0
37,0.0,900.0,22_23,80.0
38,0.0,900.0,22_28,14.0
39,0.0,900.0,23_22,142.0
40,0.0,900.0,25_19,101.0
41,0.0,900.0,25_26,75.0
42,0.0,900.0,25_31,97.0
43,0.0,900.0,26_20,110.0
44,0.0,900.0,26_25,66.0
45,0.0,900.0,26_27,70.0
46,0.0,900.0,26_32,111.0
47,0.0,900.0,27_21,114.0
48,0.0,900.0,27_26,100.0
49,0.0,900.0,27_28,92.0
50,0.0,900.0,27_33,104.0
51,0.0,900.0,28_22,59.0
52,0.0,900.0,28_27,80.0
53,0.0,900.0,28_34,102.0
54,0.0,900.0,2_8,191.0
55,0.0,900.0,31_25,129.0
56,0.0,900.0,32_26,168.0
57,0.0,900.0,33_27,174.0
58,0.0,900.0,34_28,152.0
59,0.0,900.0,3_9,174.0
60,0.0,900.0,4_10,176.0
61,0.0,900.0,7_1,74.0
62,0.0,900.0,7_13,116.0
63,0.0,900.0,7_8,95.0
64,0.0,900.0,8_14,109.0
65,0.0,900.0,8_2,80.0
66,0.0,900.0,8_7,86.0
67,0.0,900.0,8_9,194.0
68,0.0,900.0,9_10,71.0
69,0.0,900.0,9_15,114.0
70,0.0,900.0,9_3,77.0
71,0.0,900.0,9_8,208.0
72,900.0,1800.0,10_16,67.0
73,900.0,1800.0,10_4,142.0
74,900.0,1800.0,10_9,67.0
75,900.0,1800.0,12_13,138.0
76,900.0,1800.0,13_12,136.0
77,900.0,1800.0,13_14,88.0
78,900.0,1800.0,13_19,57.0
79,900.0,1800.0,13_7,72.0
80,900.0,1800.0,14_13,64.0
81,900.0,1800.0,14_15,68.0
82,900.0,1800.0,14_20,190.0
83,900.0,1800.0,14_8,160.0
84,900.0,1800.0,15_14,15.0
85,900.0,1800.0,15_16,68.0
86,900.0,1800.0,15_21,67.0
