,begin,end,link,counts
0,0.0,900.0,10_16,79.0
1,0.0,900.0,10_4,108.0
2,0.0,900.0,10_9,136.0
3,0.0,900.0,12_13,207.0
4,0.0,900.0,13_12,97.0
5,0.0,900.0,13_14,47.0
6,0.0,900.0,13_19,33.0
7,0.0,900.0,13_7,98.0
8,0.0,900.0,14_13,31.0
9,0.0,900.0,14_15,46.0
10,0.0,900.0,14_20,137.0
11,0.0,900.0,14_8,63.0
12,0.0,900.0,15_14,10.0
13,0.0,900.0,15_16,43.0
14,0.0,900.0,15_21,50.0
15,0.0,900.0,15_9,59.0
16,0.0,900.0,16_10,76.0
17,0.0,900.0,16_15,112.0
18,0.0,900.0,16_17,95.0
19,0.0,900.0,16_22,55.0
20,0.0,900.0,17_16,134.0
21,0.0,900.0,18_19,167.0
22,0.0,900.0,19_13,49.0
23,0.0,900.0,19_18,100.0
24,0.0,900.0,19_20,122.0
25,0.0,900.0,19_25,93.0
26,0.0,900.0,1_7,120.0
27,0.0,900.0,20_14,176.0
28,0.0,900.0,20_19,53.0
29,0.0,900.0,20_21,3.0
30,0.0,900.0,20_26,59.0
31,0.0,900.0,21_15,68.0
32,0.0,900.0,21_20,1.0
33,0.0,900.0,21_22,50.0
34,0.0,900.0,21_27,82.0
35,0.0,900.0,22_16,125.0
36,0.0,900.0,22_21,43.0
37,0.0,900.0,22_23,69.0
38,0.0,900.0,22_28,18.0
39,0.0,900.0,23_22,129.0
40,0.0,900.0,25_19,149.0
41,0.0,900.0,25_26,99.0
42,0.0,900.0,25_31,94.0
43,0.0,900.0,26_20,79.0
44,0.0,900.0,26_25,76.0
45,0.0,900.0,26_27,124.0
46,0.0,900.0,26_32,92.0
47,0.0,900.0,27_21,135.0
48,0.0,900.0,27_26,98.0
49,0.0,900.0,27_28,59.0
50,0.0,900.0,27_33,131.0
51,0.0,900.0,28_22,45.0
52,0.0,900.0,28_27,107.0
53,0.0,900.0,28_34,77.0
54,0.0,900.0,2_8,148.0
55,0.0,900.0,31_25,195.0
