,begin,end,link,counts
0,0.0,900.0,10_16,53.0
1,0.0,900.0,10_4,90.0
2,0.0,900.0,10_9,88.0
3,0.0,900.0,12_13,128.0
4,0.0,900.0,13_12,63.0
5,0.0,900.0,13_14,54.0
6,0.0,900.0,13_19,38.0
7,0.0,900.0,13_7,105.0
8,0.0,900.0,14_13,40.0
9,0.0,900.0,14_15,66.0
10,0.0,900.0,14_20,150.0
11,0.0,900.0,14_8,19.0
12,0.0,900.0,15_14,28.0
13,0.0,900.0,15_16,60.0
14,0.0,900.0,15_21,61.0
15,0.0,900.0,15_9,9.0
16,0.0,900.0,16_10,92.0
17,0.0,900.0,16_15,115.0
18,0.0,900.0,16_17,96.0
19,0.0,900.0,16_22,102.0
20,0.0,900.0,17_16,204.0
21,0.0,900.0,18_19,152.0
22,0.0,900.0,19_13,34.0
23,0.0,900.0,19_18,88.0
24,0.0,900.0,19_20,114.0
25,0.0,900.0,19_25,107.0
26,0.0,900.0,1_7,157.0
27,0.0,900.0,20_14,173.0
28,0.0,900.0,20_19,64.0
29,0.0,900.0,20_21,4.0
30,0.0,900.0,20_26,70.0
31,0.0,900.0,21_15,68.0
32,0.0,900.0,21_20,10.0
33,0.0,900.0,21_22,56.0
34,0.0,900.0,21_27,114.0
35,0.0,900.0,22_16,129.0
36,0.0,900.0,22_21,95.0
37,0.0,900.0,22_23,86.0
38,0.0,900.0,22_28,41.0
39,0.0,900.0,23_22,174.0
40,0.0,900.0,25_19,120.0
41,0.0,900.0,25_26,120.0
42,0.0,900.0,25_31,89.0
43,0.0,900.0,26_20,80.0
44,0.0,900.0,26_25,70.0
45,0.0,900.0,26_27,122.0
46,0.0,900.0,26_32,114.0
47,0.0,900.0,27_21,140.0
48,0.0,900.0,27_26,66.0
49,0.0,900.0,27_28,84.0
50,0.0,900.0,27_33,108.0
51,0.0,900.0,28_22,51.0
52,0.0,900.0,28_27,129.0
53,0.0,900.0,28_34,122.0
54,0.0,900.0,2_8,173.0
55,0.0,900.0,31_25,179.0
56,0.0,900.0,32_26,171.0
57,0.0,900.0,33_27,143.0
58,0.0,900.0,34_28,207.0
59,0.0,900.0,3_9,167.0
60,0.0,900.0,4_10,162.0
61,0.0,900.0,7_1,99.0
62,0.0,900.0,7_13,80.0
63,0.0,900.0,7_8,91.0
64,0.0,900.0,8_14,110.0
65,0.0,900.0,8_2,78.0
66,0.0,900.0,8_7,52.0
67,0.0,900.0,8_9,197.0
68,0.0,900.0,9_10,49.0
69,0.0,900.0,9_15,124.0
70,0.0,900.0,9_3,62.0
71,0.0,900.0,9_8,189.0
72,900.0,1800.0,10_16,106.0
73,900.0,1800.0,10_4,122.0
74,900.0,1800.0,10_9,111.0
75,900.0,1800.0,12_13,166.0
76,900.0,1800.0,13_12,114.0
77,900.0,1800.0,13_14,91.0
78,900.0,1800.0,13_19,61.0
79,900.0,1800.0,13_7,99.0
80,900.0,1800.0,14_13,65.0
81,900.0,1800.0,14_15,50.0
82,900.0,1800.0,14_20,174.0
83,900.0,1800.0,14_8,96.0
84,900.0,1800.0,15_14,13.0
85,900.0,1800.0,15_16,42.0
86,900.0,1800.0,15_21,71.0
