,begin,end,link,counts
0,0.0,900.0,10_16,93.0
1,0.0,900.0,10_4,95.0
2,0.0,900.0,10_9,113.0
3,0.0,900.0,12_13,196.0
4,0.0,900.0,13_12,79.0
5,0.0,900.0,13_14,71.0
6,0.0,900.0,13_19,30.0
7,0.0,900.0,13_7,129.0
8,0.0,900.0,14_13,34.0
9,0.0,900.0,14_15,39.0
10,0.0,900.0,14_20,165.0
11,0.0,900.0,14_8,21.0
12,0.0,900.0,15_14,10.0
13,0.0,900.0,15_16,51.0
14,0.0,900.0,15_21,67.0
15,0.0,900.0,15_9,78.0
16,0.0,900.0,16_10,87.0
17,0.0,900.0,16_15,80.0
18,0.0,900.0,16_17,109.0
19,0.0,900.0,16_22,109.0
20,0.0,900.0,17_16,155.0
21,0.0,900.0,18_19,176.0
22,0.0,900.0,19_13,64.0
23,0.0,900.0,19_18,104.0
24,0.0,900.0,19_20,83.0
25,0.0,900.0,19_25,114.0
26,0.0,900.0,1_7,127.0
27,0.0,900.0,20_14,164.0
28,0.0,900.0,20_19,75.0
29,0.0,900.0,20_21,5.0
30,0.0,900.0,20_26,72.0
31,0.0,900.0,21_15,51.0
32,0.0,900.0,21_20,11.0
33,0.0,900.0,21_22,81.0
34,0.0,900.0,21_27,87.0
35,0.0,900.0,22_16,121.0
36,0.0,900.0,22_21,75.0
37,0.0,900.0,22_23,102.0
38,0.0,900.0,22_28,43.0
39,0.0,900.0,23_22,156.0
40,0.0,900.0,25_19,121.0
41,0.0,900.0,25_26,123.0
42,0.0,900.0,25_31,98.0
43,0.0,900.0,26_20,101.0
44,0.0,900.0,26_25,79.0
45,0.0,900.0,26_27,146.0
46,0.0,900.0,26_32,91.0
47,0.0,900.0,27_21,147.0
48,0.0,900.0,27_26,89.0
49,0.0,900.0,27_28,83.0
50,0.0,900.0,27_33,100.0
51,0.0,900.0,28_22,25.0
52,0.0,900.0,28_27,58.0
53,0.0,900.0,28_34,126.0
54,0.0,900.0,2_8,150.0
55,0.0,900.0,31_25,174.0
56,0.0,900.0,32_26,185.0
57,0.0,900.0,33_27,165.0
58,0.0,900.0,34_28,168.0
59,0.0,900.0,3_9,170.0
60,0.0,900.0,4_10,163.0
61,0.0,900.0,7_1,98.0
62,0.0,900.0,7_13,69.0
63,0.0,900.0,7_8,105.0
64,0.0,900.0,8_14,119.0
65,0.0,900.0,8_2,113.0
66,0.0,900.0,8_7,72.0
67,0.0,900.0,8_9,162.0
68,0.0,900.0,9_10,74.0
69,0.0,900.0,9_15,114.0
70,0.0,900.0,9_3,89.0
71,0.0,900.0,9_8,217.0
72,900.0,1800.0,10_16,134.0
73,900.0,1800.0,10_4,125.0
74,900.0,1800.0,10_9,121.0
75,900.0,1800.0,12_13,147.0
76,900.0,1800.0,13_12,128.0
77,900.0,1800.0,13_14,66.0
78,900.0,1800.0,13_19,45.0
79,900.0,1800.0,13_7,108.0
80,900.0,1800.0,14_13,57.0
81,900.0,1800.0,14_15,50.0
82,900.0,1800.0,14_20,209.0
83,900.0,1800.0,14_8,77.0
84,900.0,1800.0,15_14,4.0
85,900.0,1800.0,15_16,50.0
86,900.0,1800.0,15_21,72.0
87,900.0,1800.0,15_9,50.0
88,900.0,1800.0,16_10,122.0
89,900.0,1800.0,16_15,88.0
90,900.0,1800.0,16_17,115.0
91,900.0,1800.0,16_22,101.0
92,900.0,1800.0,17_16,141.0
93,900.0,1800.0,18_19,156.0
94,900.0,1800.0,19_13,61.0
95,900.0,1800.0,19_18,172.0
96,900.0,1800.0,19_20,103.0
97,900.0,1800.0,19_25,118.0
98,900.0,1800.0,1_7,174.0
99,900.0,1800.0,20_14,202.0
100,900.0,1800.0,20_19,115.0
101,900.0,1800.0,20_21,12.0
102,900.0,1800.0,20_26,107.0
103,900.0,1800.0,21_15,70.0
104,900.0,1800.0,21_20,17.0
105,900.0,1800.0,21_22,115.0
106,900.0,1800.0,21_27,154.0
107,900.0,1800.0,22_16,139.0
108,900.0,1800.0,22_21,90.0
109,900.0,1800.0,22_23,136.0
110,900.0,1800.0,22_28,58.0
111,900.0,1800.0,23_22,169.0
112,900.0,1800.0,25_19,132.0
113,900.0,1800.0,25_26,90.0
114,900.0,1800.0,25_31,138.0
115,900.0,1800.0,26_20,113.0
116,900.0,1800.0,26_25,108.0
117,900.0,1800.0,26_27,169.0
118,900.0,1800.0,26_32,131.0
119,900.0,1800.0,27_21,172.0
120,900.0,1800.0,27_26,129.0
121,900.0,1800.0,27_28,113.0
122,900.0,1800.0,27_33,136.0
123,900.0,1800.0,28_22,36.0
124,900.0,1800.0,28_27,33.0
125,900.0,1800.0,28_34,171.0
126,900.0,1800.0,2_8,176.0
127,900.0,1800.0,31_25,130.0
128,900.0,1800.0,32_26,189.0
129,900.0,1800.0,33_27,213.0
130,900.0,1800.0,34_28,128.0
131,900.0,1800.0,3_9,182.0
