,begin,end,link,counts
0,0.0,900.0,10_16,76.0
1,0.0,900.0,10_4,118.0
2,0.0,900.0,10_9,90.0
3,0.0,900.0,12_13,158.0
4,0.0,900.0,13_12,91.0
5,0.0,900.0,13_14,45.0
6,0.0,900.0,13_19,43.0
7,0.0,900.0,13_7,115.0
8,0.0,900.0,14_13,43.0
9,0.0,900.0,14_15,49.0
10,0.0,900.0,14_20,121.0
11,0.0,900.0,14_8,39.0
12,0.0,900.0,15_14,28.0
13,0.0,900.0,15_16,33.0
14,0.0,900.0,15_21,57.0
15,0.0,900.0,15_9,39.0
16,0.0,900.0,16_10,85.0
17,0.0,900.0,16_15,120.0
18,0.0,900.0,16_17,102.0
19,0.0,900.0,16_22,86.0
20,0.0,900.0,17_16,159.0
21,0.0,900.0,18_19,192.0
22,0.0,900.0,19_13,52.0
23,0.0,900.0,19_18,85.0
24,0.0,900.0,19_20,130.0
25,0.0,900.0,19_25,84.0
26,0.0,900.0,1_7,107.0
27,0.0,900.0,20_14,186.0
28,0.0,900.0,20_19,65.0
29,0.0,900.0,20_21,15.0
30,0.0,900.0,20_26,45.0
31,0.0,900.0,21_15,39.0
32,0.0,900.0,21_20,9.0
33,0.0,900.0,21_22,86.0
34,0.0,900.0,21_27,90.0
35,0.0,900.0,22_16,175.0
36,0.0,900.0,22_21,99.0
37,0.0,900.0,22_23,110.0
38,0.0,900.0,22_28,25.0
39,0.0,900.0,23_22,202.0
40,0.0,900.0,25_19,87.0
41,0.0,900.0,25_26,92.0
42,0.0,900.0,25_31,77.0
43,0.0,900.0,26_20,89.0
44,0.0,900.0,26_25,64.0
45,0.0,900.0,26_27,114.0
46,0.0,900.0,26_32,75.0
47,0.0,900.0,27_21,128.0
48,0.0,900.0,27_26,72.0
49,0.0,900.0,27_28,68.0
50,0.0,900.0,27_33,111.0
51,0.0,900.0,28_22,66.0
52,0.0,900.0,28_27,55.0
53,0.0,900.0,28_34,91.0
54,0.0,900.0,2_8,137.0
55,0.0,900.0,31_25,125.0
56,0.0,900.0,32_26,176.0
57,0.0,900.0,33_27,163.0
58,0.0,900.0,34_28,175.0
59,0.0,900.0,3_9,175.0
60,0.0,900.0,4_10,127.0
61,0.0,900.0,7_1,107.0
62,0.0,900.0,7_13,67.0
63,0.0,900.0,7_8,86.0
64,0.0,900.0,8_14,86.0
65,0.0,900.0,8_2,93.0
66,0.0,900.0,8_7,80.0
67,0.0,900.0,8_9,162.0
68,0.0,900.0,9_10,87.0
69,0.0,900.0,9_15,99.0
70,0.0,900.0,9_3,63.0
71,0.0,900.0,9_8,195.0
72,900.0,1800.0,10_16,92.0
73,900.0,1800.0,10_4,155.0
74,900.0,1800.0,10_9,93.0
75,900.0,1800.0,12_13,173.0
76,900.0,1800.0,13_12,110.0
77,900.0,1800.0,13_14,65.0
78,900.0,1800.0,13_19,60.0
79,900.0,1800.0,13_7,118.0
80,900.0,1800.0,14_13,64.0
81,900.0,1800.0,14_15,61.0
82,900.0,1800.0,14_20,141.0
83,900.0,1800.0,14_8,135.0
84,900.0,1800.0,15_14,15.0
85,900.0,1800.0,15_16,51.0
86,900.0,1800.0,15_21,58.0
87,900.0,1800.0,15_9,63.0
88,900.0,1800.0,16_10,94.0
89,900.0,1800.0,16_15,109.0
90,900.0,1800.0,16_17,138.0
91,900.0,1800.0,16_22,126.0
92,900.0,1800.0,17_16,133.0
93,900.0,1800.0,18_19,180.0
94,900.0,1800.0,19_13,55.0
95,900.0,1800.0,19_18,120.0
96,900.0,1800.0,19_20,121.0
97,900.0,1800.0,19_25,152.0
98,900.0,1800.0,1_7,182.0
99,900.0,1800.0,20_14,232.0
100,900.0,1800.0,20_19,105.0
101,900.0,1800.0,20_21,18.0
102,900.0,1800.0,20_26,62.0
103,900.0,1800.0,21_15,61.0
104,900.0,1800.0,21_20,21.0
105,900.0,1800.0,21_22,94.0
106,900.0,1800.0,21_27,163.0
107,900.0,1800.0,22_16,173.0
108,900.0,1800.0,22_21,93.0
109,900.0,1800.0,22_23,136.0
110,900.0,1800.0,22_28,26.0
111,900.0,1800.0,23_22,164.0
112,900.0,1800.0,25_19,99.0
113,900.0,1800.0,25_26,118.0
114,900.0,1800.0,25_31,138.0
115,900.0,1800.0,26_20,132.0
116,900.0,1800.0,26_25,68.0
117,900.0,1800.0,26_27,120.0
118,900.0,1800.0,26_32,117.0
119,900.0,1800.0,27_21,139.0
120,900.0,1800.0,27_26,88.0
121,900.0,1800.0,27_28,98.0
122,900.0,1800.0,27_33,154.0
123,900.0,1800.0,28_22,36.0
124,900.0,1800.0,28_27,67.0
125,900.0,1800.0,28_34,125.0
126,900.0,1800.0,2_8,186.0
127,900.0,1800.0,31_25,139.0
128,900.0,1800.0,32_26,174.0
129,900.0,1800.0,33_27,126.0
130,900.0,1800.0,34_28,116.0
131,900.0,1800.0,3_9,127.0
132,900.0,1800.0,4_10,173.0
133,900.0,1800.0,7_1,152.0
134,900.0,1800.0,7_13,72.0
135,900.0,1800.0,7_8,8.0
136,900.0,1800.0,8_14,97.0
137,900.0,1800.0,8_2,113.0
138,900.0,1800.0,8_7,107.0
139,900.0,1800.0,8_9,194.0
140,900.0,1800.0,9_10,103.0
141,900.0,1800.0,9_15,88.0
142,900.0,1800.0,9_3,90.0
143,900.0,1800.0,9_8,167.0
144,1800.0,2700.0,10_16,100.0
145,1800.0,2700.0,10_4,152.0
146,1800.0,2700.0,10_9,60.0
147,1800.0,2700.0,12_13,149.0
148,1800.0,2700.0,13_12,83.0
149,1800.0,2700.0,13_14,93.0
150,1800.0,2700.0,13_19,52.0
151,1800.0,2700.0,13_7,13.0
152,1800.0,2700.0,14_13,45.0
153,1800.0,2700.0,14_15,64.0
154,1800.0,2700.0,14_20,139.0
155,1800.0,2700.0,14_8,117.0
156,1800.0,2700.0,15_14,18.0
157,1800.0,2700.0,15_16,56.0
