,begin,end,link,counts
0,0.0,900.0,10_16,97.0
1,0.0,900.0,10_4,92.0
2,0.0,900.0,10_9,95.0
3,0.0,900.0,12_13,113.0
4,0.0,900.0,13_12,46.0
5,0.0,900.0,13_14,67.0
6,0.0,900.0,13_19,33.0
7,0.0,900.0,13_7,50.0
8,0.0,900.0,14_13,26.0
9,0.0,900.0,14_15,65.0
10,0.0,900.0,14_20,123.0
11,0.0,900.0,14_8,5.0
12,0.0,900.0,15_14,17.0
13,0.0,900.0,15_16,57.0
14,0.0,900.0,15_21,56.0
15,0.0,900.0,15_9,19.0
16,0.0,900.0,16_10,62.0
17,0.0,900.0,16_15,98.0
18,0.0,900.0,16_17,95.0
19,0.0,900.0,16_22,98.0
20,0.0,900.0,17_16,161.0
21,0.0,900.0,18_19,185.0
22,0.0,900.0,19_13,26.0
23,0.0,900.0,19_18,105.0
24,0.0,900.0,19_20,158.0
25,0.0,900.0,19_25,95.0
26,0.0,900.0,1_7,165.0
27,0.0,900.0,20_14,180.0
28,0.0,900.0,20_19,60.0
29,0.0,900.0,20_21,19.0
30,0.0,900.0,20_26,63.0
31,0.0,900.0,21_15,72.0
32,0.0,900.0,21_20,9.0
33,0.0,900.0,21_22,77.0
34,0.0,900.0,21_27,100.0
35,0.0,900.0,22_16,95.0
36,0.0,900.0,22_21,84.0
37,0.0,900.0,22_23,111.0
38,0.0,900.0,22_28,33.0
39,0.0,900.0,23_22,140.0
40,0.0,900.0,25_19,142.0
41,0.0,900.0,25_26,70.0
42,0.0,900.0,25_31,118.0
43,0.0,900.0,26_20,63.0
44,0.0,900.0,26_25,104.0
45,0.0,900.0,26_27,90.0
46,0.0,900.0,26_32,69.0
47,0.0,900.0,27_21,153.0
48,0.0,900.0,27_26,125.0
49,0.0,900.0,27_28,84.0
50,0.0,900.0,27_33,94.0
51,0.0,900.0,28_22,33.0
52,0.0,900.0,28_27,95.0
53,0.0,900.0,28_34,113.0
54,0.0,900.0,2_8,138.0
55,0.0,900.0,31_25,151.0
56,0.0,900.0,32_26,182.0
57,0.0,900.0,33_27,228.0
58,0.0,900.0,34_28,157.0
59,0.0,900.0,3_9,176.0
60,0.0,900.0,4_10,220.0
61,0.0,900.0,7_1,74.0
62,0.0,900.0,7_13,66.0
63,0.0,900.0,7_8,87.0
64,0.0,900.0,8_14,110.0
65,0.0,900.0,8_2,55.0
66,0.0,900.0,8_7,61.0
67,0.0,900.0,8_9,165.0
68,0.0,900.0,9_10,74.0
69,0.0,900.0,9_15,108.0
70,0.0,900.0,9_3,47.0
71,0.0,900.0,9_8,202.0
72,900.0,1800.0,10_16,72.0
73,900.0,1800.0,10_4,155.0
74,900.0,1800.0,10_9,83.0
75,900.0,1800.0,12_13,166.0
76,900.0,1800.0,13_12,108.0
77,900.0,1800.0,13_14,55.0
78,900.0,1800.0,13_19,63.0
79,900.0,1800.0,13_7,84.0
80,900.0,1800.0,14_13,49.0
81,900.0,1800.0,14_15,60.0
82,900.0,1800.0,14_20,196.0
83,900.0,1800.0,14_8,104.0
84,900.0,1800.0,15_14,10.0
85,900.0,1800.0,15_16,27.0
86,900.0,1800.0,15_21,54.0
87,900.0,1800.0,15_9,20.0
88,900.0,1800.0,16_10,101.0
89,900.0,1800.0,16_15,207.0
90,900.0,1800.0,16_17,106.0
91,900.0,1800.0,16_22,115.0
