,begin,end,link,counts
0,0.0,900.0,10_16,90.0
1,0.0,900.0,10_4,118.0
2,0.0,900.0,10_9,129.0
3,0.0,900.0,12_13,150.0
4,0.0,900.0,13_12,97.0
5,0.0,900.0,13_14,56.0
6,0.0,900.0,13_19,59.0
7,0.0,900.0,13_7,90.0
8,0.0,900.0,14_13,53.0
9,0.0,900.0,14_15,32.0
10,0.0,900.0,14_20,121.0
11,0.0,900.0,14_8,14.0
12,0.0,900.0,15_14,15.0
13,0.0,900.0,15_16,40.0
14,0.0,900.0,15_21,52.0
15,0.0,900.0,15_9,32.0
16,0.0,900.0,16_10,104.0
17,0.0,900.0,16_15,87.0
18,0.0,900.0,16_17,109.0
19,0.0,900.0,16_22,108.0
20,0.0,900.0,17_16,184.0
21,0.0,900.0,18_19,108.0
22,0.0,900.0,19_13,34.0
23,0.0,900.0,19_18,105.0
24,0.0,900.0,19_20,92.0
25,0.0,900.0,19_25,80.0
26,0.0,900.0,1_7,180.0
27,0.0,900.0,20_14,179.0
28,0.0,900.0,20_19,75.0
29,0.0,900.0,20_21,3.0
30,0.0,900.0,20_26,46.0
31,0.0,900.0,21_15,69.0
32,0.0,900.0,21_20,17.0
33,0.0,900.0,21_22,46.0
34,0.0,900.0,21_27,104.0
35,0.0,900.0,22_16,128.0
36,0.0,900.0,22_21,99.0
37,0.0,900.0,22_23,85.0
38,0.0,900.0,22_28,50.0
39,0.0,900.0,23_22,186.0
40,0.0,900.0,25_19,96.0
41,0.0,900.0,25_26,69.0
42,0.0,900.0,25_31,91.0
43,0.0,900.0,26_20,108.0
44,0.0,900.0,26_25,66.0
45,0.0,900.0,26_27,85.0
46,0.0,900.0,26_32,88.0
47,0.0,900.0,27_21,135.0
48,0.0,900.0,27_26,125.0
49,0.0,900.0,27_28,52.0
50,0.0,900.0,27_33,113.0
51,0.0,900.0,28_22,53.0
52,0.0,900.0,28_27,95.0
53,0.0,900.0,28_34,99.0
54,0.0,900.0,2_8,133.0
55,0.0,900.0,31_25,128.0
56,0.0,900.0,32_26,149.0
57,0.0,900.0,33_27,180.0
58,0.0,900.0,34_28,160.0
59,0.0,900.0,3_9,173.0
60,0.0,900.0,4_10,173.0
61,0.0,900.0,7_1,89.0
62,0.0,900.0,7_13,90.0
63,0.0,900.0,7_8,119.0
64,0.0,900.0,8_14,87.0
65,0.0,900.0,8_2,87.0
66,0.0,900.0,8_7,74.0
67,0.0,900.0,8_9,189.0
68,0.0,900.0,9_10,95.0
69,0.0,900.0,9_15,139.0
70,0.0,900.0,9_3,46.0
71,0.0,900.0,9_8,206.0
72,900.0,1800.0,10_16,82.0
73,900.0,1800.0,10_4,146.0
74,900.0,1800.0,10_9,96.0
75,900.0,1800.0,12_13,199.0
76,900.0,1800.0,13_12,162.0
77,900.0,1800.0,13_14,56.0
78,900.0,1800.0,13_19,68.0
79,900.0,1800.0,13_7,101.0
80,900.0,1800.0,14_13,80.0
81,900.0,1800.0,14_15,50.0
82,900.0,1800.0,14_20,173.0
83,900.0,1800.0,14_8,118.0
84,900.0,1800.0,15_14,4.0
85,900.0,1800.0,15_16,66.0
86,900.0,1800.0,15_21,73.0
87,900.0,1800.0,15_9,49.0
88,900.0,1800.0,16_10,101.0
89,900.0,1800.0,16_15,109.0
90,900.0,1800.0,16_17,118.0
91,900.0,1800.0,16_22,137.0
92,900.0,1800.0,17_16,172.0
93,900.0,1800.0,18_19,176.0
94,900.0,1800.0,19_13,59.0
95,900.0,1800.0,19_18,142.0
96,900.0,1800.0,19_20,142.0
97,900.0,1800.0,19_25,153.0
98,900.0,1800.0,1_7,197.0
99,900.0,1800.0,20_14,244.0
100,900.0,1800.0,20_19,125.0
101,900.0,1800.0,20_21,11.0
102,900.0,1800.0,20_26,68.0
103,900.0,1800.0,21_15,68.0
104,900.0,1800.0,21_20,18.0
105,900.0,1800.0,21_22,88.0
106,900.0,1800.0,21_27,148.0
107,900.0,1800.0,22_16,143.0
108,900.0,1800.0,22_21,79.0
109,900.0,1800.0,22_23,148.0
110,900.0,1800.0,22_28,45.0
111,900.0,1800.0,23_22,121.0
112,900.0,1800.0,25_19,143.0
113,900.0,1800.0,25_26,81.0
114,900.0,1800.0,25_31,154.0
115,900.0,1800.0,26_20,120.0
116,900.0,1800.0,26_25,76.0
117,900.0,1800.0,26_27,126.0
118,900.0,1800.0,26_32,106.0
119,900.0,1800.0,27_21,177.0
120,900.0,1800.0,27_26,144.0
121,900.0,1800.0,27_28,106.0
122,900.0,1800.0,27_33,130.0
123,900.0,1800.0,28_22,59.0
124,900.0,1800.0,28_27,115.0
125,900.0,1800.0,28_34,152.0
126,900.0,1800.0,2_8,113.0
127,900.0,1800.0,31_25,156.0
128,900.0,1800.0,32_26,136.0
129,900.0,1800.0,33_27,181.0
130,900.0,1800.0,34_28,176.0
131,900.0,1800.0,3_9,179.0
132,900.0,1800.0,4_10,142.0
133,900.0,1800.0,7_1,122.0
134,900.0,1800.0,7_13,120.0
135,900.0,1800.0,7_8,47.0
136,900.0,1800.0,8_14,123.0
137,900.0,1800.0,8_2,108.0
138,900.0,1800.0,8_7,110.0
139,900.0,1800.0,8_9,166.0
140,900.0,1800.0,9_10,93.0
141,900.0,1800.0,9_15,85.0
142,900.0,1800.0,9_3,73.0
143,900.0,1800.0,9_8,223.0
144,1800.0,2700.0,10_16,60.0
145,1800.0,2700.0,10_4,166.0
146,1800.0,2700.0,10_9,77.0
147,1800.0,2700.0,12_13,169.0
148,1800.0,2700.0,13_12,154.0
149,1800.0,2700.0,13_14,76.0
150,1800.0,2700.0,13_19,65.0
151,1800.0,2700.0,13_7,106.0
152,1800.0,2700.0,14_13,80.0
153,1800.0,2700.0,14_15,24.0
154,1800.0,2700.0,14_20,171.0
155,1800.0,2700.0,14_8,109.0
156,1800.0,2700.0,15_14,10.0
157,1800.0,2700.0,15_16,90.0
158,1800.0,2700.0,15_21,63.0
159,1800.0,2700.0,15_9,12.0
160,1800.0,2700.0,16_10,130.0
161,1800.0,2700.0,16_15,118.0
162,1800.0,2700.0,16_17,135.0
163,1800.0,2700.0,16_22,114.0
164,1800.0,2700.0,17_16,196.0
165,1800.0,2700.0,18_19,197.0
166,1800.0,2700.0,19_13,54.0
167,1800.0,2700.0,19_18,92.0
168,1800.0,2700.0,19_20,140.0
169,1800.0,2700.0,19_25,173.0
170,1800.0,2700.0,1_7,157.0
171,1800.0,2700.0,20_14,218.0
172,1800.0,2700.0,20_19,78.0
173,1800.0,2700.0,20_21,21.0
174,1800.0,2700.0,20_26,83.0
175,1800.0,2700.0,21_15,12.0
176,1800.0,2700.0,21_20,11.0
177,1800.0,2700.0,21_22,105.0
178,1800.0,2700.0,21_27,130.0
179,1800.0,2700.0,22_16,154.0
180,1800.0,2700.0,22_21,89.0
181,1800.0,2700.0,22_23,118.0
182,1800.0,2700.0,22_28,49.0
183,1800.0,2700.0,23_22,155.0
184,1800.0,2700.0,25_19,118.0
185,1800.0,2700.0,25_26,125.0
186,1800.0,2700.0,25_31,165.0
187,1800.0,2700.0,26_20,134.0
188,1800.0,2700.0,26_25,86.0
189,1800.0,2700.0,26_27,133.0
190,1800.0,2700.0,26_32,131.0
191,1800.0,2700.0,27_21,198.0
192,1800.0,2700.0,27_26,133.0
193,1800.0,2700.0,27_28,89.0
194,1800.0,2700.0,27_33,156.0
195,1800.0,2700.0,28_22,45.0
196,1800.0,2700.0,28_27,133.0
197,1800.0,2700.0,28_34,140.0
198,1800.0,2700.0,2_8,174.0
199,1800.0,2700.0,31_25,151.0
200,1800.0,2700.0,32_26,155.0
201,1800.0,2700.0,33_27,174.0
202,1800.0,2700.0,34_28,179.0
203,1800.0,2700.0,3_9,149.0
204,1800.0,2700.0,4_10,168.0
205,1800.0,2700.0,7_1,100.0
206,1800.0,2700.0,7_13,104.0
207,1800.0,2700.0,7_8,89.0
208,1800.0,2700.0,8_14,122.0
209,1800.0,2700.0,8_2,82.0
210,1800.0,2700.0,8_7,88.0
211,1800.0,2700.0,8_9,231.0
212,1800.0,2700.0,9_10,101.0
213,1800.0,2700.0,9_15,141.0
214,1800.0,2700.0,9_3,60.0
215,1800.0,2700.0,9_8,140.0
216,2700.0,3600.0,10_16,65.0
217,2700.0,3600.0,10_4,98.0
218,2700.0,3600.0,10_9,95.0
219,2700.0,3600.0,12_13,142.0
220,2700.0,3600.0,13_12,133.0
221,2700.0,3600.0,13_14,70.0
222,2700.0,3600.0,13_19,60.0
223,2700.0,3600.0,13_7,29.0
224,2700.0,3600.0,14_13,62.0
225,2700.0,3600.0,14_15,21.0
226,2700.0,3600.0,14_20,166.0
227,2700.0,3600.0,14_8,40.0
228,2700.0,3600.0,15_14,12.0
229,2700.0,3600.0,15_16,126.0
230,2700.0,3600.0,15_21,117.0
231,2700.0,3600.0,15_9,18.0
232,2700.0,3600.0,16_10,19.0
233,2700.0,3600.0,16_17,105.0
234,2700.0,3600.0,16_22,95.0
235,2700.0,3600.0,17_16,63.0
236,2700.0,3600.0,18_19,136.0
237,2700.0,3600.0,19_13,34.0
238,2700.0,3600.0,19_18,149.0
239,2700.0,3600.0,19_20,134.0
240,2700.0,3600.0,19_25,108.0
241,2700.0,3600.0,1_7,153.0
242,2700.0,3600.0,20_14,202.0
243,2700.0,3600.0,20_19,102.0
244,2700.0,3600.0,20_21,13.0
245,2700.0,3600.0,20_26,87.0
246,2700.0,3600.0,21_15,18.0
247,2700.0,3600.0,21_20,15.0
248,2700.0,3600.0,21_22,68.0
249,2700.0,3600.0,21_27,156.0
250,2700.0,3600.0,22_16,156.0
251,2700.0,3600.0,22_21,80.0
252,2700.0,3600.0,22_23,112.0
253,2700.0,3600.0,22_28,27.0
254,2700.0,3600.0,23_22,168.0
255,2700.0,3600.0,25_19,125.0
256,2700.0,3600.0,25_26,105.0
257,2700.0,3600.0,25_31,124.0
258,2700.0,3600.0,26_20,125.0
259,2700.0,3600.0,26_25,94.0
260,2700.0,3600.0,26_27,136.0
261,2700.0,3600.0,26_32,123.0
262,2700.0,3600.0,27_21,148.0
263,2700.0,3600.0,27_26,112.0
264,2700.0,3600.0,27_28,92.0
265,2700.0,3600.0,27_33,145.0
266,2700.0,3600.0,28_22,30.0
267,2700.0,3600.0,28_27,103.0
268,2700.0,3600.0,28_34,118.0
269,2700.0,3600.0,2_8,136.0
270,2700.0,3600.0,31_25,144.0
271,2700.0,3600.0,32_26,178.0
272,2700.0,3600.0,33_27,127.0
273,2700.0,3600.0,34_28,172.0
274,2700.0,3600.0,3_9,202.0
275,2700.0,3600.0,4_10,123.0
276,2700.0,3600.0,7_1,73.0
277,2700.0,3600.0,7_13,99.0
278,2700.0,3600.0,7_8,161.0
279,2700.0,3600.0,8_14,109.0
280,2700.0,3600.0,8_2,80.0
281,2700.0,3600.0,8_7,103.0
282,2700.0,3600.0,8_9,218.0
283,2700.0,3600.0,9_10,122.0
284,2700.0,3600.0,9_15,155.0
285,2700.0,3600.0,9_3,63.0
286,2700.0,3600.0,9_8,203.0
