,begin,end,link,counts
0,0.0,900.0,10_16,72.0
1,0.0,900.0,10_4,89.0
2,0.0,900.0,10_9,136.0
3,0.0,900.0,12_13,154.0
4,0.0,900.0,13_12,91.0
5,0.0,900.0,13_14,56.0
6,0.0,900.0,13_19,72.0
7,0.0,900.0,13_7,54.0
8,0.0,900.0,14_13,31.0
9,0.0,900.0,14_15,50.0
10,0.0,900.0,14_20,135.0
11,0.0,900.0,14_8,9.0
12,0.0,900.0,15_14,12.0
13,0.0,900.0,15_16,64.0
14,0.0,900.0,15_21,78.0
15,0.0,900.0,15_9,49.0
16,0.0,900.0,16_10,83.0
17,0.0,900.0,16_15,89.0
18,0.0,900.0,16_17,71.0
19,0.0,900.0,16_22,99.0
20,0.0,900.0,17_16,118.0
21,0.0,900.0,18_19,156.0
22,0.0,900.0,19_13,45.0
23,0.0,900.0,19_18,108.0
24,0.0,900.0,19_20,131.0
25,0.0,900.0,19_25,100.0
26,0.0,900.0,1_7,171.0
27,0.0,900.0,20_14,165.0
28,0.0,900.0,20_19,53.0
29,0.0,900.0,20_21,16.0
30,0.0,900.0,20_26,68.0
31,0.0,900.0,21_15,61.0
32,0.0,900.0,21_20,10.0
33,0.0,900.0,21_22,83.0
34,0.0,900.0,21_27,113.0
35,0.0,900.0,22_16,141.0
36,0.0,900.0,22_21,79.0
37,0.0,900.0,22_23,120.0
38,0.0,900.0,22_28,42.0
39,0.0,900.0,23_22,208.0
40,0.0,900.0,25_19,135.0
41,0.0,900.0,25_26,92.0
42,0.0,900.0,25_31,94.0
43,0.0,900.0,26_20,70.0
44,0.0,900.0,26_25,82.0
45,0.0,900.0,26_27,91.0
46,0.0,900.0,26_32,118.0
47,0.0,900.0,27_21,151.0
48,0.0,900.0,27_26,124.0
49,0.0,900.0,27_28,84.0
50,0.0,900.0,27_33,104.0
51,0.0,900.0,28_22,26.0
52,0.0,900.0,28_27,107.0
53,0.0,900.0,28_34,123.0
54,0.0,900.0,2_8,209.0
55,0.0,900.0,31_25,168.0
56,0.0,900.0,32_26,127.0
57,0.0,900.0,33_27,187.0
58,0.0,900.0,34_28,185.0
59,0.0,900.0,3_9,125.0
60,0.0,900.0,4_10,171.0
61,0.0,900.0,7_1,85.0
62,0.0,900.0,7_13,107.0
63,0.0,900.0,7_8,87.0
64,0.0,900.0,8_14,107.0
65,0.0,900.0,8_2,72.0
66,0.0,900.0,8_7,90.0
67,0.0,900.0,8_9,184.0
68,0.0,900.0,9_10,65.0
69,0.0,900.0,9_15,148.0
70,0.0,900.0,9_3,61.0
71,0.0,900.0,9_8,188.0
72,900.0,1800.0,10_16,67.0
73,900.0,1800.0,10_4,126.0
74,900.0,1800.0,10_9,89.0
75,900.0,1800.0,12_13,132.0
76,900.0,1800.0,13_12,137.0
77,900.0,1800.0,13_14,79.0
78,900.0,1800.0,13_19,80.0
79,900.0,1800.0,13_7,109.0
80,900.0,1800.0,14_13,72.0
81,900.0,1800.0,14_15,67.0
82,900.0,1800.0,14_20,155.0
83,900.0,1800.0,14_8,108.0
84,900.0,1800.0,15_14,24.0
85,900.0,1800.0,15_16,94.0
86,900.0,1800.0,15_21,72.0
87,900.0,1800.0,15_9,64.0
88,900.0,1800.0,16_10,86.0
89,900.0,1800.0,16_15,100.0
90,900.0,1800.0,16_17,118.0
91,900.0,1800.0,16_22,130.0
92,900.0,1800.0,17_16,159.0
93,900.0,1800.0,18_19,166.0
94,900.0,1800.0,19_13,56.0
95,900.0,1800.0,19_18,163.0
96,900.0,1800.0,19_20,132.0
97,900.0,1800.0,19_25,112.0
98,900.0,1800.0,1_7,190.0
99,900.0,1800.0,20_14,214.0
100,900.0,1800.0,20_19,85.0
101,900.0,1800.0,20_21,26.0
102,900.0,1800.0,20_26,99.0
103,900.0,1800.0,21_15,55.0
104,900.0,1800.0,21_20,25.0
105,900.0,1800.0,21_22,109.0
106,900.0,1800.0,21_27,136.0
107,900.0,1800.0,22_16,114.0
108,900.0,1800.0,22_21,86.0
109,900.0,1800.0,22_23,168.0
110,900.0,1800.0,22_28,44.0
111,900.0,1800.0,23_22,131.0
112,900.0,1800.0,25_19,125.0
113,900.0,1800.0,25_26,127.0
114,900.0,1800.0,25_31,122.0
115,900.0,1800.0,26_20,107.0
116,900.0,1800.0,26_25,82.0
117,900.0,1800.0,26_27,157.0
118,900.0,1800.0,26_32,144.0
119,900.0,1800.0,27_21,132.0
120,900.0,1800.0,27_26,93.0
121,900.0,1800.0,27_28,91.0
122,900.0,1800.0,27_33,131.0
123,900.0,1800.0,28_22,36.0
124,900.0,1800.0,28_27,42.0
125,900.0,1800.0,28_34,136.0
126,900.0,1800.0,2_8,173.0
127,900.0,1800.0,31_25,177.0
128,900.0,1800.0,32_26,163.0
129,900.0,1800.0,33_27,134.0
130,900.0,1800.0,34_28,136.0
131,900.0,1800.0,3_9,142.0
132,900.0,1800.0,4_10,132.0
133,900.0,1800.0,7_1,146.0
134,900.0,1800.0,7_13,120.0
135,900.0,1800.0,7_8,57.0
136,900.0,1800.0,8_14,97.0
137,900.0,1800.0,8_2,97.0
138,900.0,1800.0,8_7,120.0
139,900.0,1800.0,8_9,211.0
140,900.0,1800.0,9_10,103.0
141,900.0,1800.0,9_15,129.0
142,900.0,1800.0,9_3,85.0
143,900.0,1800.0,9_8,184.0
144,1800.0,2700.0,10_16,96.0
145,1800.0,2700.0,10_4,129.0
146,1800.0,2700.0,10_9,60.0
147,1800.0,2700.0,12_13,154.0
148,1800.0,2700.0,13_12,124.0
149,1800.0,2700.0,13_14,91.0
150,1800.0,2700.0,13_19,64.0
151,1800.0,2700.0,13_7,94.0
152,1800.0,2700.0,14_13,71.0
153,1800.0,2700.0,14_15,42.0
154,1800.0,2700.0,14_20,181.0
155,1800.0,2700.0,14_8,71.0
156,1800.0,2700.0,15_14,20.0
157,1800.0,2700.0,15_16,55.0
158,1800.0,2700.0,15_21,89.0
159,1800.0,2700.0,15_9,10.0
160,1800.0,2700.0,16_10,90.0
161,1800.0,2700.0,16_15,164.0
162,1800.0,2700.0,16_17,124.0
163,1800.0,2700.0,16_22,112.0
164,1800.0,2700.0,17_16,184.0
165,1800.0,2700.0,18_19,154.0
166,1800.0,2700.0,19_13,34.0
167,1800.0,2700.0,19_18,115.0
168,1800.0,2700.0,19_20,130.0
169,1800.0,2700.0,19_25,101.0
170,1800.0,2700.0,1_7,183.0
171,1800.0,2700.0,20_14,212.0
172,1800.0,2700.0,20_19,69.0
173,1800.0,2700.0,20_21,25.0
174,1800.0,2700.0,20_26,120.0
175,1800.0,2700.0,21_15,28.0
176,1800.0,2700.0,21_20,11.0
177,1800.0,2700.0,21_22,116.0
178,1800.0,2700.0,21_27,163.0
179,1800.0,2700.0,22_16,189.0
180,1800.0,2700.0,22_21,89.0
181,1800.0,2700.0,22_23,160.0
182,1800.0,2700.0,22_28,35.0
183,1800.0,2700.0,23_22,211.0
