,begin,end,link,counts
0,0.0,900.0,10_16,54.0
1,0.0,900.0,10_4,94.0
2,0.0,900.0,10_9,117.0
3,0.0,900.0,12_13,163.0
4,0.0,900.0,13_12,104.0
5,0.0,900.0,13_14,62.0
6,0.0,900.0,13_19,63.0
7,0.0,900.0,13_7,66.0
8,0.0,900.0,14_13,28.0
9,0.0,900.0,14_15,52.0
10,0.0,900.0,14_20,145.0
11,0.0,900.0,14_8,11.0
12,0.0,900.0,15_14,15.0
13,0.0,900.0,15_16,58.0
14,0.0,900.0,15_21,53.0
15,0.0,900.0,15_9,30.0
16,0.0,900.0,16_10,78.0
17,0.0,900.0,16_15,133.0
18,0.0,900.0,16_17,70.0
19,0.0,900.0,16_22,101.0
20,0.0,900.0,17_16,202.0
21,0.0,900.0,18_19,180.0
22,0.0,900.0,19_13,54.0
23,0.0,900.0,19_18,126.0
24,0.0,900.0,19_20,93.0
25,0.0,900.0,19_25,135.0
26,0.0,900.0,1_7,159.0
27,0.0,900.0,20_14,175.0
28,0.0,900.0,20_19,71.0
29,0.0,900.0,20_26,49.0
30,0.0,900.0,21_15,65.0
31,0.0,900.0,21_20,1.0
32,0.0,900.0,21_22,39.0
33,0.0,900.0,21_27,78.0
34,0.0,900.0,22_16,125.0
35,0.0,900.0,22_21,41.0
36,0.0,900.0,22_23,96.0
37,0.0,900.0,22_28,29.0
38,0.0,900.0,23_22,130.0
39,0.0,900.0,25_19,135.0
40,0.0,900.0,25_26,97.0
41,0.0,900.0,25_31,119.0
42,0.0,900.0,26_20,98.0
43,0.0,900.0,26_25,90.0
44,0.0,900.0,26_27,108.0
45,0.0,900.0,26_32,90.0
46,0.0,900.0,27_21,121.0
47,0.0,900.0,27_26,99.0
48,0.0,900.0,27_28,73.0
49,0.0,900.0,27_33,126.0
50,0.0,900.0,28_22,42.0
51,0.0,900.0,28_27,113.0
52,0.0,900.0,28_34,99.0
53,0.0,900.0,2_8,155.0
54,0.0,900.0,31_25,152.0
55,0.0,900.0,32_26,189.0
56,0.0,900.0,33_27,163.0
57,0.0,900.0,34_28,181.0
58,0.0,900.0,3_9,165.0
