,begin,end,link,counts
0,0.0,900.0,10_16,92.0
1,0.0,900.0,10_4,107.0
2,0.0,900.0,10_9,96.0
3,0.0,900.0,12_13,192.0
4,0.0,900.0,13_12,75.0
5,0.0,900.0,13_14,71.0
6,0.0,900.0,13_19,61.0
7,0.0,900.0,13_7,85.0
8,0.0,900.0,14_13,37.0
9,0.0,900.0,14_15,33.0
10,0.0,900.0,14_20,152.0
11,0.0,900.0,14_8,24.0
12,0.0,900.0,15_14,8.0
13,0.0,900.0,15_16,51.0
14,0.0,900.0,15_21,59.0
15,0.0,900.0,15_9,20.0
16,0.0,900.0,16_10,61.0
17,0.0,900.0,16_15,110.0
18,0.0,900.0,16_17,76.0
19,0.0,900.0,16_22,90.0
20,0.0,900.0,17_16,146.0
21,0.0,900.0,18_19,133.0
22,0.0,900.0,19_13,15.0
23,0.0,900.0,19_18,128.0
24,0.0,900.0,19_20,98.0
25,0.0,900.0,19_25,104.0
26,0.0,900.0,1_7,144.0
27,0.0,900.0,20_14,156.0
28,0.0,900.0,20_19,78.0
29,0.0,900.0,20_21,11.0
30,0.0,900.0,20_26,61.0
31,0.0,900.0,21_15,48.0
32,0.0,900.0,21_20,7.0
33,0.0,900.0,21_22,98.0
34,0.0,900.0,21_27,113.0
35,0.0,900.0,22_16,143.0
36,0.0,900.0,22_21,85.0
37,0.0,900.0,22_23,121.0
38,0.0,900.0,22_28,24.0
39,0.0,900.0,23_22,170.0
40,0.0,900.0,25_19,107.0
41,0.0,900.0,25_26,83.0
42,0.0,900.0,25_31,107.0
43,0.0,900.0,26_20,86.0
44,0.0,900.0,26_25,67.0
45,0.0,900.0,26_27,119.0
46,0.0,900.0,26_32,115.0
47,0.0,900.0,27_21,155.0
48,0.0,900.0,27_26,98.0
49,0.0,900.0,27_28,54.0
50,0.0,900.0,27_33,122.0
51,0.0,900.0,28_22,46.0
52,0.0,900.0,28_27,88.0
53,0.0,900.0,28_34,78.0
54,0.0,900.0,2_8,184.0
55,0.0,900.0,31_25,148.0
56,0.0,900.0,32_26,186.0
57,0.0,900.0,33_27,157.0
58,0.0,900.0,34_28,157.0
59,0.0,900.0,3_9,176.0
60,0.0,900.0,4_10,170.0
61,0.0,900.0,7_1,85.0
62,0.0,900.0,7_13,84.0
63,0.0,900.0,7_8,112.0
64,0.0,900.0,8_14,113.0
65,0.0,900.0,8_2,82.0
66,0.0,900.0,8_7,84.0
67,0.0,900.0,8_9,196.0
68,0.0,900.0,9_10,97.0
69,0.0,900.0,9_15,123.0
70,0.0,900.0,9_3,37.0
71,0.0,900.0,9_8,184.0
72,900.0,1800.0,10_16,103.0
73,900.0,1800.0,10_4,119.0
74,900.0,1800.0,10_9,122.0
75,900.0,1800.0,12_13,153.0
76,900.0,1800.0,13_12,136.0
77,900.0,1800.0,13_14,53.0
78,900.0,1800.0,13_19,66.0
79,900.0,1800.0,13_7,75.0
80,900.0,1800.0,14_13,50.0
81,900.0,1800.0,14_15,61.0
82,900.0,1800.0,14_20,165.0
83,900.0,1800.0,14_8,89.0
84,900.0,1800.0,15_14,9.0
85,900.0,1800.0,15_16,35.0
86,900.0,1800.0,15_21,83.0
87,900.0,1800.0,15_9,29.0
88,900.0,1800.0,16_10,97.0
89,900.0,1800.0,16_15,205.0
90,900.0,1800.0,16_17,109.0
91,900.0,1800.0,16_22,146.0
92,900.0,1800.0,17_16,222.0
93,900.0,1800.0,18_19,149.0
94,900.0,1800.0,19_13,48.0
95,900.0,1800.0,19_18,148.0
96,900.0,1800.0,19_20,118.0
97,900.0,1800.0,19_25,139.0
98,900.0,1800.0,1_7,188.0
99,900.0,1800.0,20_14,232.0
100,900.0,1800.0,20_19,99.0
101,900.0,1800.0,20_21,6.0
102,900.0,1800.0,20_26,75.0
103,900.0,1800.0,21_15,45.0
104,900.0,1800.0,21_20,7.0
105,900.0,1800.0,21_22,102.0
106,900.0,1800.0,21_27,159.0
107,900.0,1800.0,22_16,177.0
108,900.0,1800.0,22_21,101.0
109,900.0,1800.0,22_23,173.0
110,900.0,1800.0,22_28,50.0
111,900.0,1800.0,23_22,195.0
112,900.0,1800.0,25_19,138.0
113,900.0,1800.0,25_26,86.0
114,900.0,1800.0,25_31,162.0
115,900.0,1800.0,26_20,124.0
116,900.0,1800.0,26_25,97.0
117,900.0,1800.0,26_27,123.0
118,900.0,1800.0,26_32,119.0
119,900.0,1800.0,27_21,168.0
120,900.0,1800.0,27_26,125.0
121,900.0,1800.0,27_28,103.0
122,900.0,1800.0,27_33,147.0
123,900.0,1800.0,28_22,60.0
124,900.0,1800.0,28_27,79.0
125,900.0,1800.0,28_34,152.0
126,900.0,1800.0,2_8,161.0
127,900.0,1800.0,31_25,150.0
128,900.0,1800.0,32_26,191.0
129,900.0,1800.0,33_27,183.0
130,900.0,1800.0,34_28,160.0
131,900.0,1800.0,3_9,173.0
132,900.0,1800.0,4_10,154.0
133,900.0,1800.0,7_1,114.0
134,900.0,1800.0,7_13,129.0
135,900.0,1800.0,7_8,53.0
136,900.0,1800.0,8_14,121.0
137,900.0,1800.0,8_2,86.0
138,900.0,1800.0,8_7,134.0
139,900.0,1800.0,8_9,194.0
140,900.0,1800.0,9_10,88.0
141,900.0,1800.0,9_15,125.0
142,900.0,1800.0,9_3,60.0
143,900.0,1800.0,9_8,216.0
144,1800.0,2700.0,10_16,100.0
145,1800.0,2700.0,10_4,131.0
146,1800.0,2700.0,10_9,47.0
147,1800.0,2700.0,12_13,123.0
148,1800.0,2700.0,13_12,102.0
149,1800.0,2700.0,13_14,110.0
150,1800.0,2700.0,13_19,43.0
151,1800.0,2700.0,13_7,80.0
152,1800.0,2700.0,14_13,51.0
153,1800.0,2700.0,14_15,63.0
154,1800.0,2700.0,14_20,166.0
155,1800.0,2700.0,14_8,142.0
156,1800.0,2700.0,15_14,28.0
157,1800.0,2700.0,15_16,150.0
158,1800.0,2700.0,15_21,54.0
159,1800.0,2700.0,15_9,7.0
160,1800.0,2700.0,16_10,33.0
161,1800.0,2700.0,16_15,28.0
162,1800.0,2700.0,16_17,159.0
163,1800.0,2700.0,16_22,165.0
164,1800.0,2700.0,17_16,90.0
165,1800.0,2700.0,18_19,159.0
166,1800.0,2700.0,19_13,58.0
167,1800.0,2700.0,19_18,120.0
168,1800.0,2700.0,19_20,138.0
169,1800.0,2700.0,19_25,114.0
170,1800.0,2700.0,1_7,127.0
171,1800.0,2700.0,20_14,233.0
172,1800.0,2700.0,20_19,56.0
173,1800.0,2700.0,20_21,7.0
174,1800.0,2700.0,20_26,112.0
175,1800.0,2700.0,21_15,7.0
176,1800.0,2700.0,21_20,8.0
177,1800.0,2700.0,21_22,98.0
178,1800.0,2700.0,21_27,101.0
179,1800.0,2700.0,22_16,151.0
180,1800.0,2700.0,22_21,103.0
181,1800.0,2700.0,22_23,149.0
182,1800.0,2700.0,22_28,55.0
183,1800.0,2700.0,23_22,156.0
184,1800.0,2700.0,25_19,175.0
185,1800.0,2700.0,25_26,107.0
186,1800.0,2700.0,25_31,112.0
187,1800.0,2700.0,26_20,110.0
188,1800.0,2700.0,26_25,85.0
189,1800.0,2700.0,26_27,166.0
190,1800.0,2700.0,26_32,131.0
191,1800.0,2700.0,27_21,158.0
192,1800.0,2700.0,27_26,105.0
193,1800.0,2700.0,27_28,94.0
194,1800.0,2700.0,27_33,148.0
195,1800.0,2700.0,28_22,27.0
196,1800.0,2700.0,28_27,40.0
197,1800.0,2700.0,28_34,147.0
198,1800.0,2700.0,2_8,152.0
199,1800.0,2700.0,31_25,200.0
200,1800.0,2700.0,32_26,219.0
201,1800.0,2700.0,33_27,207.0
