,value,from,to,begin,end,slice
0,15.39965256870448,taz_0,taz_1,0.0,900.0,0
1,2.196240129754196,taz_0,taz_2,0.0,900.0,0
2,14.899860027594002,taz_0,taz_3,0.0,900.0,0
3,4.230008560375831,taz_0,taz_4,0.0,900.0,0
4,11.69548348449724,taz_0,taz_5,0.0,900.0,0
5,9.267684008072525,taz_0,taz_6,0.0,900.0,0
6,17.09436513504651,taz_0,taz_7,0.0,900.0,0
7,16.889325366711663,taz_0,taz_8,0.0,900.0,0
8,2.4403750928596555,taz_0,taz_9,0.0,900.0,0
9,9.56130191210695,taz_0,taz_10,0.0,900.0,0
10,5.416034503282277,taz_0,taz_11,0.0,900.0,0
11,4.86125731954134,taz_1,taz_0,0.0,900.0,0
12,5.899157407981685,taz_1,taz_2,0.0,900.0,0
13,5.456914189976317,taz_1,taz_3,0.0,900.0,0
14,12.77869141156532,taz_1,taz_4,0.0,900.0,0
15,9.092314652221104,taz_1,taz_5,0.0,900.0,0
16,2.3499710268791096,taz_1,taz_6,0.0,900.0,0
17,5.197164960237643,taz_1,taz_7,0.0,900.0,0
18,12.461861994020778,taz_1,taz_8,0.0,900.0,0
19,8.479904340486778,taz_1,taz_9,0.0,900.0,0
20,7.828486058137246,taz_1,taz_10,0.0,900.0,0
21,4.283151067226392,taz_1,taz_11,0.0,900.0,0
22,2.334943575664816,taz_2,taz_0,0.0,900.0,0
23,14.551002196930789,taz_2,taz_1,0.0,900.0,0
24,5.178232753846,taz_2,taz_3,0.0,900.0,0
25,3.75911197621655,taz_2,taz_4,0.0,900.0,0
26,4.011510680646806,taz_2,taz_5,0.0,900.0,0
27,14.52016581891444,taz_2,taz_6,0.0,900.0,0
28,1.6056693537950706,taz_2,taz_7,0.0,900.0,0
29,7.523670821737554,taz_2,taz_8,0.0,900.0,0
30,6.341881364387314,taz_2,taz_9,0.0,900.0,0
31,5.494608337664096,taz_2,taz_10,0.0,900.0,0
32,13.430525917745465,taz_2,taz_11,0.0,900.0,0
33,7.6060108069905255,taz_3,taz_0,0.0,900.0,0
34,14.241028615568418,taz_3,taz_1,0.0,900.0,0
35,2.6639824011688398,taz_3,taz_2,0.0,900.0,0
36,8.310537983584414,taz_3,taz_4,0.0,900.0,0
37,13.399836754800912,taz_3,taz_5,0.0,900.0,0
38,12.007609457120424,taz_3,taz_6,0.0,900.0,0
39,15.704897390319191,taz_3,taz_7,0.0,900.0,0
40,13.294191789015418,taz_3,taz_8,0.0,900.0,0
41,3.042173431156864,taz_3,taz_9,0.0,900.0,0
42,2.514412405808076,taz_3,taz_10,0.0,900.0,0
43,2.384546383308674,taz_3,taz_11,0.0,900.0,0
44,6.45145748993319,taz_4,taz_0,0.0,900.0,0
45,3.4795466806428217,taz_4,taz_1,0.0,900.0,0
46,6.7551373065990425,taz_4,taz_2,0.0,900.0,0
47,6.35333713352152,taz_4,taz_3,0.0,900.0,0
48,8.79928887111982,taz_4,taz_5,0.0,900.0,0
49,11.634460430284,taz_4,taz_6,0.0,900.0,0
50,7.017237497544921,taz_4,taz_7,0.0,900.0,0
51,1.5212512338644566,taz_4,taz_8,0.0,900.0,0
52,13.456326051287594,taz_4,taz_9,0.0,900.0,0
53,10.137667746013749,taz_4,taz_10,0.0,900.0,0
54,3.675928090972983,taz_4,taz_11,0.0,900.0,0
55,14.228965290468873,taz_5,taz_0,0.0,900.0,0
56,6.580086228638456,taz_5,taz_1,0.0,900.0,0
57,13.61355924050316,taz_5,taz_2,0.0,900.0,0
58,3.8975407650079585,taz_5,taz_3,0.0,900.0,0
59,10.54166492314287,taz_5,taz_4,0.0,900.0,0
60,14.800203665475134,taz_5,taz_6,0.0,900.0,0
61,2.6041624130976455,taz_5,taz_7,0.0,900.0,0
62,4.746031712756811,taz_5,taz_8,0.0,900.0,0
63,10.587913805535043,taz_5,taz_9,0.0,900.0,0
64,0.9259045660274688,taz_5,taz_10,0.0,900.0,0
65,7.501284040002674,taz_5,taz_11,0.0,900.0,0
66,15.54812942165503,taz_6,taz_0,0.0,900.0,0
67,2.412739003776527,taz_6,taz_1,0.0,900.0,0
68,3.1423309602369023,taz_6,taz_2,0.0,900.0,0
69,13.044116186458432,taz_6,taz_3,0.0,900.0,0
70,12.692443272707509,taz_6,taz_4,0.0,900.0,0
71,10.172674933799689,taz_6,taz_5,0.0,900.0,0
72,5.534874128503048,taz_6,taz_7,0.0,900.0,0
73,9.61129037131364,taz_6,taz_8,0.0,900.0,0
74,11.998242238460904,taz_6,taz_9,0.0,900.0,0
75,8.111219823889076,taz_6,taz_10,0.0,900.0,0
76,10.39586179910599,taz_6,taz_11,0.0,900.0,0
77,16.240192484807146,taz_7,taz_0,0.0,900.0,0
78,7.479535592553418,taz_7,taz_1,0.0,900.0,0
79,11.298050649324157,taz_7,taz_2,0.0,900.0,0
80,13.273477297033606,taz_7,taz_3,0.0,900.0,0
81,15.0219081023961,taz_7,taz_4,0.0,900.0,0
82,3.715715896021583,taz_7,taz_5,0.0,900.0,0
83,2.7035117630662384,taz_7,taz_6,0.0,900.0,0
84,9.895902753038547,taz_7,taz_8,0.0,900.0,0
85,2.579261430456558,taz_7,taz_9,0.0,900.0,0
86,8.26257766793721,taz_7,taz_10,0.0,900.0,0
87,6.76529375769603,taz_7,taz_11,0.0,900.0,0
88,13.893595366789244,taz_8,taz_0,0.0,900.0,0
89,0.9239222299057025,taz_8,taz_1,0.0,900.0,0
90,12.708665092851819,taz_8,taz_2,0.0,900.0,0
91,12.360932912254201,taz_8,taz_3,0.0,900.0,0
92,4.724585115236168,taz_8,taz_4,0.0,900.0,0
