,begin,end,link,counts
0,0.0,900.0,10_16,105.0
1,0.0,900.0,10_4,105.0
2,0.0,900.0,10_9,81.0
3,0.0,900.0,12_13,119.0
4,0.0,900.0,13_12,111.0
5,0.0,900.0,13_14,62.0
6,0.0,900.0,13_19,30.0
7,0.0,900.0,13_7,84.0
8,0.0,900.0,14_13,28.0
9,0.0,900.0,14_15,32.0
10,0.0,900.0,14_20,130.0
11,0.0,900.0,14_8,26.0
12,0.0,900.0,15_14,23.0
13,0.0,900.0,15_16,23.0
14,0.0,900.0,15_21,69.0
15,0.0,900.0,15_9,22.0
16,0.0,900.0,16_10,81.0
17,0.0,900.0,16_15,119.0
18,0.0,900.0,16_17,86.0
19,0.0,900.0,16_22,102.0
20,0.0,900.0,17_16,168.0
21,0.0,900.0,18_19,185.0
22,0.0,900.0,19_13,46.0
23,0.0,900.0,19_18,117.0
24,0.0,900.0,19_20,123.0
25,0.0,900.0,19_25,95.0
26,0.0,900.0,1_7,153.0
27,0.0,900.0,20_14,166.0
28,0.0,900.0,20_19,72.0
29,0.0,900.0,20_21,13.0
30,0.0,900.0,20_26,58.0
31,0.0,900.0,21_15,58.0
32,0.0,900.0,21_20,17.0
33,0.0,900.0,21_22,62.0
34,0.0,900.0,21_27,109.0
35,0.0,900.0,22_16,147.0
36,0.0,900.0,22_21,85.0
37,0.0,900.0,22_23,109.0
38,0.0,900.0,22_28,31.0
39,0.0,900.0,23_22,206.0
40,0.0,900.0,25_19,128.0
41,0.0,900.0,25_26,88.0
42,0.0,900.0,25_31,84.0
43,0.0,900.0,26_20,68.0
44,0.0,900.0,26_25,79.0
45,0.0,900.0,26_27,107.0
46,0.0,900.0,26_32,101.0
47,0.0,900.0,27_21,129.0
48,0.0,900.0,27_26,90.0
49,0.0,900.0,27_28,66.0
50,0.0,900.0,27_33,110.0
51,0.0,900.0,28_22,31.0
52,0.0,900.0,28_27,97.0
53,0.0,900.0,28_34,96.0
54,0.0,900.0,2_8,163.0
55,0.0,900.0,31_25,151.0
56,0.0,900.0,32_26,211.0
57,0.0,900.0,33_27,138.0
58,0.0,900.0,34_28,139.0
59,0.0,900.0,3_9,179.0
60,0.0,900.0,4_10,167.0
61,0.0,900.0,7_1,94.0
62,0.0,900.0,7_13,111.0
63,0.0,900.0,7_8,92.0
64,0.0,900.0,8_14,88.0
65,0.0,900.0,8_2,52.0
66,0.0,900.0,8_7,88.0
67,0.0,900.0,8_9,187.0
68,0.0,900.0,9_10,82.0
69,0.0,900.0,9_15,114.0
70,0.0,900.0,9_3,59.0
71,0.0,900.0,9_8,174.0
72,900.0,1800.0,10_16,76.0
73,900.0,1800.0,10_4,151.0
74,900.0,1800.0,10_9,76.0
75,900.0,1800.0,12_13,167.0
76,900.0,1800.0,13_12,123.0
77,900.0,1800.0,13_14,53.0
78,900.0,1800.0,13_19,57.0
