,begin,end,link,counts
0,0.0,900.0,10_16,79.0
1,0.0,900.0,10_4,105.0
2,0.0,900.0,10_9,88.0
3,0.0,900.0,12_13,206.0
4,0.0,900.0,13_12,78.0
5,0.0,900.0,13_14,68.0
6,0.0,900.0,13_19,53.0
7,0.0,900.0,13_7,103.0
8,0.0,900.0,14_13,26.0
9,0.0,900.0,14_15,53.0
10,0.0,900.0,14_20,118.0
11,0.0,900.0,14_8,68.0
12,0.0,900.0,15_14,12.0
13,0.0,900.0,15_16,82.0
14,0.0,900.0,15_21,55.0
15,0.0,900.0,15_9,25.0
16,0.0,900.0,16_10,81.0
17,0.0,900.0,16_15,96.0
18,0.0,900.0,16_17,96.0
19,0.0,900.0,16_22,92.0
20,0.0,900.0,17_16,164.0
21,0.0,900.0,18_19,182.0
22,0.0,900.0,19_13,39.0
23,0.0,900.0,19_18,95.0
24,0.0,900.0,19_20,119.0
25,0.0,900.0,19_25,88.0
26,0.0,900.0,1_7,119.0
27,0.0,900.0,20_14,155.0
28,0.0,900.0,20_19,55.0
29,0.0,900.0,20_21,21.0
30,0.0,900.0,20_26,57.0
31,0.0,900.0,21_15,47.0
32,0.0,900.0,21_20,5.0
33,0.0,900.0,21_22,69.0
34,0.0,900.0,21_27,71.0
35,0.0,900.0,22_16,74.0
36,0.0,900.0,22_21,61.0
37,0.0,900.0,22_23,126.0
38,0.0,900.0,22_28,28.0
39,0.0,900.0,23_22,117.0
40,0.0,900.0,25_19,84.0
41,0.0,900.0,25_26,116.0
42,0.0,900.0,25_31,86.0
43,0.0,900.0,26_20,74.0
44,0.0,900.0,26_25,68.0
45,0.0,900.0,26_27,133.0
46,0.0,900.0,26_32,87.0
47,0.0,900.0,27_21,111.0
48,0.0,900.0,27_26,69.0
49,0.0,900.0,27_28,81.0
50,0.0,900.0,27_33,106.0
51,0.0,900.0,28_22,30.0
52,0.0,900.0,28_27,49.0
53,0.0,900.0,28_34,107.0
54,0.0,900.0,2_8,154.0
55,0.0,900.0,31_25,152.0
56,0.0,900.0,32_26,162.0
57,0.0,900.0,33_27,159.0
58,0.0,900.0,34_28,129.0
59,0.0,900.0,3_9,142.0
60,0.0,900.0,4_10,157.0
61,0.0,900.0,7_1,88.0
62,0.0,900.0,7_13,78.0
63,0.0,900.0,7_8,101.0
64,0.0,900.0,8_14,83.0
65,0.0,900.0,8_2,90.0
66,0.0,900.0,8_7,78.0
67,0.0,900.0,8_9,198.0
68,0.0,900.0,9_10,86.0
69,0.0,900.0,9_15,111.0
70,0.0,900.0,9_3,51.0
71,0.0,900.0,9_8,152.0
72,900.0,1800.0,10_16,32.0
73,900.0,1800.0,10_4,146.0
74,900.0,1800.0,10_9,65.0
75,900.0,1800.0,12_13,154.0
76,900.0,1800.0,13_12,112.0
77,900.0,1800.0,13_14,70.0
78,900.0,1800.0,13_19,75.0
79,900.0,1800.0,13_7,77.0
80,900.0,1800.0,14_13,45.0
81,900.0,1800.0,14_15,69.0
82,900.0,1800.0,14_20,150.0
83,900.0,1800.0,14_8,87.0
84,900.0,1800.0,15_14,13.0
85,900.0,1800.0,15_16,85.0
86,900.0,1800.0,15_21,74.0
87,900.0,1800.0,15_9,14.0
88,900.0,1800.0,16_10,102.0
89,900.0,1800.0,16_15,153.0
90,900.0,1800.0,16_17,118.0
91,900.0,1800.0,16_22,93.0
92,900.0,1800.0,17_16,163.0
93,900.0,1800.0,18_19,165.0
94,900.0,1800.0,19_13,57.0
95,900.0,1800.0,19_18,124.0
96,900.0,1800.0,19_20,149.0
97,900.0,1800.0,19_25,110.0
98,900.0,1800.0,1_7,153.0
99,900.0,1800.0,20_14,217.0
100,900.0,1800.0,20_19,67.0
101,900.0,1800.0,20_21,23.0
102,900.0,1800.0,20_26,82.0
103,900.0,1800.0,21_15,41.0
104,900.0,1800.0,21_20,5.0
105,900.0,1800.0,21_22,116.0
106,900.0,1800.0,21_27,146.0
107,900.0,1800.0,22_16,191.0
108,900.0,1800.0,22_21,86.0
109,900.0,1800.0,22_23,139.0
110,900.0,1800.0,22_28,43.0
111,900.0,1800.0,23_22,222.0
112,900.0,1800.0,25_19,134.0
113,900.0,1800.0,25_26,107.0
114,900.0,1800.0,25_31,121.0
115,900.0,1800.0,26_20,96.0
116,900.0,1800.0,26_25,85.0
117,900.0,1800.0,26_27,174.0
118,900.0,1800.0,26_32,135.0
119,900.0,1800.0,27_21,139.0
120,900.0,1800.0,27_26,136.0
121,900.0,1800.0,27_28,129.0
122,900.0,1800.0,27_33,168.0
123,900.0,1800.0,28_22,47.0
124,900.0,1800.0,28_27,33.0
125,900.0,1800.0,28_34,173.0
126,900.0,1800.0,2_8,184.0
127,900.0,1800.0,31_25,169.0
128,900.0,1800.0,32_26,181.0
129,900.0,1800.0,33_27,222.0
130,900.0,1800.0,34_28,161.0
131,900.0,1800.0,3_9,118.0
132,900.0,1800.0,4_10,130.0
133,900.0,1800.0,7_1,110.0
134,900.0,1800.0,7_13,94.0
135,900.0,1800.0,7_8,117.0
136,900.0,1800.0,8_14,102.0
137,900.0,1800.0,8_2,99.0
138,900.0,1800.0,8_7,88.0
139,900.0,1800.0,8_9,231.0
140,900.0,1800.0,9_10,91.0
141,900.0,1800.0,9_15,127.0
142,900.0,1800.0,9_3,68.0
143,900.0,1800.0,9_8,151.0
144,1800.0,2700.0,10_16,66.0
145,1800.0,2700.0,10_4,148.0
146,1800.0,2700.0,10_9,73.0
147,1800.0,2700.0,12_13,169.0
148,1800.0,2700.0,13_12,118.0
149,1800.0,2700.0,13_14,83.0
150,1800.0,2700.0,13_19,66.0
151,1800.0,2700.0,13_7,89.0
152,1800.0,2700.0,14_13,50.0
153,1800.0,2700.0,14_15,45.0
154,1800.0,2700.0,14_20,182.0
155,1800.0,2700.0,14_8,119.0
156,1800.0,2700.0,15_14,14.0
157,1800.0,2700.0,15_16,98.0
158,1800.0,2700.0,15_21,76.0
159,1800.0,2700.0,15_9,13.0
160,1800.0,2700.0,16_10,74.0
161,1800.0,2700.0,16_15,138.0
162,1800.0,2700.0,16_17,133.0
163,1800.0,2700.0,16_22,111.0
164,1800.0,2700.0,17_16,162.0
165,1800.0,2700.0,18_19,154.0
