,begin,end,link,counts
0,0.0,900.0,10_16,75.0
1,0.0,900.0,10_4,95.0
2,0.0,900.0,10_9,142.0
3,0.0,900.0,12_13,168.0
4,0.0,900.0,13_12,83.0
5,0.0,900.0,13_14,63.0
6,0.0,900.0,13_19,73.0
7,0.0,900.0,13_7,55.0
8,0.0,900.0,14_13,44.0
9,0.0,900.0,14_15,63.0
10,0.0,900.0,14_20,130.0
11,0.0,900.0,14_8,8.0
12,0.0,900.0,15_14,14.0
13,0.0,900.0,15_16,55.0
14,0.0,900.0,15_21,62.0
15,0.0,900.0,15_9,21.0
16,0.0,900.0,16_10,81.0
17,0.0,900.0,16_15,69.0
18,0.0,900.0,16_17,95.0
19,0.0,900.0,16_22,114.0
20,0.0,900.0,17_16,157.0
21,0.0,900.0,18_19,155.0
22,0.0,900.0,19_13,34.0
23,0.0,900.0,19_18,120.0
24,0.0,900.0,19_20,117.0
25,0.0,900.0,19_25,82.0
26,0.0,900.0,1_7,166.0
27,0.0,900.0,20_14,188.0
28,0.0,900.0,20_19,55.0
29,0.0,900.0,20_21,12.0
30,0.0,900.0,20_26,60.0
31,0.0,900.0,21_15,50.0
32,0.0,900.0,21_20,15.0
33,0.0,900.0,21_22,91.0
34,0.0,900.0,21_27,98.0
35,0.0,900.0,22_16,101.0
36,0.0,900.0,22_21,74.0
37,0.0,900.0,22_23,109.0
38,0.0,900.0,22_28,31.0
39,0.0,900.0,23_22,110.0
40,0.0,900.0,25_19,102.0
41,0.0,900.0,25_26,77.0
42,0.0,900.0,25_31,105.0
43,0.0,900.0,26_20,103.0
44,0.0,900.0,26_25,67.0
45,0.0,900.0,26_27,107.0
46,0.0,900.0,26_32,89.0
47,0.0,900.0,27_21,152.0
48,0.0,900.0,27_26,102.0
49,0.0,900.0,27_28,67.0
50,0.0,900.0,27_33,115.0
51,0.0,900.0,28_22,25.0
52,0.0,900.0,28_27,96.0
53,0.0,900.0,28_34,95.0
54,0.0,900.0,2_8,184.0
