,value,from,to,begin,end,slice
0,29.247963901125907,taz_0,taz_1,0.0,900.0,0
1,5.849592780225182,taz_0,taz_2,0.0,900.0,0
2,25.036257099363777,taz_0,taz_3,0.0,900.0,0
3,12.401136694077385,taz_0,taz_4,0.0,900.0,0
4,24.568289676945763,taz_0,taz_5,0.0,900.0,0
5,1.6378859784630508,taz_0,taz_6,0.0,900.0,0
6,10.061299581987312,taz_0,taz_7,0.0,900.0,0
7,19.888615452765617,taz_0,taz_8,0.0,900.0,0
8,13.337071538913413,taz_0,taz_9,0.0,900.0,0
9,15.208941228585472,taz_0,taz_10,0.0,900.0,0
10,26.908126789035837,taz_0,taz_11,0.0,900.0,0
11,3.509755668135109,taz_1,taz_0,0.0,900.0,0
12,19.888615452765617,taz_1,taz_2,0.0,900.0,0
13,23.632354832109733,taz_1,taz_3,0.0,900.0,0
14,3.9777230905531233,taz_1,taz_4,0.0,900.0,0
15,5.3816253578071676,taz_1,taz_5,0.0,900.0,0
16,25.972191944199807,taz_1,taz_6,0.0,900.0,0
17,24.10032225452775,taz_1,taz_7,0.0,900.0,0
18,0.7019511336270218,taz_1,taz_8,0.0,900.0,0
19,11.93316927165937,taz_1,taz_9,0.0,900.0,0
20,17.08081091825753,taz_1,taz_10,0.0,900.0,0
21,6.317560202643196,taz_1,taz_11,0.0,900.0,0
22,2.1058534008810654,taz_2,taz_0,0.0,900.0,0
23,5.3816253578071676,taz_2,taz_1,0.0,900.0,0
24,25.036257099363777,taz_2,taz_3,0.0,900.0,0
25,5.849592780225182,taz_2,taz_4,0.0,900.0,0
26,7.72146246989724,taz_2,taz_5,0.0,900.0,0
27,29.247963901125907,taz_2,taz_6,0.0,900.0,0
28,27.844061633871863,taz_2,taz_7,0.0,900.0,0
29,19.888615452765617,taz_2,taz_8,0.0,900.0,0
30,26.908126789035837,taz_2,taz_9,0.0,900.0,0
31,25.504224521781794,taz_2,taz_10,0.0,900.0,0
32,28.31202905628988,taz_2,taz_11,0.0,900.0,0
33,17.08081091825753,taz_3,taz_0,0.0,900.0,0
34,20.356582875183634,taz_3,taz_1,0.0,900.0,0
35,21.760485142437677,taz_3,taz_2,0.0,900.0,0
36,4.9136579353891525,taz_3,taz_4,0.0,900.0,0
37,1.1699185560450363,taz_3,taz_5,0.0,900.0,0
38,17.548778340675543,taz_3,taz_6,0.0,900.0,0
39,2.1058534008810654,taz_3,taz_7,0.0,900.0,0
40,15.676908651003487,taz_3,taz_8,0.0,900.0,0
41,25.504224521781794,taz_3,taz_9,0.0,900.0,0
42,25.504224521781794,taz_3,taz_10,0.0,900.0,0
43,27.844061633871863,taz_3,taz_11,0.0,900.0,0
44,9.593332159569298,taz_4,taz_0,0.0,900.0,0
45,19.888615452765617,taz_4,taz_1,0.0,900.0,0
46,28.779996478707893,taz_4,taz_2,0.0,900.0,0
47,15.676908651003487,taz_4,taz_3,0.0,900.0,0
48,4.9136579353891525,taz_4,taz_5,0.0,900.0,0
49,3.0417882457170946,taz_4,taz_6,0.0,900.0,0
50,2.1058534008810654,taz_4,taz_7,0.0,900.0,0
51,3.509755668135109,taz_4,taz_8,0.0,900.0,0
52,22.696419987273703,taz_4,taz_9,0.0,900.0,0
53,0.7019511336270218,taz_4,taz_10,0.0,900.0,0
54,9.593332159569298,taz_4,taz_11,0.0,900.0,0
55,2.57382082329908,taz_5,taz_0,0.0,900.0,0
56,23.16438740969172,taz_5,taz_1,0.0,900.0,0
57,13.805038961331428,taz_5,taz_2,0.0,900.0,0
58,10.529267004405327,taz_5,taz_3,0.0,900.0,0
59,10.529267004405327,taz_5,taz_4,0.0,900.0,0
60,16.612843495839517,taz_5,taz_6,0.0,900.0,0
61,21.29251772001966,taz_5,taz_7,0.0,900.0,0
62,4.445690512971138,taz_5,taz_8,0.0,900.0,0
63,28.779996478707893,taz_5,taz_9,0.0,900.0,0
64,0.23398371120900727,taz_5,taz_10,0.0,900.0,0
65,21.760485142437677,taz_5,taz_11,0.0,900.0,0
66,3.0417882457170946,taz_6,taz_0,0.0,900.0,0
67,23.632354832109733,taz_6,taz_1,0.0,900.0,0
68,22.22845256485569,taz_6,taz_2,0.0,900.0,0
69,17.08081091825753,taz_6,taz_3,0.0,900.0,0
70,19.888615452765617,taz_6,taz_4,0.0,900.0,0
71,12.8691041164954,taz_6,taz_5,0.0,900.0,0
72,26.44015936661782,taz_6,taz_7,0.0,900.0,0
73,20.824550297601647,taz_6,taz_8,0.0,900.0,0
74,18.95268060792959,taz_6,taz_9,0.0,900.0,0
75,22.22845256485569,taz_6,taz_10,0.0,900.0,0
76,8.657397314733268,taz_6,taz_11,0.0,900.0,0
77,13.805038961331428,taz_7,taz_0,0.0,900.0,0
78,25.504224521781794,taz_7,taz_1,0.0,900.0,0
79,4.9136579353891525,taz_7,taz_2,0.0,900.0,0
80,23.16438740969172,taz_7,taz_3,0.0,900.0,0
81,21.760485142437677,taz_7,taz_4,0.0,900.0,0
82,10.529267004405327,taz_7,taz_5,0.0,900.0,0
83,9.125364737151283,taz_7,taz_6,0.0,900.0,0
84,13.337071538913413,taz_7,taz_8,0.0,900.0,0
85,18.01674576309356,taz_7,taz_9,0.0,900.0,0
86,12.8691041164954,taz_7,taz_10,0.0,900.0,0
87,26.908126789035837,taz_7,taz_11,0.0,900.0,0
88,8.189429892315255,taz_8,taz_0,0.0,900.0,0
89,12.401136694077385,taz_8,taz_1,0.0,900.0,0
90,24.568289676945763,taz_8,taz_2,0.0,900.0,0
91,3.9777230905531233,taz_8,taz_3,0.0,900.0,0
92,2.57382082329908,taz_8,taz_4,0.0,900.0,0
93,10.061299581987312,taz_8,taz_5,0.0,900.0,0
94,13.337071538913413,taz_8,taz_6,0.0,900.0,0
95,25.504224521781794,taz_8,taz_7,0.0,900.0,0
96,27.37609421145385,taz_8,taz_9,0.0,900.0,0
97,8.189429892315255,taz_8,taz_10,0.0,900.0,0
98,12.8691041164954,taz_8,taz_11,0.0,900.0,0
99,5.849592780225182,taz_9,taz_0,0.0,900.0,0
100,29.247963901125907,taz_9,taz_1,0.0,900.0,0
101,28.31202905628988,taz_9,taz_2,0.0,900.0,0
102,4.445690512971138,taz_9,taz_3,0.0,900.0,0
103,28.779996478707893,taz_9,taz_4,0.0,900.0,0
104,6.317560202643196,taz_9,taz_5,0.0,900.0,0
105,29.247963901125907,taz_9,taz_6,0.0,900.0,0
106,4.445690512971138,taz_9,taz_7,0.0,900.0,0
107,21.29251772001966,taz_9,taz_8,0.0,900.0,0
108,25.972191944199807,taz_9,taz_10,0.0,900.0,0
109,14.273006383749443,taz_9,taz_11,0.0,900.0,0
110,4.445690512971138,taz_10,taz_0,0.0,900.0,0
111,14.740973806167458,taz_10,taz_1,0.0,900.0,0
112,18.484713185511573,taz_10,taz_2,0.0,900.0,0
113,10.061299581987312,taz_10,taz_3,0.0,900.0,0
114,21.29251772001966,taz_10,taz_4,0.0,900.0,0
115,0.23398371120900727,taz_10,taz_5,0.0,900.0,0
116,17.08081091825753,taz_10,taz_6,0.0,900.0,0
117,10.997234426823342,taz_10,taz_7,0.0,900.0,0
118,27.37609421145385,taz_10,taz_8,0.0,900.0,0
119,3.9777230905531233,taz_10,taz_9,0.0,900.0,0
120,1.6378859784630508,taz_10,taz_11,0.0,900.0,0
121,16.612843495839517,taz_11,taz_0,0.0,900.0,0
122,3.9777230905531233,taz_11,taz_1,0.0,900.0,0
123,14.740973806167458,taz_11,taz_2,0.0,900.0,0
124,26.44015936661782,taz_11,taz_3,0.0,900.0,0
125,7.72146246989724,taz_11,taz_4,0.0,900.0,0
126,22.696419987273703,taz_11,taz_5,0.0,900.0,0
127,15.676908651003487,taz_11,taz_6,0.0,900.0,0
128,20.824550297601647,taz_11,taz_7,0.0,900.0,0
129,0.23398371120900727,taz_11,taz_8,0.0,900.0,0
130,11.93316927165937,taz_11,taz_9,0.0,900.0,0
131,2.1058534008810654,taz_11,taz_10,0.0,900.0,0
132,26.44015936661782,taz_0,taz_1,900.0,1800.0,1
133,14.740973806167458,taz_0,taz_2,900.0,1800.0,1
134,26.44015936661782,taz_0,taz_3,900.0,1800.0,1
135,4.445690512971138,taz_0,taz_4,900.0,1800.0,1
136,20.824550297601647,taz_0,taz_5,900.0,1800.0,1
137,1.1699185560450363,taz_0,taz_6,900.0,1800.0,1
138,16.1448760734215,taz_0,taz_7,900.0,1800.0,1
139,9.125364737151283,taz_0,taz_8,900.0,1800.0,1
140,29.247963901125907,taz_0,taz_9,900.0,1800.0,1
141,14.273006383749443,taz_0,taz_10,900.0,1800.0,1
142,9.125364737151283,taz_0,taz_11,900.0,1800.0,1
143,3.509755668135109,taz_1,taz_0,900.0,1800.0,1
144,8.189429892315255,taz_1,taz_2,900.0,1800.0,1
145,0.23398371120900727,taz_1,taz_3,900.0,1800.0,1
146,23.16438740969172,taz_1,taz_4,900.0,1800.0,1
147,23.632354832109733,taz_1,taz_5,900.0,1800.0,1
148,6.317560202643196,taz_1,taz_6,900.0,1800.0,1
149,18.484713185511573,taz_1,taz_7,900.0,1800.0,1
150,12.8691041164954,taz_1,taz_8,900.0,1800.0,1
151,18.95268060792959,taz_1,taz_9,900.0,1800.0,1
152,10.997234426823342,taz_1,taz_10,900.0,1800.0,1
153,6.317560202643196,taz_1,taz_11,900.0,1800.0,1
154,17.08081091825753,taz_2,taz_0,900.0,1800.0,1
155,20.356582875183634,taz_2,taz_1,900.0,1800.0,1
156,18.95268060792959,taz_2,taz_3,900.0,1800.0,1
157,27.844061633871863,taz_2,taz_4,900.0,1800.0,1
158,27.844061633871863,taz_2,taz_5,900.0,1800.0,1
