,begin,end,link,counts
0,0.0,900.0,10_16,108.0
1,0.0,900.0,10_4,94.0
2,0.0,900.0,10_9,117.0
3,0.0,900.0,12_13,167.0
4,0.0,900.0,13_12,79.0
5,0.0,900.0,13_14,68.0
6,0.0,900.0,13_19,56.0
7,0.0,900.0,13_7,103.0
8,0.0,900.0,14_13,30.0
9,0.0,900.0,14_15,27.0
10,0.0,900.0,14_20,159.0
11,0.0,900.0,14_8,58.0
12,0.0,900.0,15_14,24.0
13,0.0,900.0,15_16,52.0
14,0.0,900.0,15_21,43.0
15,0.0,900.0,15_9,56.0
16,0.0,900.0,16_10,80.0
17,0.0,900.0,16_15,84.0
18,0.0,900.0,16_17,109.0
19,0.0,900.0,16_22,111.0
20,0.0,900.0,17_16,183.0
21,0.0,900.0,18_19,146.0
22,0.0,900.0,19_13,39.0
23,0.0,900.0,19_18,74.0
24,0.0,900.0,19_20,101.0
25,0.0,900.0,19_25,131.0
26,0.0,900.0,1_7,161.0
27,0.0,900.0,20_14,137.0
28,0.0,900.0,20_19,65.0
29,0.0,900.0,20_21,21.0
30,0.0,900.0,20_26,73.0
31,0.0,900.0,21_15,50.0
32,0.0,900.0,21_20,3.0
33,0.0,900.0,21_22,79.0
34,0.0,900.0,21_27,100.0
35,0.0,900.0,22_16,77.0
36,0.0,900.0,22_21,92.0
37,0.0,900.0,22_23,137.0
38,0.0,900.0,22_28,43.0
39,0.0,900.0,23_22,153.0
40,0.0,900.0,25_19,116.0
41,0.0,900.0,25_26,119.0
42,0.0,900.0,25_31,118.0
43,0.0,900.0,26_20,76.0
44,0.0,900.0,26_25,50.0
45,0.0,900.0,26_27,143.0
46,0.0,900.0,26_32,105.0
47,0.0,900.0,27_21,126.0
48,0.0,900.0,27_26,81.0
49,0.0,900.0,27_28,79.0
50,0.0,900.0,27_33,124.0
51,0.0,900.0,28_22,30.0
52,0.0,900.0,28_27,86.0
53,0.0,900.0,28_34,121.0
54,0.0,900.0,2_8,161.0
55,0.0,900.0,31_25,200.0
56,0.0,900.0,32_26,147.0
57,0.0,900.0,33_27,148.0
58,0.0,900.0,34_28,161.0
59,0.0,900.0,3_9,125.0
60,0.0,900.0,4_10,177.0
61,0.0,900.0,7_1,107.0
62,0.0,900.0,7_13,92.0
63,0.0,900.0,7_8,121.0
64,0.0,900.0,8_14,93.0
65,0.0,900.0,8_2,87.0
66,0.0,900.0,8_7,95.0
67,0.0,900.0,8_9,198.0
68,0.0,900.0,9_10,90.0
69,0.0,900.0,9_15,89.0
70,0.0,900.0,9_3,97.0
71,0.0,900.0,9_8,161.0
72,900.0,1800.0,10_16,116.0
73,900.0,1800.0,10_4,183.0
74,900.0,1800.0,10_9,102.0
75,900.0,1800.0,12_13,227.0
76,900.0,1800.0,13_12,112.0
77,900.0,1800.0,13_14,55.0
78,900.0,1800.0,13_19,74.0
79,900.0,1800.0,13_7,118.0
80,900.0,1800.0,14_13,33.0
81,900.0,1800.0,14_15,66.0
82,900.0,1800.0,14_20,162.0
83,900.0,1800.0,14_8,35.0
84,900.0,1800.0,15_14,10.0
85,900.0,1800.0,15_16,53.0
86,900.0,1800.0,15_21,89.0
87,900.0,1800.0,15_9,30.0
88,900.0,1800.0,16_10,107.0
89,900.0,1800.0,16_15,83.0
90,900.0,1800.0,16_17,121.0
91,900.0,1800.0,16_22,117.0
92,900.0,1800.0,17_16,150.0
93,900.0,1800.0,18_19,205.0
94,900.0,1800.0,19_13,75.0
95,900.0,1800.0,19_18,131.0
96,900.0,1800.0,19_20,160.0
97,900.0,1800.0,19_25,146.0
98,900.0,1800.0,1_7,191.0
99,900.0,1800.0,20_14,199.0
100,900.0,1800.0,20_19,90.0
101,900.0,1800.0,20_21,24.0
102,900.0,1800.0,20_26,71.0
