,begin,end,link,counts
0,0.0,900.0,10_16,38.0
1,0.0,900.0,10_4,89.0
2,0.0,900.0,10_9,89.0
3,0.0,900.0,12_13,160.0
4,0.0,900.0,13_12,98.0
5,0.0,900.0,13_14,79.0
6,0.0,900.0,13_19,53.0
7,0.0,900.0,13_7,79.0
8,0.0,900.0,14_13,32.0
9,0.0,900.0,14_15,40.0
10,0.0,900.0,14_20,132.0
11,0.0,900.0,14_8,33.0
12,0.0,900.0,15_14,18.0
13,0.0,900.0,15_16,84.0
14,0.0,900.0,15_21,78.0
15,0.0,900.0,15_9,43.0
16,0.0,900.0,16_10,65.0
17,0.0,900.0,16_15,86.0
18,0.0,900.0,16_17,93.0
19,0.0,900.0,16_22,94.0
20,0.0,900.0,17_16,188.0
21,0.0,900.0,18_19,169.0
22,0.0,900.0,19_13,49.0
23,0.0,900.0,19_18,116.0
24,0.0,900.0,19_20,106.0
25,0.0,900.0,19_25,115.0
26,0.0,900.0,1_7,245.0
27,0.0,900.0,20_14,173.0
28,0.0,900.0,20_19,62.0
29,0.0,900.0,20_21,15.0
30,0.0,900.0,20_26,68.0
31,0.0,900.0,21_15,65.0
32,0.0,900.0,21_20,18.0
33,0.0,900.0,21_22,51.0
34,0.0,900.0,21_27,113.0
35,0.0,900.0,22_16,114.0
36,0.0,900.0,22_21,91.0
37,0.0,900.0,22_23,111.0
38,0.0,900.0,22_28,14.0
39,0.0,900.0,23_22,176.0
40,0.0,900.0,25_19,141.0
41,0.0,900.0,25_26,74.0
42,0.0,900.0,25_31,100.0
43,0.0,900.0,26_20,101.0
44,0.0,900.0,26_25,74.0
45,0.0,900.0,26_27,99.0
46,0.0,900.0,26_32,99.0
47,0.0,900.0,27_21,123.0
48,0.0,900.0,27_26,101.0
49,0.0,900.0,27_28,52.0
50,0.0,900.0,27_33,118.0
51,0.0,900.0,28_22,36.0
52,0.0,900.0,28_27,78.0
53,0.0,900.0,28_34,66.0
54,0.0,900.0,2_8,197.0
55,0.0,900.0,31_25,147.0
56,0.0,900.0,32_26,169.0
57,0.0,900.0,33_27,138.0
58,0.0,900.0,34_28,154.0
59,0.0,900.0,3_9,162.0
60,0.0,900.0,4_10,94.0
61,0.0,900.0,7_1,93.0
62,0.0,900.0,7_13,97.0
63,0.0,900.0,7_8,121.0
64,0.0,900.0,8_14,82.0
65,0.0,900.0,8_2,75.0
66,0.0,900.0,8_7,77.0
67,0.0,900.0,8_9,222.0
