,begin,end,link,counts
0,0.0,900.0,10_16,74.0
1,0.0,900.0,10_4,89.0
2,0.0,900.0,10_9,124.0
3,0.0,900.0,12_13,142.0
4,0.0,900.0,13_12,138.0
5,0.0,900.0,13_14,64.0
6,0.0,900.0,13_19,48.0
7,0.0,900.0,13_7,83.0
8,0.0,900.0,14_13,48.0
9,0.0,900.0,14_15,42.0
10,0.0,900.0,14_20,143.0
11,0.0,900.0,14_8,70.0
12,0.0,900.0,15_14,39.0
13,0.0,900.0,15_16,50.0
14,0.0,900.0,15_21,55.0
15,0.0,900.0,15_9,49.0
16,0.0,900.0,16_10,72.0
17,0.0,900.0,16_15,82.0
18,0.0,900.0,16_17,104.0
19,0.0,900.0,16_22,70.0
20,0.0,900.0,17_16,134.0
21,0.0,900.0,18_19,164.0
22,0.0,900.0,19_13,53.0
23,0.0,900.0,19_18,77.0
24,0.0,900.0,19_20,122.0
25,0.0,900.0,19_25,131.0
26,0.0,900.0,1_7,172.0
27,0.0,900.0,20_14,173.0
28,0.0,900.0,20_19,55.0
29,0.0,900.0,20_21,8.0
30,0.0,900.0,20_26,64.0
31,0.0,900.0,21_15,77.0
32,0.0,900.0,21_20,3.0
33,0.0,900.0,21_22,97.0
34,0.0,900.0,21_27,107.0
35,0.0,900.0,22_16,131.0
36,0.0,900.0,22_21,84.0
37,0.0,900.0,22_23,120.0
38,0.0,900.0,22_28,7.0
39,0.0,900.0,23_22,165.0
40,0.0,900.0,25_19,159.0
41,0.0,900.0,25_26,101.0
42,0.0,900.0,25_31,99.0
43,0.0,900.0,26_20,76.0
44,0.0,900.0,26_25,61.0
45,0.0,900.0,26_27,112.0
46,0.0,900.0,26_32,99.0
47,0.0,900.0,27_21,190.0
48,0.0,900.0,27_26,101.0
49,0.0,900.0,27_28,48.0
50,0.0,900.0,27_33,110.0
51,0.0,900.0,28_22,37.0
52,0.0,900.0,28_27,93.0
53,0.0,900.0,28_34,56.0
54,0.0,900.0,2_8,88.0
55,0.0,900.0,31_25,197.0
56,0.0,900.0,32_26,190.0
57,0.0,900.0,33_27,221.0
58,0.0,900.0,34_28,213.0
59,0.0,900.0,3_9,182.0
60,0.0,900.0,4_10,150.0
61,0.0,900.0,7_1,83.0
62,0.0,900.0,7_13,112.0
63,0.0,900.0,7_8,87.0
64,0.0,900.0,8_14,90.0
65,0.0,900.0,8_2,81.0
66,0.0,900.0,8_7,83.0
67,0.0,900.0,8_9,157.0
68,0.0,900.0,9_10,87.0
69,0.0,900.0,9_15,109.0
70,0.0,900.0,9_3,71.0
71,0.0,900.0,9_8,186.0
72,900.0,1800.0,10_16,70.0
73,900.0,1800.0,10_4,195.0
74,900.0,1800.0,10_9,92.0
75,900.0,1800.0,12_13,164.0
76,900.0,1800.0,13_12,146.0
77,900.0,1800.0,13_14,58.0
78,900.0,1800.0,13_19,70.0
79,900.0,1800.0,13_7,127.0
80,900.0,1800.0,14_13,91.0
81,900.0,1800.0,14_15,75.0
82,900.0,1800.0,14_20,155.0
83,900.0,1800.0,14_8,26.0
84,900.0,1800.0,15_14,42.0
85,900.0,1800.0,15_16,40.0
86,900.0,1800.0,15_21,78.0
87,900.0,1800.0,15_9,28.0
88,900.0,1800.0,16_10,100.0
89,900.0,1800.0,16_15,163.0
90,900.0,1800.0,16_17,103.0
91,900.0,1800.0,16_22,105.0
92,900.0,1800.0,17_16,141.0
93,900.0,1800.0,18_19,148.0
94,900.0,1800.0,19_13,59.0
95,900.0,1800.0,19_18,159.0
96,900.0,1800.0,19_20,112.0
97,900.0,1800.0,19_25,124.0
98,900.0,1800.0,1_7,172.0
99,900.0,1800.0,20_14,255.0
100,900.0,1800.0,20_19,79.0
