,begin,end,link,counts
0,0.0,900.0,10_16,86.0
1,0.0,900.0,10_4,71.0
2,0.0,900.0,10_9,63.0
3,0.0,900.0,12_13,172.0
4,0.0,900.0,13_12,80.0
5,0.0,900.0,13_14,61.0
6,0.0,900.0,13_19,63.0
7,0.0,900.0,13_7,106.0
8,0.0,900.0,14_13,42.0
9,0.0,900.0,14_15,39.0
10,0.0,900.0,14_20,164.0
11,0.0,900.0,14_8,67.0
12,0.0,900.0,15_14,25.0
13,0.0,900.0,15_16,54.0
14,0.0,900.0,15_21,56.0
15,0.0,900.0,15_9,79.0
16,0.0,900.0,16_10,60.0
17,0.0,900.0,16_15,134.0
18,0.0,900.0,16_17,100.0
19,0.0,900.0,16_22,131.0
20,0.0,900.0,17_16,170.0
21,0.0,900.0,18_19,158.0
22,0.0,900.0,19_13,34.0
23,0.0,900.0,19_18,122.0
24,0.0,900.0,19_20,92.0
25,0.0,900.0,19_25,128.0
26,0.0,900.0,1_7,159.0
27,0.0,900.0,20_14,156.0
28,0.0,900.0,20_19,72.0
29,0.0,900.0,20_21,15.0
30,0.0,900.0,20_26,59.0
31,0.0,900.0,21_15,75.0
32,0.0,900.0,21_20,3.0
33,0.0,900.0,21_22,83.0
34,0.0,900.0,21_27,104.0
35,0.0,900.0,22_16,160.0
36,0.0,900.0,22_21,66.0
37,0.0,900.0,22_23,109.0
38,0.0,900.0,22_28,49.0
39,0.0,900.0,23_22,170.0
40,0.0,900.0,25_19,122.0
41,0.0,900.0,25_26,94.0
42,0.0,900.0,25_31,115.0
43,0.0,900.0,26_20,96.0
44,0.0,900.0,26_25,84.0
45,0.0,900.0,26_27,77.0
46,0.0,900.0,26_32,90.0
47,0.0,900.0,27_21,166.0
48,0.0,900.0,27_26,107.0
49,0.0,900.0,27_28,62.0
50,0.0,900.0,27_33,90.0
51,0.0,900.0,28_22,35.0
52,0.0,900.0,28_27,117.0
53,0.0,900.0,28_34,110.0
54,0.0,900.0,2_8,154.0
55,0.0,900.0,31_25,144.0
56,0.0,900.0,32_26,128.0
57,0.0,900.0,33_27,172.0
58,0.0,900.0,34_28,165.0
59,0.0,900.0,3_9,197.0
60,0.0,900.0,4_10,115.0
61,0.0,900.0,7_1,110.0
62,0.0,900.0,7_13,84.0
63,0.0,900.0,7_8,69.0
64,0.0,900.0,8_14,121.0
65,0.0,900.0,8_2,99.0
66,0.0,900.0,8_7,78.0
67,0.0,900.0,8_9,164.0
68,0.0,900.0,9_10,57.0
69,0.0,900.0,9_15,93.0
70,0.0,900.0,9_3,97.0
71,0.0,900.0,9_8,190.0
72,900.0,1800.0,10_16,94.0
73,900.0,1800.0,10_4,159.0
74,900.0,1800.0,10_9,86.0
75,900.0,1800.0,12_13,159.0
76,900.0,1800.0,13_12,119.0
77,900.0,1800.0,13_14,60.0
78,900.0,1800.0,13_19,69.0
79,900.0,1800.0,13_7,81.0
80,900.0,1800.0,14_13,72.0
81,900.0,1800.0,14_15,70.0
82,900.0,1800.0,14_20,149.0
83,900.0,1800.0,14_8,50.0
84,900.0,1800.0,15_14,28.0
85,900.0,1800.0,15_16,58.0
86,900.0,1800.0,15_21,67.0
87,900.0,1800.0,15_9,26.0
88,900.0,1800.0,16_10,96.0
89,900.0,1800.0,16_15,167.0
90,900.0,1800.0,16_17,123.0
91,900.0,1800.0,16_22,122.0
92,900.0,1800.0,17_16,149.0
93,900.0,1800.0,18_19,147.0
94,900.0,1800.0,19_13,39.0
95,900.0,1800.0,19_18,141.0
96,900.0,1800.0,19_20,143.0
