,begin,end,link,counts
0,0.0,900.0,10_16,89.0
1,0.0,900.0,10_4,100.0
2,0.0,900.0,10_9,107.0
3,0.0,900.0,12_13,156.0
4,0.0,900.0,13_12,94.0
5,0.0,900.0,13_14,49.0
6,0.0,900.0,13_19,57.0
7,0.0,900.0,13_7,79.0
8,0.0,900.0,14_13,25.0
9,0.0,900.0,14_15,45.0
10,0.0,900.0,14_20,133.0
11,0.0,900.0,14_8,12.0
12,0.0,900.0,15_14,25.0
13,0.0,900.0,15_16,31.0
14,0.0,900.0,15_21,85.0
15,0.0,900.0,15_9,17.0
16,0.0,900.0,16_10,67.0
17,0.0,900.0,16_15,79.0
18,0.0,900.0,16_17,103.0
19,0.0,900.0,16_22,114.0
20,0.0,900.0,17_16,158.0
21,0.0,900.0,18_19,174.0
22,0.0,900.0,19_13,37.0
23,0.0,900.0,19_18,100.0
24,0.0,900.0,19_20,158.0
25,0.0,900.0,19_25,83.0
26,0.0,900.0,1_7,171.0
27,0.0,900.0,20_14,162.0
28,0.0,900.0,20_19,73.0
29,0.0,900.0,20_21,18.0
30,0.0,900.0,20_26,51.0
31,0.0,900.0,21_15,83.0
32,0.0,900.0,21_20,3.0
33,0.0,900.0,21_22,68.0
34,0.0,900.0,21_27,123.0
35,0.0,900.0,22_16,153.0
36,0.0,900.0,22_21,70.0
37,0.0,900.0,22_23,114.0
38,0.0,900.0,22_28,23.0
39,0.0,900.0,23_22,167.0
40,0.0,900.0,25_19,109.0
41,0.0,900.0,25_26,91.0
42,0.0,900.0,25_31,85.0
43,0.0,900.0,26_20,45.0
44,0.0,900.0,26_25,55.0
45,0.0,900.0,26_27,87.0
46,0.0,900.0,26_32,101.0
47,0.0,900.0,27_21,158.0
48,0.0,900.0,27_26,120.0
49,0.0,900.0,27_28,86.0
50,0.0,900.0,27_33,87.0
51,0.0,900.0,28_22,38.0
52,0.0,900.0,28_27,117.0
53,0.0,900.0,28_34,108.0
54,0.0,900.0,2_8,199.0
55,0.0,900.0,31_25,172.0
56,0.0,900.0,32_26,128.0
57,0.0,900.0,33_27,170.0
58,0.0,900.0,34_28,218.0
