,begin,end,link,counts
0,0.0,900.0,10_16,82.0
1,0.0,900.0,10_4,63.0
2,0.0,900.0,10_9,114.0
3,0.0,900.0,12_13,177.0
4,0.0,900.0,13_12,104.0
5,0.0,900.0,13_14,65.0
6,0.0,900.0,13_19,60.0
7,0.0,900.0,13_7,80.0
8,0.0,900.0,14_13,32.0
9,0.0,900.0,14_15,42.0
10,0.0,900.0,14_20,174.0
11,0.0,900.0,14_8,38.0
12,0.0,900.0,15_14,20.0
13,0.0,900.0,15_16,35.0
14,0.0,900.0,15_21,71.0
15,0.0,900.0,15_9,25.0
16,0.0,900.0,16_10,75.0
17,0.0,900.0,16_15,89.0
18,0.0,900.0,16_17,94.0
19,0.0,900.0,16_22,85.0
20,0.0,900.0,17_16,127.0
21,0.0,900.0,18_19,182.0
22,0.0,900.0,19_13,67.0
23,0.0,900.0,19_18,131.0
24,0.0,900.0,19_20,126.0
25,0.0,900.0,19_25,103.0
26,0.0,900.0,1_7,186.0
27,0.0,900.0,20_14,174.0
28,0.0,900.0,20_19,83.0
29,0.0,900.0,20_21,12.0
30,0.0,900.0,20_26,59.0
31,0.0,900.0,21_15,59.0
32,0.0,900.0,21_20,6.0
33,0.0,900.0,21_22,76.0
34,0.0,900.0,21_27,87.0
35,0.0,900.0,22_16,127.0
36,0.0,900.0,22_21,89.0
37,0.0,900.0,22_23,72.0
38,0.0,900.0,22_28,49.0
39,0.0,900.0,23_22,160.0
40,0.0,900.0,25_19,147.0
41,0.0,900.0,25_26,109.0
42,0.0,900.0,25_31,96.0
43,0.0,900.0,26_20,79.0
44,0.0,900.0,26_25,76.0
45,0.0,900.0,26_27,149.0
46,0.0,900.0,26_32,77.0
47,0.0,900.0,27_21,138.0
48,0.0,900.0,27_26,80.0
49,0.0,900.0,27_28,84.0
50,0.0,900.0,27_33,122.0
51,0.0,900.0,28_22,49.0
52,0.0,900.0,28_27,89.0
53,0.0,900.0,28_34,131.0
54,0.0,900.0,2_8,187.0
55,0.0,900.0,31_25,203.0
56,0.0,900.0,32_26,231.0
57,0.0,900.0,33_27,175.0
58,0.0,900.0,34_28,199.0
59,0.0,900.0,3_9,151.0
60,0.0,900.0,4_10,153.0
61,0.0,900.0,7_1,115.0
62,0.0,900.0,7_13,87.0
63,0.0,900.0,7_8,92.0
64,0.0,900.0,8_14,123.0
65,0.0,900.0,8_2,69.0
66,0.0,900.0,8_7,102.0
67,0.0,900.0,8_9,174.0
68,0.0,900.0,9_10,55.0
69,0.0,900.0,9_15,124.0
70,0.0,900.0,9_3,50.0
71,0.0,900.0,9_8,181.0
72,900.0,1800.0,10_16,58.0
73,900.0,1800.0,10_4,130.0
74,900.0,1800.0,10_9,89.0
75,900.0,1800.0,12_13,153.0
76,900.0,1800.0,13_12,100.0
77,900.0,1800.0,13_14,52.0
78,900.0,1800.0,13_19,52.0
79,900.0,1800.0,13_7,129.0
80,900.0,1800.0,14_13,47.0
81,900.0,1800.0,14_15,68.0
82,900.0,1800.0,14_20,164.0
83,900.0,1800.0,14_8,124.0
84,900.0,1800.0,15_14,7.0
85,900.0,1800.0,15_16,84.0
86,900.0,1800.0,15_21,89.0
87,900.0,1800.0,15_9,19.0
88,900.0,1800.0,16_10,74.0
89,900.0,1800.0,16_15,134.0
90,900.0,1800.0,16_17,162.0
91,900.0,1800.0,16_22,73.0
92,900.0,1800.0,17_16,136.0
93,900.0,1800.0,18_19,197.0
94,900.0,1800.0,19_13,61.0
95,900.0,1800.0,19_18,153.0
96,900.0,1800.0,19_20,137.0
97,900.0,1800.0,19_25,168.0
98,900.0,1800.0,1_7,139.0
99,900.0,1800.0,20_14,245.0
100,900.0,1800.0,20_19,118.0
101,900.0,1800.0,20_21,10.0
102,900.0,1800.0,20_26,66.0
103,900.0,1800.0,21_15,38.0
104,900.0,1800.0,21_20,11.0
105,900.0,1800.0,21_22,71.0
106,900.0,1800.0,21_27,106.0
107,900.0,1800.0,22_16,158.0
108,900.0,1800.0,22_21,57.0
109,900.0,1800.0,22_23,119.0
110,900.0,1800.0,22_28,26.0
111,900.0,1800.0,23_22,153.0
112,900.0,1800.0,25_19,149.0
113,900.0,1800.0,25_26,141.0
114,900.0,1800.0,25_31,152.0
115,900.0,1800.0,26_20,116.0
116,900.0,1800.0,26_25,98.0
117,900.0,1800.0,26_27,197.0
118,900.0,1800.0,26_32,114.0
119,900.0,1800.0,27_21,145.0
120,900.0,1800.0,27_26,115.0
121,900.0,1800.0,27_28,138.0
122,900.0,1800.0,27_33,153.0
