,begin,end,link,counts
0,0.0,900.0,10_16,98.0
1,0.0,900.0,10_4,84.0
2,0.0,900.0,10_9,133.0
3,0.0,900.0,12_13,161.0
4,0.0,900.0,13_12,68.0
5,0.0,900.0,13_14,60.0
6,0.0,900.0,13_19,70.0
7,0.0,900.0,13_7,61.0
8,0.0,900.0,14_13,25.0
9,0.0,900.0,14_15,33.0
10,0.0,900.0,14_20,157.0
11,0.0,900.0,14_8,10.0
12,0.0,900.0,15_14,9.0
13,0.0,900.0,15_16,43.0
14,0.0,900.0,15_21,80.0
15,0.0,900.0,15_9,37.0
16,0.0,900.0,16_10,111.0
17,0.0,900.0,16_15,65.0
18,0.0,900.0,16_17,105.0
19,0.0,900.0,16_22,109.0
20,0.0,900.0,17_16,191.0
21,0.0,900.0,18_19,185.0
22,0.0,900.0,19_13,41.0
23,0.0,900.0,19_18,106.0
24,0.0,900.0,19_20,115.0
25,0.0,900.0,19_25,123.0
26,0.0,900.0,1_7,149.0
27,0.0,900.0,20_14,163.0
28,0.0,900.0,20_19,81.0
29,0.0,900.0,20_21,18.0
30,0.0,900.0,20_26,57.0
31,0.0,900.0,21_15,65.0
32,0.0,900.0,21_20,13.0
33,0.0,900.0,21_22,62.0
34,0.0,900.0,21_27,122.0
35,0.0,900.0,22_16,167.0
36,0.0,900.0,22_21,76.0
37,0.0,900.0,22_23,98.0
38,0.0,900.0,22_28,39.0
39,0.0,900.0,23_22,204.0
40,0.0,900.0,25_19,86.0
41,0.0,900.0,25_26,119.0
42,0.0,900.0,25_31,111.0
43,0.0,900.0,26_20,85.0
44,0.0,900.0,26_25,47.0
45,0.0,900.0,26_27,113.0
46,0.0,900.0,26_32,101.0
47,0.0,900.0,27_21,132.0
48,0.0,900.0,27_26,86.0
49,0.0,900.0,27_28,79.0
50,0.0,900.0,27_33,106.0
51,0.0,900.0,28_22,64.0
52,0.0,900.0,28_27,101.0
53,0.0,900.0,28_34,115.0
54,0.0,900.0,2_8,174.0
55,0.0,900.0,31_25,170.0
56,0.0,900.0,32_26,126.0
57,0.0,900.0,33_27,140.0
58,0.0,900.0,34_28,184.0
59,0.0,900.0,3_9,155.0
60,0.0,900.0,4_10,184.0
61,0.0,900.0,7_1,101.0
62,0.0,900.0,7_13,78.0
63,0.0,900.0,7_8,102.0
64,0.0,900.0,8_14,120.0
65,0.0,900.0,8_2,73.0
66,0.0,900.0,8_7,87.0
67,0.0,900.0,8_9,171.0
68,0.0,900.0,9_10,49.0
69,0.0,900.0,9_15,159.0
70,0.0,900.0,9_3,31.0
71,0.0,900.0,9_8,193.0
72,900.0,1800.0,10_16,99.0
73,900.0,1800.0,10_4,134.0
74,900.0,1800.0,10_9,80.0
75,900.0,1800.0,12_13,192.0
76,900.0,1800.0,13_12,84.0
77,900.0,1800.0,13_14,76.0
78,900.0,1800.0,13_19,64.0
79,900.0,1800.0,13_7,144.0
80,900.0,1800.0,14_13,45.0
81,900.0,1800.0,14_15,81.0
82,900.0,1800.0,14_20,184.0
83,900.0,1800.0,14_8,174.0
84,900.0,1800.0,15_14,21.0
85,900.0,1800.0,15_16,62.0
86,900.0,1800.0,15_21,87.0
87,900.0,1800.0,15_9,28.0
88,900.0,1800.0,16_10,127.0
89,900.0,1800.0,16_15,169.0
90,900.0,1800.0,16_17,103.0
91,900.0,1800.0,16_22,155.0
92,900.0,1800.0,17_16,184.0
93,900.0,1800.0,18_19,148.0
94,900.0,1800.0,19_13,67.0
95,900.0,1800.0,19_18,130.0
96,900.0,1800.0,19_20,114.0
97,900.0,1800.0,19_25,172.0
98,900.0,1800.0,1_7,188.0
99,900.0,1800.0,20_14,201.0
100,900.0,1800.0,20_19,123.0
101,900.0,1800.0,20_21,10.0
102,900.0,1800.0,20_26,92.0
103,900.0,1800.0,21_15,48.0
104,900.0,1800.0,21_20,17.0
105,900.0,1800.0,21_22,65.0
106,900.0,1800.0,21_27,203.0
107,900.0,1800.0,22_16,150.0
108,900.0,1800.0,22_21,133.0
109,900.0,1800.0,22_23,126.0
110,900.0,1800.0,22_28,49.0
111,900.0,1800.0,23_22,148.0
112,900.0,1800.0,25_19,154.0
113,900.0,1800.0,25_26,80.0
114,900.0,1800.0,25_31,186.0
115,900.0,1800.0,26_20,94.0
116,900.0,1800.0,26_25,104.0
117,900.0,1800.0,26_27,122.0
118,900.0,1800.0,26_32,132.0
119,900.0,1800.0,27_21,116.0
120,900.0,1800.0,27_26,114.0
121,900.0,1800.0,27_28,115.0
122,900.0,1800.0,27_33,156.0
123,900.0,1800.0,28_22,54.0
124,900.0,1800.0,28_27,79.0
125,900.0,1800.0,28_34,165.0
126,900.0,1800.0,2_8,141.0
127,900.0,1800.0,31_25,145.0
128,900.0,1800.0,32_26,157.0
129,900.0,1800.0,33_27,111.0
130,900.0,1800.0,34_28,163.0
131,900.0,1800.0,3_9,96.0
132,900.0,1800.0,4_10,147.0
133,900.0,1800.0,7_1,132.0
134,900.0,1800.0,7_13,75.0
135,900.0,1800.0,7_8,40.0
136,900.0,1800.0,8_14,113.0
137,900.0,1800.0,8_2,110.0
138,900.0,1800.0,8_7,62.0
139,900.0,1800.0,8_9,218.0
140,900.0,1800.0,9_10,78.0
141,900.0,1800.0,9_15,123.0
142,900.0,1800.0,9_3,87.0
143,900.0,1800.0,9_8,144.0
144,1800.0,2700.0,10_16,87.0
145,1800.0,2700.0,10_4,120.0
146,1800.0,2700.0,10_9,84.0
147,1800.0,2700.0,12_13,147.0
148,1800.0,2700.0,13_12,95.0
149,1800.0,2700.0,13_14,87.0
150,1800.0,2700.0,13_19,57.0
151,1800.0,2700.0,13_7,128.0
152,1800.0,2700.0,14_13,35.0
153,1800.0,2700.0,14_15,9.0
154,1800.0,2700.0,14_20,162.0
155,1800.0,2700.0,14_8,20.0
156,1800.0,2700.0,15_14,13.0
157,1800.0,2700.0,15_16,102.0
158,1800.0,2700.0,15_21,70.0
159,1800.0,2700.0,15_9,27.0
160,1800.0,2700.0,16_10,99.0
161,1800.0,2700.0,16_15,116.0
162,1800.0,2700.0,16_17,137.0
163,1800.0,2700.0,16_22,119.0
164,1800.0,2700.0,17_16,161.0
165,1800.0,2700.0,18_19,154.0
166,1800.0,2700.0,19_13,69.0
167,1800.0,2700.0,19_18,117.0
168,1800.0,2700.0,19_20,141.0
169,1800.0,2700.0,19_25,142.0
170,1800.0,2700.0,1_7,184.0
171,1800.0,2700.0,20_14,215.0
172,1800.0,2700.0,20_19,69.0
173,1800.0,2700.0,20_21,10.0
174,1800.0,2700.0,20_26,101.0
175,1800.0,2700.0,21_15,27.0
176,1800.0,2700.0,21_20,11.0
177,1800.0,2700.0,21_22,66.0
178,1800.0,2700.0,21_27,114.0
179,1800.0,2700.0,22_16,100.0
180,1800.0,2700.0,22_21,93.0
181,1800.0,2700.0,22_23,108.0
182,1800.0,2700.0,22_28,44.0
183,1800.0,2700.0,23_22,125.0
184,1800.0,2700.0,25_19,187.0
185,1800.0,2700.0,25_26,89.0
186,1800.0,2700.0,25_31,166.0
187,1800.0,2700.0,26_20,87.0
188,1800.0,2700.0,26_25,112.0
189,1800.0,2700.0,26_27,173.0
190,1800.0,2700.0,26_32,122.0
191,1800.0,2700.0,27_21,125.0
192,1800.0,2700.0,27_26,120.0
193,1800.0,2700.0,27_28,98.0
194,1800.0,2700.0,27_33,153.0
195,1800.0,2700.0,28_22,34.0
196,1800.0,2700.0,28_27,63.0
197,1800.0,2700.0,28_34,144.0
198,1800.0,2700.0,2_8,136.0
199,1800.0,2700.0,31_25,194.0
200,1800.0,2700.0,32_26,204.0
201,1800.0,2700.0,33_27,168.0
202,1800.0,2700.0,34_28,113.0
203,1800.0,2700.0,3_9,138.0
204,1800.0,2700.0,4_10,203.0
205,1800.0,2700.0,7_1,116.0
206,1800.0,2700.0,7_13,84.0
207,1800.0,2700.0,7_8,163.0
208,1800.0,2700.0,8_14,88.0
209,1800.0,2700.0,8_2,80.0
210,1800.0,2700.0,8_7,70.0
211,1800.0,2700.0,8_9,255.0
212,1800.0,2700.0,9_10,83.0
213,1800.0,2700.0,9_15,162.0
214,1800.0,2700.0,9_3,71.0
215,1800.0,2700.0,9_8,179.0
216,2700.0,3600.0,10_16,96.0
217,2700.0,3600.0,10_4,92.0
218,2700.0,3600.0,10_9,69.0
219,2700.0,3600.0,12_13,130.0
220,2700.0,3600.0,13_12,66.0
221,2700.0,3600.0,13_14,62.0
222,2700.0,3600.0,13_19,27.0
223,2700.0,3600.0,13_7,49.0
224,2700.0,3600.0,14_13,29.0
225,2700.0,3600.0,14_15,55.0
226,2700.0,3600.0,14_20,174.0
227,2700.0,3600.0,14_8,114.0
228,2700.0,3600.0,15_14,34.0
229,2700.0,3600.0,15_16,211.0
230,2700.0,3600.0,15_21,87.0
231,2700.0,3600.0,15_9,14.0
232,2700.0,3600.0,16_10,10.0
233,2700.0,3600.0,16_17,152.0
234,2700.0,3600.0,16_22,156.0
235,2700.0,3600.0,17_16,59.0
236,2700.0,3600.0,18_19,146.0
237,2700.0,3600.0,19_13,64.0
238,2700.0,3600.0,19_18,140.0
239,2700.0,3600.0,19_20,148.0
240,2700.0,3600.0,19_25,141.0
241,2700.0,3600.0,1_7,68.0
242,2700.0,3600.0,20_14,180.0
243,2700.0,3600.0,20_19,135.0
244,2700.0,3600.0,20_21,5.0
245,2700.0,3600.0,20_26,80.0
246,2700.0,3600.0,21_15,14.0
247,2700.0,3600.0,21_20,20.0
248,2700.0,3600.0,21_22,62.0
249,2700.0,3600.0,21_27,173.0
250,2700.0,3600.0,22_16,142.0
251,2700.0,3600.0,22_21,85.0
252,2700.0,3600.0,22_23,180.0
253,2700.0,3600.0,22_28,24.0
254,2700.0,3600.0,23_22,160.0
255,2700.0,3600.0,25_19,174.0
256,2700.0,3600.0,25_26,104.0
257,2700.0,3600.0,25_31,193.0
258,2700.0,3600.0,26_20,66.0
259,2700.0,3600.0,26_25,133.0
260,2700.0,3600.0,26_27,139.0
261,2700.0,3600.0,26_32,112.0
262,2700.0,3600.0,27_21,124.0
263,2700.0,3600.0,27_26,163.0
264,2700.0,3600.0,27_28,128.0
265,2700.0,3600.0,27_33,154.0
266,2700.0,3600.0,28_22,40.0
267,2700.0,3600.0,28_27,54.0
268,2700.0,3600.0,28_34,150.0
269,2700.0,3600.0,2_8,171.0
270,2700.0,3600.0,31_25,194.0
271,2700.0,3600.0,32_26,165.0
272,2700.0,3600.0,33_27,157.0
273,2700.0,3600.0,34_28,157.0
274,2700.0,3600.0,3_9,154.0
275,2700.0,3600.0,4_10,128.0
276,2700.0,3600.0,7_1,88.0
277,2700.0,3600.0,7_13,42.0
278,2700.0,3600.0,7_8,83.0
279,2700.0,3600.0,8_14,111.0
280,2700.0,3600.0,8_2,98.0
281,2700.0,3600.0,8_7,75.0
282,2700.0,3600.0,8_9,228.0
283,2700.0,3600.0,9_10,117.0
284,2700.0,3600.0,9_15,124.0
285,2700.0,3600.0,9_3,64.0
286,2700.0,3600.0,9_8,149.0
