,begin,end,link,counts
0,0.0,900.0,10_16,65.0
1,0.0,900.0,10_4,120.0
2,0.0,900.0,10_9,140.0
3,0.0,900.0,12_13,176.0
4,0.0,900.0,13_12,96.0
5,0.0,900.0,13_14,60.0
6,0.0,900.0,13_19,62.0
7,0.0,900.0,13_7,76.0
8,0.0,900.0,14_13,38.0
9,0.0,900.0,14_15,44.0
10,0.0,900.0,14_20,151.0
11,0.0,900.0,14_8,64.0
12,0.0,900.0,15_14,17.0
13,0.0,900.0,15_16,44.0
14,0.0,900.0,15_21,53.0
15,0.0,900.0,15_9,53.0
16,0.0,900.0,16_10,121.0
17,0.0,900.0,16_15,100.0
18,0.0,900.0,16_17,68.0
19,0.0,900.0,16_22,107.0
20,0.0,900.0,17_16,165.0
21,0.0,900.0,18_19,184.0
22,0.0,900.0,19_13,33.0
23,0.0,900.0,19_18,88.0
24,0.0,900.0,19_20,106.0
25,0.0,900.0,19_25,121.0
26,0.0,900.0,1_7,192.0
27,0.0,900.0,20_14,162.0
28,0.0,900.0,20_19,64.0
29,0.0,900.0,20_21,16.0
30,0.0,900.0,20_26,75.0
31,0.0,900.0,21_15,48.0
32,0.0,900.0,21_20,10.0
33,0.0,900.0,21_22,68.0
34,0.0,900.0,21_27,102.0
35,0.0,900.0,22_16,159.0
36,0.0,900.0,22_21,74.0
37,0.0,900.0,22_23,98.0
38,0.0,900.0,22_28,33.0
39,0.0,900.0,23_22,188.0
40,0.0,900.0,25_19,69.0
41,0.0,900.0,25_26,86.0
42,0.0,900.0,25_31,104.0
43,0.0,900.0,26_20,91.0
44,0.0,900.0,26_25,53.0
45,0.0,900.0,26_27,105.0
46,0.0,900.0,26_32,96.0
47,0.0,900.0,27_21,117.0
48,0.0,900.0,27_26,73.0
49,0.0,900.0,27_28,54.0
50,0.0,900.0,27_33,136.0
51,0.0,900.0,28_22,36.0
52,0.0,900.0,28_27,85.0
53,0.0,900.0,28_34,87.0
54,0.0,900.0,2_8,150.0
55,0.0,900.0,31_25,102.0
56,0.0,900.0,32_26,149.0
57,0.0,900.0,33_27,122.0
58,0.0,900.0,34_28,146.0
59,0.0,900.0,3_9,142.0
60,0.0,900.0,4_10,150.0
61,0.0,900.0,7_1,95.0
62,0.0,900.0,7_13,123.0
63,0.0,900.0,7_8,61.0
64,0.0,900.0,8_14,114.0
65,0.0,900.0,8_2,85.0
66,0.0,900.0,8_7,111.0
67,0.0,900.0,8_9,137.0
68,0.0,900.0,9_10,78.0
69,0.0,900.0,9_15,83.0
70,0.0,900.0,9_3,68.0
71,0.0,900.0,9_8,189.0
72,900.0,1800.0,10_16,91.0
73,900.0,1800.0,10_4,136.0
74,900.0,1800.0,10_9,95.0
75,900.0,1800.0,12_13,215.0
76,900.0,1800.0,13_12,149.0
77,900.0,1800.0,13_14,78.0
78,900.0,1800.0,13_19,60.0
79,900.0,1800.0,13_7,149.0
80,900.0,1800.0,14_13,75.0
81,900.0,1800.0,14_15,63.0
82,900.0,1800.0,14_20,188.0
83,900.0,1800.0,14_8,32.0
84,900.0,1800.0,15_14,24.0
85,900.0,1800.0,15_16,51.0
86,900.0,1800.0,15_21,55.0
87,900.0,1800.0,15_9,25.0
88,900.0,1800.0,16_10,84.0
89,900.0,1800.0,16_15,144.0
90,900.0,1800.0,16_17,105.0
91,900.0,1800.0,16_22,123.0
92,900.0,1800.0,17_16,152.0
93,900.0,1800.0,18_19,181.0
94,900.0,1800.0,19_13,54.0
95,900.0,1800.0,19_18,114.0
