,begin,end,link,counts
0,0.0,900.0,10_16,71.0
1,0.0,900.0,10_4,130.0
2,0.0,900.0,10_9,101.0
3,0.0,900.0,12_13,129.0
4,0.0,900.0,13_12,94.0
5,0.0,900.0,13_14,52.0
6,0.0,900.0,13_19,47.0
7,0.0,900.0,13_7,72.0
8,0.0,900.0,14_13,28.0
9,0.0,900.0,14_15,55.0
10,0.0,900.0,14_20,129.0
11,0.0,900.0,14_8,62.0
12,0.0,900.0,15_14,21.0
13,0.0,900.0,15_16,54.0
14,0.0,900.0,15_21,69.0
15,0.0,900.0,15_9,28.0
16,0.0,900.0,16_10,110.0
17,0.0,900.0,16_15,78.0
18,0.0,900.0,16_17,83.0
19,0.0,900.0,16_22,113.0
20,0.0,900.0,17_16,159.0
21,0.0,900.0,18_19,167.0
22,0.0,900.0,19_13,57.0
23,0.0,900.0,19_18,106.0
24,0.0,900.0,19_20,159.0
25,0.0,900.0,19_25,77.0
26,0.0,900.0,1_7,184.0
27,0.0,900.0,20_14,199.0
28,0.0,900.0,20_19,64.0
29,0.0,900.0,20_21,3.0
30,0.0,900.0,20_26,56.0
31,0.0,900.0,21_15,68.0
32,0.0,900.0,21_20,6.0
33,0.0,900.0,21_22,70.0
34,0.0,900.0,21_27,121.0
35,0.0,900.0,22_16,132.0
36,0.0,900.0,22_21,101.0
37,0.0,900.0,22_23,125.0
38,0.0,900.0,22_28,18.0
39,0.0,900.0,23_22,179.0
40,0.0,900.0,25_19,159.0
41,0.0,900.0,25_26,72.0
42,0.0,900.0,25_31,92.0
43,0.0,900.0,26_20,64.0
44,0.0,900.0,26_25,80.0
45,0.0,900.0,26_27,80.0
46,0.0,900.0,26_32,98.0
47,0.0,900.0,27_21,157.0
48,0.0,900.0,27_26,119.0
49,0.0,900.0,27_28,46.0
50,0.0,900.0,27_33,113.0
51,0.0,900.0,28_22,47.0
52,0.0,900.0,28_27,109.0
53,0.0,900.0,28_34,63.0
54,0.0,900.0,2_8,181.0
55,0.0,900.0,31_25,195.0
56,0.0,900.0,32_26,143.0
57,0.0,900.0,33_27,168.0
58,0.0,900.0,34_28,177.0
59,0.0,900.0,3_9,156.0
60,0.0,900.0,4_10,144.0
61,0.0,900.0,7_1,91.0
62,0.0,900.0,7_13,95.0
63,0.0,900.0,7_8,80.0
64,0.0,900.0,8_14,81.0
65,0.0,900.0,8_2,67.0
66,0.0,900.0,8_7,84.0
67,0.0,900.0,8_9,218.0
68,0.0,900.0,9_10,89.0
69,0.0,900.0,9_15,134.0
70,0.0,900.0,9_3,68.0
71,0.0,900.0,9_8,154.0
72,900.0,1800.0,10_16,76.0
73,900.0,1800.0,10_4,146.0
74,900.0,1800.0,10_9,73.0
75,900.0,1800.0,12_13,191.0
76,900.0,1800.0,13_12,112.0
77,900.0,1800.0,13_14,64.0
78,900.0,1800.0,13_19,66.0
79,900.0,1800.0,13_7,103.0
80,900.0,1800.0,14_13,52.0
81,900.0,1800.0,14_15,65.0
82,900.0,1800.0,14_20,138.0
