,begin,end,link,counts
0,0.0,900.0,10_16,113.0
1,0.0,900.0,10_4,88.0
2,0.0,900.0,10_9,100.0
3,0.0,900.0,12_13,127.0
4,0.0,900.0,13_12,127.0
5,0.0,900.0,13_14,50.0
6,0.0,900.0,13_19,54.0
7,0.0,900.0,13_7,73.0
8,0.0,900.0,14_13,36.0
9,0.0,900.0,14_15,37.0
10,0.0,900.0,14_20,160.0
11,0.0,900.0,14_8,48.0
12,0.0,900.0,15_14,13.0
13,0.0,900.0,15_16,55.0
14,0.0,900.0,15_21,61.0
15,0.0,900.0,15_9,30.0
16,0.0,900.0,16_10,68.0
17,0.0,900.0,16_15,95.0
18,0.0,900.0,16_17,105.0
19,0.0,900.0,16_22,116.0
20,0.0,900.0,17_16,135.0
21,0.0,900.0,18_19,160.0
22,0.0,900.0,19_13,64.0
23,0.0,900.0,19_18,93.0
24,0.0,900.0,19_20,121.0
25,0.0,900.0,19_25,99.0
26,0.0,900.0,1_7,175.0
27,0.0,900.0,20_14,186.0
28,0.0,900.0,20_19,70.0
29,0.0,900.0,20_21,5.0
30,0.0,900.0,20_26,63.0
31,0.0,900.0,21_15,60.0
32,0.0,900.0,21_22,50.0
33,0.0,900.0,21_27,120.0
34,0.0,900.0,22_16,117.0
35,0.0,900.0,22_21,75.0
36,0.0,900.0,22_23,111.0
37,0.0,900.0,22_28,37.0
38,0.0,900.0,23_22,159.0
39,0.0,900.0,25_19,130.0
40,0.0,900.0,25_26,51.0
41,0.0,900.0,25_31,102.0
42,0.0,900.0,26_20,91.0
43,0.0,900.0,26_25,59.0
44,0.0,900.0,26_27,95.0
45,0.0,900.0,26_32,82.0
46,0.0,900.0,27_21,124.0
47,0.0,900.0,27_26,95.0
48,0.0,900.0,27_28,79.0
49,0.0,900.0,27_33,105.0
50,0.0,900.0,28_22,45.0
51,0.0,900.0,28_27,107.0
52,0.0,900.0,28_34,115.0
53,0.0,900.0,2_8,182.0
54,0.0,900.0,31_25,147.0
55,0.0,900.0,32_26,163.0
56,0.0,900.0,33_27,118.0
57,0.0,900.0,34_28,165.0
58,0.0,900.0,3_9,178.0
59,0.0,900.0,4_10,197.0
60,0.0,900.0,7_1,68.0
61,0.0,900.0,7_13,101.0
62,0.0,900.0,7_8,81.0
63,0.0,900.0,8_14,126.0
64,0.0,900.0,8_2,75.0
65,0.0,900.0,8_7,82.0
66,0.0,900.0,8_9,192.0
67,0.0,900.0,9_10,84.0
68,0.0,900.0,9_15,110.0
69,0.0,900.0,9_3,61.0
70,0.0,900.0,9_8,181.0
71,900.0,1800.0,10_16,80.0
72,900.0,1800.0,10_4,183.0
73,900.0,1800.0,10_9,68.0
74,900.0,1800.0,12_13,156.0
75,900.0,1800.0,13_12,102.0
76,900.0,1800.0,13_14,70.0
77,900.0,1800.0,13_19,45.0
78,900.0,1800.0,13_7,112.0
79,900.0,1800.0,14_13,39.0
80,900.0,1800.0,14_15,44.0
81,900.0,1800.0,14_20,146.0
82,900.0,1800.0,14_8,112.0
83,900.0,1800.0,15_14,41.0
84,900.0,1800.0,15_16,67.0
85,900.0,1800.0,15_21,64.0
86,900.0,1800.0,15_9,23.0
87,900.0,1800.0,16_10,118.0
88,900.0,1800.0,16_15,76.0
89,900.0,1800.0,16_17,117.0
90,900.0,1800.0,16_22,121.0
91,900.0,1800.0,17_16,174.0
92,900.0,1800.0,18_19,136.0
93,900.0,1800.0,19_13,60.0
94,900.0,1800.0,19_18,118.0
95,900.0,1800.0,19_20,179.0
96,900.0,1800.0,19_25,98.0
97,900.0,1800.0,1_7,154.0
98,900.0,1800.0,20_14,218.0
99,900.0,1800.0,20_19,89.0
100,900.0,1800.0,20_21,23.0
101,900.0,1800.0,20_26,73.0
102,900.0,1800.0,21_15,43.0
103,900.0,1800.0,21_20,2.0
104,900.0,1800.0,21_22,99.0
105,900.0,1800.0,21_27,161.0
106,900.0,1800.0,22_16,166.0
107,900.0,1800.0,22_21,104.0
108,900.0,1800.0,22_23,138.0
109,900.0,1800.0,22_28,43.0
110,900.0,1800.0,23_22,161.0
111,900.0,1800.0,25_19,184.0
112,900.0,1800.0,25_26,104.0
113,900.0,1800.0,25_31,118.0
114,900.0,1800.0,26_20,61.0
115,900.0,1800.0,26_25,85.0
116,900.0,1800.0,26_27,136.0
117,900.0,1800.0,26_32,117.0
118,900.0,1800.0,27_21,161.0
119,900.0,1800.0,27_26,133.0
120,900.0,1800.0,27_28,122.0
121,900.0,1800.0,27_33,116.0
122,900.0,1800.0,28_22,69.0
123,900.0,1800.0,28_27,94.0
124,900.0,1800.0,28_34,165.0
125,900.0,1800.0,2_8,132.0
126,900.0,1800.0,31_25,233.0
127,900.0,1800.0,32_26,166.0
128,900.0,1800.0,33_27,186.0
129,900.0,1800.0,34_28,210.0
130,900.0,1800.0,3_9,124.0
131,900.0,1800.0,4_10,177.0
132,900.0,1800.0,7_1,63.0
133,900.0,1800.0,7_13,74.0
134,900.0,1800.0,7_8,131.0
135,900.0,1800.0,8_14,100.0
136,900.0,1800.0,8_2,110.0
137,900.0,1800.0,8_7,56.0
138,900.0,1800.0,8_9,243.0
139,900.0,1800.0,9_10,113.0
140,900.0,1800.0,9_15,121.0
141,900.0,1800.0,9_3,88.0
142,900.0,1800.0,9_8,150.0
143,1800.0,2700.0,10_16,72.0
144,1800.0,2700.0,10_4,102.0
145,1800.0,2700.0,10_9,161.0
146,1800.0,2700.0,12_13,137.0
147,1800.0,2700.0,13_12,123.0
148,1800.0,2700.0,13_14,79.0
149,1800.0,2700.0,13_19,41.0
150,1800.0,2700.0,13_7,70.0
151,1800.0,2700.0,14_13,31.0
152,1800.0,2700.0,14_15,62.0
153,1800.0,2700.0,14_20,219.0
154,1800.0,2700.0,14_8,112.0
155,1800.0,2700.0,15_14,16.0
156,1800.0,2700.0,15_16,139.0
157,1800.0,2700.0,15_21,76.0
158,1800.0,2700.0,15_9,45.0
159,1800.0,2700.0,16_10,83.0
160,1800.0,2700.0,16_15,56.0
161,1800.0,2700.0,16_17,160.0
162,1800.0,2700.0,16_22,114.0
163,1800.0,2700.0,17_16,159.0
164,1800.0,2700.0,18_19,161.0
165,1800.0,2700.0,19_13,65.0
166,1800.0,2700.0,19_18,133.0
167,1800.0,2700.0,19_20,140.0
168,1800.0,2700.0,19_25,123.0
169,1800.0,2700.0,1_7,153.0
170,1800.0,2700.0,20_14,189.0
171,1800.0,2700.0,20_19,114.0
172,1800.0,2700.0,20_21,19.0
173,1800.0,2700.0,20_26,95.0
174,1800.0,2700.0,21_15,46.0
175,1800.0,2700.0,21_20,2.0
176,1800.0,2700.0,21_22,97.0
177,1800.0,2700.0,21_27,155.0
178,1800.0,2700.0,22_16,109.0
179,1800.0,2700.0,22_21,75.0
180,1800.0,2700.0,22_23,149.0
181,1800.0,2700.0,22_28,45.0
182,1800.0,2700.0,23_22,123.0
183,1800.0,2700.0,25_19,147.0
184,1800.0,2700.0,25_26,67.0
185,1800.0,2700.0,25_31,163.0
186,1800.0,2700.0,26_20,108.0
187,1800.0,2700.0,26_25,120.0
188,1800.0,2700.0,26_27,133.0
189,1800.0,2700.0,26_32,144.0
190,1800.0,2700.0,27_21,121.0
191,1800.0,2700.0,27_26,144.0
192,1800.0,2700.0,27_28,112.0
193,1800.0,2700.0,27_33,125.0
194,1800.0,2700.0,28_22,40.0
195,1800.0,2700.0,28_27,31.0
196,1800.0,2700.0,28_34,156.0
197,1800.0,2700.0,2_8,134.0
198,1800.0,2700.0,31_25,123.0
199,1800.0,2700.0,32_26,224.0
200,1800.0,2700.0,33_27,186.0
201,1800.0,2700.0,34_28,103.0
202,1800.0,2700.0,3_9,112.0
203,1800.0,2700.0,4_10,141.0
204,1800.0,2700.0,7_1,106.0
205,1800.0,2700.0,7_13,87.0
206,1800.0,2700.0,7_8,78.0
207,1800.0,2700.0,8_14,126.0
208,1800.0,2700.0,8_2,121.0
209,1800.0,2700.0,8_7,128.0
210,1800.0,2700.0,8_9,166.0
211,1800.0,2700.0,9_10,78.0
212,1800.0,2700.0,9_15,100.0
213,1800.0,2700.0,9_3,100.0
214,1800.0,2700.0,9_8,211.0
215,2700.0,3600.0,10_16,70.0
216,2700.0,3600.0,10_4,74.0
217,2700.0,3600.0,10_9,137.0
218,2700.0,3600.0,12_13,124.0
219,2700.0,3600.0,13_12,87.0
220,2700.0,3600.0,13_14,60.0
221,2700.0,3600.0,13_19,26.0
222,2700.0,3600.0,13_7,40.0
223,2700.0,3600.0,14_13,36.0
224,2700.0,3600.0,14_15,67.0
225,2700.0,3600.0,14_20,179.0
226,2700.0,3600.0,14_8,31.0
227,2700.0,3600.0,15_16,107.0
228,2700.0,3600.0,15_21,50.0
229,2700.0,3600.0,15_9,39.0
230,2700.0,3600.0,16_17,125.0
231,2700.0,3600.0,16_22,56.0
232,2700.0,3600.0,17_16,11.0
233,2700.0,3600.0,18_19,180.0
234,2700.0,3600.0,19_13,56.0
235,2700.0,3600.0,19_18,98.0
236,2700.0,3600.0,19_20,144.0
237,2700.0,3600.0,19_25,118.0
238,2700.0,3600.0,1_7,93.0
239,2700.0,3600.0,20_14,199.0
240,2700.0,3600.0,20_19,72.0
241,2700.0,3600.0,20_21,15.0
242,2700.0,3600.0,20_26,88.0
243,2700.0,3600.0,21_15,37.0
244,2700.0,3600.0,21_20,3.0
245,2700.0,3600.0,21_22,72.0
246,2700.0,3600.0,21_27,106.0
247,2700.0,3600.0,22_16,90.0
248,2700.0,3600.0,22_21,51.0
249,2700.0,3600.0,22_23,118.0
250,2700.0,3600.0,22_28,16.0
251,2700.0,3600.0,23_22,160.0
252,2700.0,3600.0,25_19,140.0
253,2700.0,3600.0,25_26,138.0
254,2700.0,3600.0,25_31,88.0
255,2700.0,3600.0,26_20,80.0
256,2700.0,3600.0,26_25,47.0
257,2700.0,3600.0,26_27,175.0
258,2700.0,3600.0,26_32,92.0
259,2700.0,3600.0,27_21,138.0
260,2700.0,3600.0,27_26,30.0
261,2700.0,3600.0,27_28,84.0
262,2700.0,3600.0,27_33,149.0
263,2700.0,3600.0,28_22,51.0
264,2700.0,3600.0,28_27,107.0
265,2700.0,3600.0,28_34,101.0
266,2700.0,3600.0,2_8,183.0
267,2700.0,3600.0,31_25,209.0
268,2700.0,3600.0,32_26,169.0
269,2700.0,3600.0,33_27,148.0
270,2700.0,3600.0,34_28,157.0
271,2700.0,3600.0,3_9,184.0
272,2700.0,3600.0,4_10,156.0
273,2700.0,3600.0,7_1,82.0
274,2700.0,3600.0,7_13,54.0
275,2700.0,3600.0,7_8,71.0
276,2700.0,3600.0,8_14,126.0
277,2700.0,3600.0,8_2,103.0
