,begin,end,link,counts
0,0.0,900.0,10_16,46.0
1,0.0,900.0,10_4,92.0
2,0.0,900.0,10_9,114.0
3,0.0,900.0,12_13,211.0
4,0.0,900.0,13_12,131.0
5,0.0,900.0,13_14,60.0
6,0.0,900.0,13_19,67.0
7,0.0,900.0,13_7,114.0
8,0.0,900.0,14_13,43.0
9,0.0,900.0,14_15,49.0
10,0.0,900.0,14_20,148.0
11,0.0,900.0,14_8,4.0
12,0.0,900.0,15_14,16.0
13,0.0,900.0,15_16,78.0
14,0.0,900.0,15_21,56.0
15,0.0,900.0,15_9,28.0
16,0.0,900.0,16_10,89.0
17,0.0,900.0,16_15,75.0
18,0.0,900.0,16_17,105.0
19,0.0,900.0,16_22,91.0
20,0.0,900.0,17_16,178.0
21,0.0,900.0,18_19,156.0
22,0.0,900.0,19_13,60.0
23,0.0,900.0,19_18,125.0
24,0.0,900.0,19_20,108.0
25,0.0,900.0,19_25,94.0
26,0.0,900.0,1_7,196.0
27,0.0,900.0,20_14,164.0
28,0.0,900.0,20_19,64.0
29,0.0,900.0,20_21,7.0
30,0.0,900.0,20_26,69.0
31,0.0,900.0,21_15,56.0
32,0.0,900.0,21_20,14.0
33,0.0,900.0,21_22,61.0
34,0.0,900.0,21_27,99.0
35,0.0,900.0,22_16,89.0
36,0.0,900.0,22_21,75.0
37,0.0,900.0,22_23,80.0
38,0.0,900.0,22_28,41.0
39,0.0,900.0,23_22,150.0
40,0.0,900.0,25_19,132.0
41,0.0,900.0,25_26,62.0
42,0.0,900.0,25_31,93.0
43,0.0,900.0,26_20,84.0
44,0.0,900.0,26_25,74.0
45,0.0,900.0,26_27,94.0
46,0.0,900.0,26_32,128.0
47,0.0,900.0,27_21,127.0
48,0.0,900.0,27_26,117.0
49,0.0,900.0,27_28,45.0
50,0.0,900.0,27_33,97.0
51,0.0,900.0,28_22,6.0
52,0.0,900.0,28_27,99.0
53,0.0,900.0,28_34,84.0
54,0.0,900.0,2_8,147.0
55,0.0,900.0,31_25,140.0
56,0.0,900.0,32_26,163.0
57,0.0,900.0,33_27,156.0
58,0.0,900.0,34_28,112.0
59,0.0,900.0,3_9,167.0
60,0.0,900.0,4_10,148.0
61,0.0,900.0,7_1,103.0
62,0.0,900.0,7_13,106.0
63,0.0,900.0,7_8,118.0
64,0.0,900.0,8_14,116.0
65,0.0,900.0,8_2,64.0
66,0.0,900.0,8_7,93.0
67,0.0,900.0,8_9,169.0
68,0.0,900.0,9_10,62.0
69,0.0,900.0,9_15,104.0
70,0.0,900.0,9_3,70.0
71,0.0,900.0,9_8,203.0
72,900.0,1800.0,10_16,116.0
73,900.0,1800.0,10_4,73.0
74,900.0,1800.0,10_9,145.0
75,900.0,1800.0,12_13,137.0
76,900.0,1800.0,13_12,124.0
77,900.0,1800.0,13_14,84.0
78,900.0,1800.0,13_19,85.0
79,900.0,1800.0,13_7,90.0
80,900.0,1800.0,14_13,63.0
81,900.0,1800.0,14_15,70.0
82,900.0,1800.0,14_20,173.0
83,900.0,1800.0,14_8,32.0
84,900.0,1800.0,15_14,15.0
85,900.0,1800.0,15_16,62.0
86,900.0,1800.0,15_21,80.0
87,900.0,1800.0,15_9,24.0
88,900.0,1800.0,16_10,57.0
89,900.0,1800.0,16_15,90.0
90,900.0,1800.0,16_17,134.0
91,900.0,1800.0,16_22,120.0
92,900.0,1800.0,17_16,170.0
93,900.0,1800.0,18_19,190.0
94,900.0,1800.0,19_13,64.0
95,900.0,1800.0,19_18,160.0
96,900.0,1800.0,19_20,143.0
97,900.0,1800.0,19_25,125.0
98,900.0,1800.0,1_7,166.0
99,900.0,1800.0,20_14,205.0
100,900.0,1800.0,20_19,89.0
101,900.0,1800.0,20_21,17.0
102,900.0,1800.0,20_26,114.0
103,900.0,1800.0,21_15,64.0
104,900.0,1800.0,21_20,20.0
105,900.0,1800.0,21_22,99.0
106,900.0,1800.0,21_27,151.0
107,900.0,1800.0,22_16,106.0
108,900.0,1800.0,22_21,104.0
109,900.0,1800.0,22_23,146.0
110,900.0,1800.0,22_28,46.0
111,900.0,1800.0,23_22,129.0
112,900.0,1800.0,25_19,133.0
113,900.0,1800.0,25_26,119.0
114,900.0,1800.0,25_31,115.0
115,900.0,1800.0,26_20,78.0
116,900.0,1800.0,26_25,74.0
117,900.0,1800.0,26_27,122.0
118,900.0,1800.0,26_32,167.0
119,900.0,1800.0,27_21,162.0
120,900.0,1800.0,27_26,82.0
121,900.0,1800.0,27_28,81.0
122,900.0,1800.0,27_33,128.0
123,900.0,1800.0,28_22,60.0
124,900.0,1800.0,28_27,85.0
125,900.0,1800.0,28_34,128.0
126,900.0,1800.0,2_8,123.0
127,900.0,1800.0,31_25,171.0
128,900.0,1800.0,32_26,137.0
129,900.0,1800.0,33_27,150.0
130,900.0,1800.0,34_28,193.0
131,900.0,1800.0,3_9,208.0
132,900.0,1800.0,4_10,185.0
133,900.0,1800.0,7_1,135.0
134,900.0,1800.0,7_13,122.0
135,900.0,1800.0,7_8,84.0
136,900.0,1800.0,8_14,105.0
137,900.0,1800.0,8_2,102.0
138,900.0,1800.0,8_7,108.0
139,900.0,1800.0,8_9,169.0
140,900.0,1800.0,9_10,75.0
141,900.0,1800.0,9_15,137.0
142,900.0,1800.0,9_3,70.0
143,900.0,1800.0,9_8,248.0
144,1800.0,2700.0,10_16,100.0
145,1800.0,2700.0,10_4,178.0
146,1800.0,2700.0,10_9,68.0
147,1800.0,2700.0,12_13,155.0
148,1800.0,2700.0,13_12,117.0
149,1800.0,2700.0,13_14,57.0
150,1800.0,2700.0,13_19,71.0
151,1800.0,2700.0,13_7,120.0
152,1800.0,2700.0,14_13,44.0
153,1800.0,2700.0,14_15,68.0
154,1800.0,2700.0,14_20,177.0
155,1800.0,2700.0,14_8,136.0
156,1800.0,2700.0,15_14,19.0
157,1800.0,2700.0,15_16,16.0
158,1800.0,2700.0,15_21,66.0
159,1800.0,2700.0,15_9,23.0
160,1800.0,2700.0,16_10,103.0
161,1800.0,2700.0,16_15,158.0
162,1800.0,2700.0,16_17,85.0
163,1800.0,2700.0,16_22,175.0
164,1800.0,2700.0,17_16,204.0
165,1800.0,2700.0,18_19,147.0
166,1800.0,2700.0,19_13,66.0
167,1800.0,2700.0,19_18,188.0
168,1800.0,2700.0,19_20,122.0
169,1800.0,2700.0,19_25,113.0
170,1800.0,2700.0,1_7,197.0
171,1800.0,2700.0,20_14,209.0
172,1800.0,2700.0,20_19,102.0
173,1800.0,2700.0,20_21,8.0
174,1800.0,2700.0,20_26,85.0
175,1800.0,2700.0,21_15,23.0
176,1800.0,2700.0,21_20,10.0
177,1800.0,2700.0,21_22,92.0
178,1800.0,2700.0,21_27,184.0
179,1800.0,2700.0,22_16,155.0
180,1800.0,2700.0,22_21,113.0
181,1800.0,2700.0,22_23,133.0
182,1800.0,2700.0,22_28,65.0
183,1800.0,2700.0,23_22,163.0
184,1800.0,2700.0,25_19,169.0
185,1800.0,2700.0,25_26,98.0
186,1800.0,2700.0,25_31,126.0
187,1800.0,2700.0,26_20,90.0
188,1800.0,2700.0,26_25,115.0
189,1800.0,2700.0,26_27,95.0
190,1800.0,2700.0,26_32,159.0
191,1800.0,2700.0,27_21,143.0
192,1800.0,2700.0,27_26,153.0
193,1800.0,2700.0,27_28,97.0
194,1800.0,2700.0,27_33,154.0
195,1800.0,2700.0,28_22,40.0
196,1800.0,2700.0,28_27,89.0
197,1800.0,2700.0,28_34,160.0
198,1800.0,2700.0,2_8,134.0
199,1800.0,2700.0,31_25,163.0
200,1800.0,2700.0,32_26,115.0
201,1800.0,2700.0,33_27,164.0
202,1800.0,2700.0,34_28,122.0
203,1800.0,2700.0,3_9,177.0
204,1800.0,2700.0,4_10,210.0
205,1800.0,2700.0,7_1,139.0
206,1800.0,2700.0,7_13,126.0
207,1800.0,2700.0,7_8,137.0
208,1800.0,2700.0,8_14,123.0
209,1800.0,2700.0,8_2,135.0
210,1800.0,2700.0,8_7,103.0
211,1800.0,2700.0,8_9,196.0
