,begin,end,link,counts
0,0.0,900.0,10_16,55.0
1,0.0,900.0,10_4,83.0
2,0.0,900.0,10_9,124.0
3,0.0,900.0,12_13,187.0
4,0.0,900.0,13_12,102.0
5,0.0,900.0,13_14,55.0
6,0.0,900.0,13_19,62.0
7,0.0,900.0,13_7,74.0
8,0.0,900.0,14_13,37.0
9,0.0,900.0,14_15,65.0
10,0.0,900.0,14_20,132.0
11,0.0,900.0,14_8,49.0
12,0.0,900.0,15_14,12.0
13,0.0,900.0,15_16,71.0
14,0.0,900.0,15_21,82.0
15,0.0,900.0,15_9,71.0
16,0.0,900.0,16_10,74.0
17,0.0,900.0,16_15,97.0
18,0.0,900.0,16_17,105.0
19,0.0,900.0,16_22,95.0
20,0.0,900.0,17_16,237.0
21,0.0,900.0,18_19,180.0
22,0.0,900.0,19_13,31.0
23,0.0,900.0,19_18,73.0
24,0.0,900.0,19_20,123.0
25,0.0,900.0,19_25,95.0
26,0.0,900.0,1_7,135.0
27,0.0,900.0,20_14,178.0
28,0.0,900.0,20_19,43.0
29,0.0,900.0,20_21,12.0
30,0.0,900.0,20_26,71.0
31,0.0,900.0,21_15,50.0
32,0.0,900.0,21_20,1.0
33,0.0,900.0,21_22,82.0
34,0.0,900.0,21_27,126.0
35,0.0,900.0,22_16,113.0
36,0.0,900.0,22_21,81.0
37,0.0,900.0,22_23,99.0
38,0.0,900.0,22_28,42.0
39,0.0,900.0,23_22,159.0
40,0.0,900.0,25_19,70.0
41,0.0,900.0,25_26,78.0
42,0.0,900.0,25_31,94.0
43,0.0,900.0,26_20,93.0
44,0.0,900.0,26_25,51.0
45,0.0,900.0,26_27,102.0
46,0.0,900.0,26_32,119.0
47,0.0,900.0,27_21,137.0
48,0.0,900.0,27_26,86.0
49,0.0,900.0,27_28,48.0
50,0.0,900.0,27_33,116.0
51,0.0,900.0,28_22,30.0
52,0.0,900.0,28_27,82.0
53,0.0,900.0,28_34,89.0
54,0.0,900.0,2_8,190.0
55,0.0,900.0,31_25,110.0
56,0.0,900.0,32_26,177.0
